locus_tag,product,tier,predicted_call,confidence,evidence,measured_essential,ess_score,noness_score,conservation,n_paralogs,gene_len_aa,leading,mobile_dist_kb,n_sisters,max_sisters,ovote_ess,ovote_non,cross_validated
RPSI07_RS23360,,CONFIDENT_NONESSENTIAL,non-essential,1,N_pangenome_strong,0,0.5003142589772861,0.49619489999883726,0.25,0.0,151,0,7.03,0,3,16,22,True
RPSI07_RS23365,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1611924004511114,0.8609620554930428,0.0,0.0,481,0,5.81,3,3,0,3,True
RPSI07_RS23370,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core|N_mobile,1,0.96746135784039,0.01837305507166958,1.0,0.0,74,0,4.78,3,3,3,1,True
RPSI07_RS23375,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho|P_rogue,0,0.1997950092272124,0.8375236531527926,0.0,0.0,300,1,3.75,3,3,0,3,True
RPSI07_RS23380,,ROGUE_SUSPECT,unknown,0,N_score|N_mobile|P_rogue,0,0.1647630997214547,0.8234756000153108,0.0476190476190476,0.0,558,1,2.09,3,3,1,25,False
RPSI07_RS23385,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_mobile,0,0.3359218766844987,0.6463190999985677,0.1111111111111111,0.0,165,1,0.91,3,3,2,20,True
RPSI07_RS23390,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho|P_rogue,0,0.2577736666336517,0.7332851026290614,0.0,0.0,101,1,0.49,3,3,0,4,True
RPSI07_RS23395,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho,0,0.2465650498351345,0.7507197261259972,0.0,2.0,174,1,0.0,3,3,0,36,True
RPSI07_RS23400,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho,0,0.245279111645827,0.7459463865718994,0.0,2.0,178,1,0.0,3,3,0,36,True
RPSI07_RS23405,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho,0,0.2439067110717084,0.7767571775791503,0.0,2.0,183,1,0.0,3,3,0,36,True
RPSI07_RS23410,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_mobile|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.024734334573169,0.9857467863774607,0.0,0.0,1673,0,3.29,3,3,0,5,True
RPSI07_RS23415,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3186126051777785,0.6251583889546605,0.15625,3.0,391,1,6.42,3,3,14,72,True
RPSI07_RS23420,,ROGUE_SUSPECT,unknown,0,N_score|N_long_lagging|P_rogue|P_conditional,0,0.1758514037500421,0.8717382058303925,0.081081081081081,0.0,632,0,8.37,3,3,3,39,False
RPSI07_RS23425,,UNRESOLVED,unknown,0,N_redundancy,0,0.4922667965550777,0.4381336658377397,0.2631578947368421,9.0,380,0,9.9,3,3,132,234,False
RPSI07_RS23430,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.9218636317304956,0.043787114371918893,0.7857142857142857,0.0,76,0,10.58,3,3,26,7,False
RPSI07_RS23435,,UNRESOLVED,unknown,0,,1,0.4712207501476136,0.46487856240152925,0.2702702702702703,0.0,276,0,10.58,3,3,14,29,False
RPSI07_RS23440,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_ortho,1,0.9465369900521186,0.023512826276622583,1.0,0.0,385,0,9.59,3,3,5,0,True
RPSI07_RS23445,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3203560675412539,0.7456479962903909,0.0714285714285714,1.0,160,0,8.65,3,3,3,22,True
RPSI07_RS23450,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2545079433393168,0.7519422974482829,0.0,0.0,121,1,8.09,3,3,1,2,False
RPSI07_RS23455,,UNRESOLVED,unknown,0,E_geometry,1,0.4959003863384744,0.40778111685847446,0.3142857142857143,0.0,302,1,7.42,3,3,19,25,False
RPSI07_RS23460,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.219322502990112,0.7286283330133627,0.0,0.0,233,1,6.55,3,3,0,3,True
RPSI07_RS23465,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1592702003278316,0.8443271245227,0.0,0.0,465,1,5.43,3,3,0,20,True
RPSI07_RS23470,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho|P_rogue,0,0.1546535375572117,0.8498371120338359,0.0,0.0,484,1,3.98,3,3,0,3,True
RPSI07_RS23475,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.2541187664882278,0.8706105419182057,0.0,0.0,144,0,2.67,1,3,0,1,True
RPSI07_RS23480,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.2413013539788133,0.8783850238286027,0.0,0.0,184,0,2.19,1,3,0,1,True
RPSI07_RS23485,,UNRESOLVED,unknown,0,E_cons_core|N_mobile,1,0.8393215045763407,0.1439838971734826,0.7575757575757576,0.0,475,0,0.95,3,3,31,8,False
RPSI07_RS23490,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho|P_rogue,0,0.2622942809529919,0.7893275019460081,0.0,0.0,114,0,0.0,3,3,0,13,True
RPSI07_RS23495,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_mobile,0,0.3203047337242265,0.6915815710460542,0.1282051282051282,0.0,277,0,0.6,3,3,5,42,True
RPSI07_RS23500,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho|P_rogue,0,0.2499771086752232,0.7195410779569952,0.0,0.0,152,0,1.25,3,3,0,3,True
RPSI07_RS23505,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|P_rogue,0,0.2478443241992905,0.7112562329014762,0.0263157894736842,0.0,202,1,1.88,3,3,1,43,False
RPSI07_RS23510,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_mobile|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1257062180047474,0.8985618417831421,0.0,0.0,651,0,3.19,3,3,0,30,True
RPSI07_RS23515,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_mobile,0,0.3038998799700408,0.660170218546911,0.131578947368421,0.0,335,0,4.84,3,3,17,80,True
RPSI07_RS23520,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2337027587258925,0.7838859993068669,0.0,1.0,230,0,5.87,3,3,2,46,True
RPSI07_RS23525,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,0,0.9118266200581372,0.04650543933256345,0.8947368421052632,0.0,430,0,6.86,3,3,37,8,False
RPSI07_RS23530,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.3765215542546249,0.6648609505668077,0.1111111111111111,12.0,302,1,7.96,3,3,70,416,True
RPSI07_RS23535,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2527065706613063,0.6669467276564486,0.0588235294117647,0.0,278,1,8.91,3,3,2,34,False
RPSI07_RS23540,,UNRESOLVED,unknown,0,N_redundancy,1,0.5394501244118743,0.38091429422705114,0.3658536585365853,6.0,451,1,10.0,3,3,114,165,False
RPSI07_RS23545,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,0,0.3401435745885125,0.6040870074676037,0.1333333333333333,4.0,301,1,11.17,3,3,35,85,True
RPSI07_RS23550,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2625574708892645,0.7485275384831142,0.0,0.0,102,1,11.98,3,3,0,3,True
RPSI07_RS23560,,CONFIDENT_ESSENTIAL,essential,4,E_score|E_cons_core|E_geometry|E_ortho,1,0.9564135877238772,0.025691331132398822,1.0,0.0,240,1,12.92,3,3,8,0,True
RPSI07_RS23565,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3142215899979426,0.6977610236092169,0.3333333333333333,0.0,812,1,14.53,3,3,5,12,True
RPSI07_RS23570,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,1,0.2134442597912956,0.7961472968973857,0.0,0.0,267,1,16.15,3,3,2,1,False
RPSI07_RS23575,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.1900183799538465,0.7912854675948604,0.027027027027027,1.0,442,1,17.22,3,3,2,64,True
RPSI07_RS23580,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3054714466123224,0.6942462689662551,0.1176470588235294,0.0,287,1,18.41,3,3,4,39,True
RPSI07_RS23585,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.4310184194666642,0.5346932230829488,0.1621621621621621,7.0,216,1,19.28,3,3,44,222,True
RPSI07_RS23590,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.9448062647732594,0.023913132157687166,0.9743589743589745,0.0,328,1,20.13,3,3,44,1,True
RPSI07_RS23595,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1212515011721926,0.8830207599410794,0.0,0.0,672,1,21.68,3,3,0,5,True
RPSI07_RS23600,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.941665421418175,0.043695870966772535,0.8974358974358975,0.0,170,1,22.46,3,3,40,8,True
RPSI07_RS23605,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1883009491146782,0.8348252988434656,0.0,0.0,391,0,21.37,3,3,0,20,True
RPSI07_RS23610,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1849148391001518,0.8041633431262882,0.0,0.0,402,0,20.16,3,3,0,42,True
RPSI07_RS23615,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,0,0.9654650266325274,0.018733637912276935,1.0,0.0,130,0,19.32,3,3,4,2,True
RPSI07_RS23620,,UNRESOLVED,unknown,0,E_cons_core,1,0.663848377185154,0.3609938095631612,0.6829268292682927,0.0,878,0,17.57,3,3,61,23,False
RPSI07_RS23625,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry|F_core_redundant,0,0.9630520679840708,0.023263792523149418,0.6097560975609756,61.0,313,1,15.69,3,3,1653,605,True
RPSI07_RS23630,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_redundancy|N_long_lagging|P_conditional,0,0.2718375879327888,0.7418153939026425,0.0975609756097561,11.0,564,0,13.92,3,3,71,375,True
RPSI07_RS23635,,CONFIDENT_ESSENTIAL,essential,4,E_score|E_cons_core|E_geometry|E_ortho,1,0.9470144768781552,0.033703483189439096,1.0,1.0,381,1,12.48,3,3,89,0,True
RPSI07_RS23640,,UNRESOLVED,unknown,0,E_cons_core,1,0.8702781348092862,0.08634916469352003,0.9473684210526316,0.0,802,1,10.68,3,3,49,3,False
RPSI07_RS23645,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.9185300498954,0.048201001460212785,0.8214285714285714,0.0,171,1,9.2,3,3,28,5,True
RPSI07_RS23650,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,0,0.927272375205492,0.03359896383474352,0.918918918918919,0.0,347,1,8.41,3,3,40,3,True
RPSI07_RS23655,,CONFIDENT_ESSENTIAL,essential,4,E_score|E_cons_core|E_geometry|E_ortho,1,0.9476790763499748,0.03160684319093719,1.0,0.0,348,1,7.19,3,3,46,0,True
RPSI07_RS23660,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_ortho,1,0.9663425381431656,0.019054278373584345,1.0,0.0,100,0,6.03,3,3,33,0,True
RPSI07_RS23665,,UNRESOLVED,unknown,0,E_cons_core,1,0.8619860138474412,0.09234199850913867,0.7894736842105263,2.0,496,0,5.04,3,3,147,15,False
RPSI07_RS23670,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho|P_rogue,0,0.2471969910597214,0.7593086955610707,0.0,0.0,167,0,4.01,3,3,0,4,True
RPSI07_RS23675,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho|P_rogue,0,0.1975305314531864,0.763285377352156,0.0,0.0,335,0,3.28,3,3,0,9,True
RPSI07_RS23680,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core|N_mobile,1,0.9272539193655576,0.049966210897368,0.9666666666666668,0.0,489,0,1.95,3,3,34,1,True
RPSI07_RS23685,,ROGUE_SUSPECT,unknown,0,N_score|N_mobile|P_rogue,0,0.2777124643666424,0.7169934778550412,0.064516129032258,0.0,236,0,0.86,3,3,3,33,True
RPSI07_RS23690,,UNRESOLVED,unknown,0,N_mobile,0,0.5825377964520925,0.34688431018205035,0.3902439024390244,1.0,330,0,0.0,3,3,50,65,False
RPSI07_RS23695,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho|P_rogue,0,0.1807466937429569,0.8141570853925437,0.0,0.0,398,0,1.13,3,3,0,37,True
RPSI07_RS23700,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_mobile|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1551051266854224,0.8701465914617026,0.0,0.0,509,0,2.67,3,3,0,13,True
RPSI07_RS23705,,ROGUE_SUSPECT,unknown,0,N_score|N_mobile|P_rogue,0,0.2056473543578671,0.7918066751593507,0.0434782608695652,0.0,419,0,4.07,3,3,1,35,True
RPSI07_RS23710,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,0,0.9325051466376314,0.03007446475596832,0.8461538461538461,2.0,173,0,5.05,3,3,81,28,False
RPSI07_RS23715,,UNRESOLVED,unknown,0,,0,0.439030767706232,0.6056145202353735,0.2571428571428571,2.0,357,0,5.83,3,3,32,76,True
RPSI07_RS23725,,CONDITIONAL_SUSPECT,unknown,0,N_long_lagging|P_conditional,0,0.4081789212353232,0.569442167308992,0.2571428571428571,2.0,433,0,7.93,3,3,32,76,True
RPSI07_RS23730,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_redundancy|N_long_lagging|P_conditional,0,0.2485947254979355,0.7793443389965172,0.088235294117647,7.0,531,0,9.48,3,3,22,288,True
RPSI07_RS23735,,UNRESOLVED,unknown,0,,0,0.4323172986649064,0.5720376562162869,0.1944444444444444,0.0,179,0,10.68,3,3,7,35,True
RPSI07_RS23740,,ROGUE_SUSPECT,unknown,0,N_score|N_long_lagging|P_rogue|P_conditional,0,0.2307455113501248,0.8252687555948461,0.0833333333333333,0.0,445,0,11.65,3,3,3,39,False
RPSI07_RS23745,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1704441883491831,0.8727841118755774,0.0,0.0,431,1,13.18,3,3,0,3,True
RPSI07_RS23750,,UNRESOLVED,unknown,0,E_geometry,0,0.680298174005458,0.21833005794187763,0.4444444444444444,0.0,193,1,14.31,3,3,14,22,False
RPSI07_RS23755,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2756516452161123,0.6941543094750863,0.1481481481481481,0.0,449,1,15.32,3,3,5,31,True
RPSI07_RS23760,,UNRESOLVED,unknown,0,,1,0.6735799400815928,0.2678400598970377,0.4166666666666667,0.0,168,0,16.39,3,3,18,21,False
RPSI07_RS23765,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,1,0.283682710642226,0.6914705635371523,0.0,0.0,72,0,16.81,3,3,3,1,False
RPSI07_RS23775,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2754254869000698,0.7050311670702666,0.0,0.0,72,1,17.3,3,3,2,2,False
RPSI07_RS23780,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.8056111623962359,0.14583414778552492,0.5526315789473685,6.0,198,1,17.73,3,3,228,202,False
RPSI07_RS23785,,UNRESOLVED,unknown,0,,1,0.6771875748052318,0.3367199339522735,0.475,0.0,312,0,18.66,3,3,23,22,False
RPSI07_RS23790,,UNRESOLVED,unknown,0,,0,0.4294982402910663,0.5244817975571643,0.2307692307692307,0.0,289,0,19.57,3,3,6,25,True
RPSI07_RS23795,,UNRESOLVED,unknown,0,,0,0.3669394173505331,0.6323747730743097,0.1428571428571428,0.0,219,0,20.37,3,3,4,15,True
RPSI07_RS23800,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.2053591424863221,0.7698563225386365,0.027027027027027,7.0,508,1,21.51,3,3,12,260,True
RPSI07_RS23805,,UNRESOLVED,unknown,0,N_redundancy,1,0.567957088654506,0.40053393344043864,0.3658536585365853,6.0,427,0,23.05,3,3,114,165,False
RPSI07_RS23810,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_redundancy|N_long_lagging|P_conditional,0,0.3396376059169934,0.6483682825652199,0.125,13.0,498,0,24.44,3,3,140,410,True
RPSI07_RS23815,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2691399705165049,0.7608330121317037,0.1071428571428571,0.0,402,0,26.07,3,3,4,41,True
RPSI07_RS23820,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2833500162269385,0.7390616359351875,0.05,0.0,213,0,25.76,3,3,1,23,False
RPSI07_RS23825,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2536114712902071,0.8108282614005333,0.0,0.0,174,0,24.95,3,3,0,3,True
RPSI07_RS23830,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2284168911455306,0.7734839023979534,0.0,0.0,253,0,24.15,3,3,0,6,True
RPSI07_RS23835,,UNRESOLVED,unknown,0,E_geometry,0,0.5211280589382064,0.5083719848287022,0.2352941176470588,0.0,65,1,23.58,3,3,6,20,False
RPSI07_RS23840,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.1390374706720044,0.8944221584568864,0.04,0.0,687,1,22.4,3,3,2,41,True
RPSI07_RS23845,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1662817748634651,0.8536362860022558,0.0,0.0,482,0,20.34,3,3,0,13,True
RPSI07_RS23850,,UNRESOLVED,unknown,0,N_redundancy,1,0.7319961202130136,0.23910440440607705,0.4210526315789473,10.0,211,0,19.31,3,3,223,162,False
RPSI07_RS23855,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2913683362541896,0.7279492586012319,0.074074074074074,1.0,263,0,18.53,3,3,5,42,True
RPSI07_RS23860,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2487745338872989,0.7396375232188753,0.0,0.0,155,1,17.83,3,3,1,2,False
RPSI07_RS23865,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2115186971315955,0.7667387311817205,0.0,0.0,278,1,17.06,3,3,0,3,True
RPSI07_RS23870,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2044052242126102,0.8234133843501591,0.125,0.0,623,1,14.88,3,3,1,11,True
RPSI07_RS23875,,UNRESOLVED,unknown,0,N_redundancy,0,0.3991639544994494,0.6449466983887482,0.1951219512195122,4.0,343,0,13.01,3,3,39,144,True
RPSI07_RS23880,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2262613039710368,0.7396117716159488,0.0294117647058823,0.0,297,1,12.03,3,3,1,43,False
RPSI07_RS23885,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.914557771929823,0.039843981571192844,0.902439024390244,3.0,471,1,10.72,3,3,144,9,False
RPSI07_RS23890,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2036356061923298,0.7764676375316897,0.0,0.0,298,1,9.46,3,3,0,6,True
RPSI07_RS23895,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,0,0.8444331993201918,0.12934000135891618,0.5365853658536586,18.0,220,1,8.69,3,3,362,258,False
RPSI07_RS23900,,UNRESOLVED,unknown,0,N_redundancy,1,0.4513887830761989,0.5245872729240089,0.1794871794871795,16.0,400,0,7.18,3,3,121,388,True
RPSI07_RS23905,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_redundancy|N_mobile|N_long_lagging|P_conditional,0,0.1485904373422173,0.9067080580840416,0.0769230769230769,16.0,1050,0,4.98,3,3,55,414,True
RPSI07_RS23910,,CONDITIONAL_SUSPECT,unknown,0,N_redundancy|N_mobile|N_long_lagging|P_conditional,0,0.5240893729067823,0.4579649779620116,0.2631578947368421,20.0,515,0,2.63,3,3,104,358,True
RPSI07_RS23915,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|N_mobile|E_ortho,1,0.9678434109000396,0.02305426758330123,1.0,0.0,71,0,1.24,3,3,39,0,True
RPSI07_RS23950,,UNRESOLVED,unknown,0,E_cons_core|N_mobile,1,0.6861050468160222,0.23282744349536086,0.5641025641025641,0.0,475,1,3.65,3,3,26,19,False
RPSI07_RS23955,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_ortho,1,0.927501674948456,0.04919607235025516,1.0,0.0,555,1,5.35,3,3,44,0,True
RPSI07_RS23960,,UNRESOLVED,unknown,0,E_geometry,0,0.4731904436141279,0.47566088193811207,0.2142857142857142,0.0,105,1,6.34,3,3,7,26,True
RPSI07_RS23965,,CONFIDENT_ESSENTIAL,essential,4,E_score|E_cons_core|E_geometry|E_ortho,1,0.9625372091923176,0.019557654119723242,1.0,0.0,145,1,6.72,3,3,26,0,True
RPSI07_RS23970,,CONFIDENT_ESSENTIAL,essential,4,E_score|E_cons_core|E_geometry|E_ortho,1,0.9682597196463768,0.02012586870386209,1.0,0.0,45,1,7.06,3,3,39,0,True
RPSI07_RS00005,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry|N_pangenome_some,1,0.9508518102164693,0.042988424202973025,1.0,0.0,357,1,44.67,2,3,3,1,False
RPSI07_RS00010,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.9450566025094852,0.06659037505800117,0.8285714285714286,3.0,68,0,43.1,3,3,139,24,False
RPSI07_RS00015,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.848432539305197,0.15753674256229488,0.6341463414634146,4.0,223,1,42.26,3,3,119,53,False
RPSI07_RS00020,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|E_ortho|P_rogue,1,0.204260593270535,0.873184084418826,0.0,0.0,335,1,41.43,3,3,4,0,False
RPSI07_RS00025,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2186229500522754,0.7974979363310731,0.0,0.0,281,1,40.19,3,3,0,3,True
RPSI07_RS00030,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,0,0.8957428336238478,0.08398444136568846,0.7804878048780488,3.0,322,1,39.05,3,3,123,34,False
RPSI07_RS00035,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.3396981154090948,0.6977872873553297,0.09375,15.0,448,1,37.61,3,3,123,260,True
RPSI07_RS00040,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.139353646142801,0.8610224334610661,0.0,2.0,636,1,35.97,3,3,0,56,True
RPSI07_RS00045,,UNRESOLVED,unknown,0,N_redundancy,0,0.4405743873539796,0.5294243073828789,0.2631578947368421,6.0,454,1,34.35,3,3,106,189,True
RPSI07_RS00050,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2276680301842198,0.7671859257756471,0.0,0.0,266,0,33.26,3,3,0,5,True
RPSI07_RS00055,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2573527251627066,0.6848534244397888,0.0,0.0,144,1,32.48,3,3,0,3,True
RPSI07_RS00060,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.0881011453178134,0.926720537975999,0.0,0.0,896,1,30.79,3,3,0,3,True
RPSI07_RS00065,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,0,0.3178134493125124,0.718681852406438,0.0666666666666666,13.0,387,1,28.38,3,3,25,246,True
RPSI07_RS00070,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.4273960222274939,0.5462317992197511,0.2068965517241379,4.0,294,1,27.26,3,3,38,117,True
RPSI07_RS00075,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,0,0.2645629630392765,0.7406160956918811,0.0344827586206896,5.0,300,1,26.36,3,3,20,124,True
RPSI07_RS00080,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,1,0.6078551884785954,0.35641624888378626,0.3571428571428571,5.0,266,1,25.5,3,3,79,82,False
RPSI07_RS00085,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.7104049437357852,0.2263686357865185,0.425,9.0,245,1,24.74,3,3,257,131,False
RPSI07_RS00090,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core|F_core_redundant,0,0.9663868152512772,0.014762893252459629,0.6097560975609756,61.0,290,0,23.86,3,3,1653,605,True
RPSI07_RS00095,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.2726905236766738,0.6738856767825999,0.0,0.0,86,1,23.09,1,3,1,0,False
RPSI07_RS00100,,UNRESOLVED,unknown,0,E_geometry,0,0.5528916231523873,0.38844157348287384,0.2857142857142857,0.0,116,1,22.76,3,3,6,13,False
RPSI07_RS00105,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.1743321383860082,0.8235553314120395,0.0,2.0,462,1,21.87,3,3,0,28,True
RPSI07_RS00110,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.218986624132081,0.8203844650820571,0.0,0.0,254,1,19.11,3,3,0,4,True
RPSI07_RS00115,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_strong|N_ortho,0,0.2105583069821807,0.825101334273299,0.0,0.0,307,0,18.14,0,3,0,4,False
RPSI07_RS00120,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry|F_core_redundant,0,0.96371554487473,0.024907429878003453,0.6097560975609756,61.0,305,1,17.06,3,3,1653,605,True
RPSI07_RS00125,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3019268307568059,0.6695244166445093,0.0476190476190476,1.0,160,0,16.24,3,3,3,37,True
RPSI07_RS00130,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1598265724429739,0.8701868089823825,0.0,0.0,477,1,14.7,3,3,0,7,True
RPSI07_RS00135,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2739304148267257,0.6984742524289139,0.0,0.0,71,1,13.66,3,3,1,2,False
RPSI07_RS00140,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1436635914634994,0.8676056595154163,0.0,0.0,548,1,12.7,3,3,0,5,True
RPSI07_RS00145,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_long_lagging|N_ortho,0,0.150048621908643,0.8698616801666729,0.0,0.0,541,0,11.05,2,3,0,3,True
