organism,locus_tag,ortholog_prior,n_orthologs
mtuberculosis,Rv0789c,0.5,0
mtuberculosis,Rv0790c,0.5,0
mtuberculosis,Rv0791c,0.5,0
mtuberculosis,Rv0792c,0.0,1
mtuberculosis,Rv0793,0.5,0
mtuberculosis,Rv0794c,0.5,0
mtuberculosis,Rv0795,0.5,0
mtuberculosis,Rv0796,0.5,0
mtuberculosis,Rv0797,0.5,0
mtuberculosis,Rv0798c,0.5,0
mtuberculosis,Rv0799c,0.0,1
mtuberculosis,Rv0800,0.5,0
mtuberculosis,Rv0801,0.5,0
mtuberculosis,Rv0802c,0.5,0
mtuberculosis,Rv0803,0.0,1
mtuberculosis,Rv0804,0.5,0
mtuberculosis,Rv0805,0.0,1
mtuberculosis,Rv0806c,0.5,0
mtuberculosis,Rv0807,0.5,0
mtuberculosis,Rv0808,0.3333333333333333,3
mtuberculosis,Rv0809,0.3333333333333333,3
mtuberculosis,Rv0810c,0.5,0
mtuberculosis,Rv0811c,0.5,0
mtuberculosis,Rv0824c,0.5,0
mtuberculosis,Rv0825c,0.5,0
mtuberculosis,Rv0826,0.5,0
mtuberculosis,Rv0827c,0.0,1
mtuberculosis,Rv0828c,0.5,0
mtuberculosis,Rv0829,0.5,0
mtuberculosis,Rv0830,0.5,0
mtuberculosis,Rv0831c,0.5,0
mtuberculosis,Rv0832,0.5,0
mtuberculosis,Rv0833,0.5,0
mtuberculosis,Rv0834c,0.5,0
mtuberculosis,Rv0835,0.5,0
mtuberculosis,Rv0836c,0.5,0
mtuberculosis,Rv0837c,0.5,0
mtuberculosis,Rv0838,0.0,1
mtuberculosis,Rv0839,0.5,0
mtuberculosis,Rv0840c,0.5,0
mtuberculosis,Rv0841,0.5,0
mtuberculosis,Rv0842,0.5,0
mtuberculosis,Rv0843,0.5,0
mtuberculosis,Rv0844c,0.5,0
mtuberculosis,Rv0845,0.5,0
mtuberculosis,Rv0846c,0.0,1
mtuberculosis,Rv0847,0.5,0
mtuberculosis,Rv0848,0.5,0
mtuberculosis,Rv0849,0.5,0
mtuberculosis,Rv0850,0.5,0
mtuberculosis,Rv0851c,0.0,1
mtuberculosis,Rv0852,0.5,0
mtuberculosis,Rv0853c,0.5,0
mtuberculosis,Rv0854,0.5,0
mtuberculosis,Rv0855,0.5,0
mtuberculosis,Rv0856,0.5,0
mtuberculosis,Rv0857,0.5,0
mtuberculosis,Rv0858c,0.0,3
mtuberculosis,Rv0859,0.0,2
mtuberculosis,Rv0860,0.0,2
mtuberculosis,Rv0861c,0.5,0
mtuberculosis,Rv0862c,0.5,0
mtuberculosis,Rv0863,0.5,0
mtuberculosis,Rv0864,0.5,0
mtuberculosis,Rv0865,0.0,2
mtuberculosis,Rv0866,0.0,1
mtuberculosis,Rv0867c,0.5,0
mtuberculosis,Rv0868c,0.5,0
mtuberculosis,Rv0869c,0.0,3
mtuberculosis,Rv0870c,0.0,2
mtuberculosis,Rv0871,0.5,0
mtuberculosis,Rv0872c,0.5,0
mtuberculosis,Rv0873,0.5,0
mtuberculosis,Rv0874c,0.5,0
mtuberculosis,Rv0875c,0.5,0
mtuberculosis,Rv0876c,0.5,0
mtuberculosis,Rv0879c,0.5,0
mtuberculosis,Rv0881,0.0,1
mtuberculosis,Rv0882,0.5,0
mtuberculosis,Rv0883c,0.5,0
mtuberculosis,Rv0884c,0.5,0
mtuberculosis,Rv0885,0.5,0
mtuberculosis,Rv0886,0.5,0
mtuberculosis,Rv0887c,0.5,0
mtuberculosis,Rv0888,0.5,0
mtuberculosis,Rv0889c,0.0,1
mtuberculosis,Rv0890c,0.5,0
mtuberculosis,Rv0891c,0.5,0
mtuberculosis,Rv0892,0.5,0
mtuberculosis,Rv0893c,0.5,0
mtuberculosis,Rv0894,0.5,0
mtuberculosis,Rv0895,0.5,0
mtuberculosis,Rv0897c,0.5,0
mtuberculosis,Rv0899,0.5,0
mtuberculosis,Rv0900,0.5,0
mtuberculosis,Rv0901,0.5,0
mtuberculosis,Rv0902c,0.5,0
mtuberculosis,Rv0903c,0.0,1
mtuberculosis,Rv0904c,1.0,1
mtuberculosis,Rv0905,0.5,0
mtuberculosis,Rv0906,0.0,1
mtuberculosis,Rv0907,0.5,0
mtuberculosis,Rv0908,0.5,0
mtuberculosis,Rv0909,0.5,0
mtuberculosis,Rv0910,0.5,0
mtuberculosis,Rv0911,0.5,0
mtuberculosis,Rv0912,0.5,0
mtuberculosis,Rv0913c,0.0,1
mtuberculosis,Rv0914c,0.0,1
mtuberculosis,Rv0915c,0.5,0
mtuberculosis,Rv0916c,0.5,0
mtuberculosis,Rv0917,0.0,1
mtuberculosis,Rv0918,0.5,0
mtuberculosis,Rv0919,0.5,0
mtuberculosis,Rv0920c,0.5,0
mtuberculosis,Rv0921,0.5,0
mtuberculosis,Rv0922,0.5,0
mtuberculosis,Rv0923c,0.5,0
mtuberculosis,Rv0924c,0.0,1
mtuberculosis,Rv0925c,0.5,0
mtuberculosis,Rv0926c,0.5,0
mtuberculosis,Rv0927c,0.5,0
mtuberculosis,Rv0928,0.5,0
mtuberculosis,Rv0929,0.5,0
mtuberculosis,Rv0930,0.0,2
mtuberculosis,Rv0932c,0.5,0
mtuberculosis,Rv0933,0.5,0
mtuberculosis,Rv0934,0.0,1
mtuberculosis,Rv0935,0.0,3
mtuberculosis,Rv0936,0.5,0
mtuberculosis,Rv0937c,0.5,0
mtuberculosis,Rv0938,0.5,0
mtuberculosis,Rv0939,0.5,0
mtuberculosis,Rv0940c,0.5,0
mtuberculosis,Rv0941c,0.5,0
mtuberculosis,Rv0942,0.5,0
mtuberculosis,Rv0943c,0.5,0
mtuberculosis,Rv0944,0.0,1
mtuberculosis,Rv0945,0.0,1
mtuberculosis,Rv0948c,0.5,0
mtuberculosis,Rv0949,0.75,4
mtuberculosis,Rv0950c,0.5,0
mtuberculosis,Rv0951,0.5,4
mtuberculosis,Rv0952,0.3333333333333333,3
mtuberculosis,Rv0953c,0.5,0
mtuberculosis,Rv0954,0.5,0
mtuberculosis,Rv0955,0.5,0
mtuberculosis,Rv0956,0.0,3
mtuberculosis,Rv0957,0.3333333333333333,3
mtuberculosis,Rv0958,0.5,0
mtuberculosis,Rv0959,0.5,0
mtuberculosis,Rv0959A,0.5,0
mtuberculosis,Rv0960,0.5,0
mtuberculosis,Rv0961,0.5,0
mtuberculosis,Rv0962c,0.5,0
mtuberculosis,Rv0963c,0.5,0
mtuberculosis,Rv0964c,0.5,0
mtuberculosis,Rv0965c,0.5,0
mtuberculosis,Rv0966c,0.5,0
mtuberculosis,Rv0968,0.5,0
mtuberculosis,Rv0969,0.0,2
mtuberculosis,Rv0970,0.5,0
mtuberculosis,Rv0971c,0.5,0
mtuberculosis,Rv0972c,0.0,1
mtuberculosis,Rv0973c,0.5,0
mtuberculosis,Rv0974c,0.5,0
mtuberculosis,Rv0975c,0.5,0
mtuberculosis,Rv0976c,0.5,0
mtuberculosis,Rv0982,0.0,1
mtuberculosis,Rv0983,0.0,1
mtuberculosis,Rv0984,0.0,2
mtuberculosis,Rv0985c,0.0,3
mtuberculosis,Rv0986,0.5,4
mtuberculosis,Rv0987,0.5,0
mtuberculosis,Rv0988,0.5,0
mtuberculosis,Rv0989c,0.5,0
mtuberculosis,Rv0990c,0.5,0
mtuberculosis,Rv0991c,0.5,0
mtuberculosis,Rv0992c,0.0,1
mtuberculosis,Rv0993,0.6666666666666666,6
mtuberculosis,Rv0994,0.5,0
mtuberculosis,Rv0995,0.0,1
mtuberculosis,Rv0996,0.5,0
mtuberculosis,Rv0997,0.5,0
mtuberculosis,Rv0998,0.5,0
mtuberculosis,Rv0999,0.5,0
mtuberculosis,Rv1000c,0.5,0
mtuberculosis,Rv1001,0.5,0
mtuberculosis,Rv1003,0.25,4
mtuberculosis,Rv1004c,0.5,0
mtuberculosis,Rv1005c,0.0,2
mtuberculosis,Rv1007c,1.0,4
mtuberculosis,Rv1009,0.5,0
mtuberculosis,Rv1010,0.0,3
mtuberculosis,Rv1011,0.0,1
mtuberculosis,Rv1012,0.5,0
mtuberculosis,Rv1013,0.5,0
mtuberculosis,Rv1014c,0.8333333333333334,6
mtuberculosis,Rv1017c,1.0,6
mtuberculosis,Rv1018c,1.0,4
mtuberculosis,Rv1019,0.5,0
mtuberculosis,Rv1020,0.0,3
mtuberculosis,Rv1021,0.5,0
mtuberculosis,Rv1022,0.5,0
mtuberculosis,Rv1024,0.5,0
mtuberculosis,Rv1025,0.5,0
mtuberculosis,Rv1026,0.5,0
mtuberculosis,Rv1027c,0.0,3
mtuberculosis,Rv1028c,0.0,3
mtuberculosis,Rv1028A,0.5,0
mtuberculosis,Rv1029,0.0,3
mtuberculosis,Rv1030,0.0,3
mtuberculosis,Rv1031,0.0,3
mtuberculosis,Rv1032c,0.0,1
mtuberculosis,Rv1034c,0.5,0
mtuberculosis,Rv1035c,0.5,0
mtuberculosis,Rv1036c,0.5,0
mtuberculosis,Rv1037c,0.5,0
mtuberculosis,Rv1038c,0.5,0
mtuberculosis,Rv1039c,0.5,0
mtuberculosis,Rv1040c,0.5,0
mtuberculosis,Rv1041c,0.0,1
mtuberculosis,Rv1042c,0.0,1
mtuberculosis,Rv1044,0.5,0
mtuberculosis,Rv1045,0.5,0
mtuberculosis,Rv1046c,0.5,0
mtuberculosis,Rv1047,0.5,0
mtuberculosis,Rv1048c,0.5,0
mtuberculosis,Rv1049,0.5,0
mtuberculosis,Rv1050,0.0,1
mtuberculosis,Rv1051c,0.5,0
mtuberculosis,Rv1052,0.5,0
mtuberculosis,Rv1053c,0.5,0
mtuberculosis,Rv1054,0.5,0
mtuberculosis,Rv1055,0.5,0
mtuberculosis,Rv1056,0.5,0
mtuberculosis,Rv1057,0.5,0
mtuberculosis,Rv1058,0.0,2
mtuberculosis,Rv1059,0.5,0
mtuberculosis,Rv1060,0.5,0
mtuberculosis,Rv1061,0.5,0
mtuberculosis,Rv1062,0.5,0
mtuberculosis,Rv1063c,0.0,2
mtuberculosis,Rv1064c,0.5,0
mtuberculosis,Rv1065,0.5,0
mtuberculosis,Rv1066,0.5,0
mtuberculosis,Rv1067c,0.5,0
mtuberculosis,Rv1068c,0.5,0
mtuberculosis,Rv1069c,0.5,0
mtuberculosis,Rv1070c,0.0,2
mtuberculosis,Rv1071c,0.0,2
mtuberculosis,Rv1072,0.0,1
mtuberculosis,Rv1075c,0.5,0
mtuberculosis,Rv1076,0.5,0
mtuberculosis,Rv1077,0.5,0
mtuberculosis,Rv1078,0.5,0
mtuberculosis,Rv1079,0.0,1
mtuberculosis,Rv1080c,0.0,3
mtuberculosis,Rv1081c,0.5,0
mtuberculosis,Rv1082,0.5,0
mtuberculosis,Rv1083,0.5,0
mtuberculosis,Rv1084,0.5,0
mtuberculosis,Rv1085c,0.0,2
mtuberculosis,Rv1086,0.5,0
mtuberculosis,Rv1087,0.5,0
mtuberculosis,Rv1088,0.5,0
mtuberculosis,Rv1089,0.5,0
mtuberculosis,Rv1089A,0.5,0
mtuberculosis,Rv1090,0.5,0
mtuberculosis,Rv1091,0.5,0
mtuberculosis,Rv1092c,0.0,1
mtuberculosis,Rv1093,0.5,2
mtuberculosis,Rv1094,0.5,0
mtuberculosis,Rv1095,0.5,0
mtuberculosis,Rv1096,0.5,0
mtuberculosis,Rv1097c,0.5,0
mtuberculosis,Rv1098c,0.3333333333333333,3
mtuberculosis,Rv1099c,0.0,1
mtuberculosis,Rv1100,0.5,0
mtuberculosis,Rv1101c,0.5,0
mtuberculosis,Rv1102c,0.5,0
mtuberculosis,Rv1103c,0.5,0
mtuberculosis,Rv1104,0.5,0
mtuberculosis,Rv1105,0.5,0
mtuberculosis,Rv1106c,0.5,0
mtuberculosis,Rv1107c,0.5,0
mtuberculosis,Rv1108c,0.0,2
mtuberculosis,Rv1109c,0.5,0
mtuberculosis,Rv1110,1.0,1
mtuberculosis,Rv1111c,0.5,0
mtuberculosis,Rv1112,0.2,5
mtuberculosis,Rv1113,0.5,0
mtuberculosis,Rv1114,0.5,0
mtuberculosis,Rv1115,0.5,0
mtuberculosis,Rv1116,0.5,0
mtuberculosis,Rv1116A,0.5,0
mtuberculosis,Rv1117,0.5,0
mtuberculosis,Rv1118c,0.5,0
mtuberculosis,Rv1120c,0.5,0
mtuberculosis,Rv1121,0.5,0
mtuberculosis,Rv1122,0.5,0
mtuberculosis,Rv1123c,0.5,0
mtuberculosis,Rv1124,0.5,0
mtuberculosis,Rv1125,0.5,0
mtuberculosis,Rv1126c,0.5,0
mtuberculosis,Rv1127c,1.0,1
mtuberculosis,Rv1128c,0.5,0
mtuberculosis,Rv1129c,0.5,0
mtuberculosis,Rv1130,0.5,0
mtuberculosis,Rv1131,0.0,2
mtuberculosis,Rv1132,0.5,0
mtuberculosis,Rv1133c,0.0,2
mtuberculosis,Rv1134,0.5,0
mtuberculosis,Rv1135c,0.5,0
mtuberculosis,Rv1135A,0.5,0
mtuberculosis,Rv1136,0.5,0
mtuberculosis,Rv1137c,0.5,0
mtuberculosis,Rv1138c,0.5,0
mtuberculosis,Rv1139c,0.5,0
mtuberculosis,Rv1140,0.5,0
mtuberculosis,Rv1141c,0.5,0
mtuberculosis,Rv1142c,0.0,1
mtuberculosis,Rv1148c,0.5,0
mtuberculosis,Rv1149,0.5,0
mtuberculosis,Rv1151c,0.0,3
mtuberculosis,Rv1152,0.5,0
mtuberculosis,Rv1153c,0.5,0
mtuberculosis,Rv1154c,0.5,0
mtuberculosis,Rv1155,0.5,0
mtuberculosis,Rv1156,0.5,0
mtuberculosis,Rv1157c,0.5,0
mtuberculosis,Rv1158c,0.5,0
mtuberculosis,Rv1159,0.5,0
mtuberculosis,Rv1159A,0.5,0
mtuberculosis,Rv1160,0.5,2
mtuberculosis,Rv1161,0.0,1
mtuberculosis,Rv1162,0.0,1
mtuberculosis,Rv1163,0.5,0
mtuberculosis,Rv1164,0.0,1
mtuberculosis,Rv1165,0.0,3
mtuberculosis,Rv1166,0.5,0
mtuberculosis,Rv1167c,0.5,0
mtuberculosis,Rv1168c,0.5,0
mtuberculosis,Rv1169c,0.5,0
mtuberculosis,Rv1170,0.5,0
mtuberculosis,Rv1171,0.5,0
mtuberculosis,Rv1172c,0.5,0
mtuberculosis,Rv1173,0.5,0
mtuberculosis,Rv1174c,0.5,0
mtuberculosis,Rv1175c,0.0,2
mtuberculosis,Rv1176c,0.0,1
mtuberculosis,Rv1177,1.0,2
mtuberculosis,Rv1178,0.5,0
mtuberculosis,Rv1179c,0.5,0
mtuberculosis,Rv1180,0.5,0
mtuberculosis,Rv1181,0.5,0
mtuberculosis,Rv1182,0.5,0
mtuberculosis,Rv1183,0.5,0
mtuberculosis,Rv1184c,0.5,0
mtuberculosis,Rv1185c,0.5,0
mtuberculosis,Rv1186c,0.5,0
mtuberculosis,Rv1187,0.5,0
mtuberculosis,Rv1188,0.5,0
mtuberculosis,Rv1189,0.5,0
mtuberculosis,Rv1190,0.5,0
mtuberculosis,Rv1191,0.5,0
mtuberculosis,Rv1192,0.5,0
mtuberculosis,Rv1193,0.0,2
mtuberculosis,Rv1194c,0.5,0
mtuberculosis,Rv1199c,0.5,0
mtuberculosis,Rv1200,0.0,3
mtuberculosis,Rv1201c,0.5,0
mtuberculosis,Rv1202,0.5,0
mtuberculosis,Rv1203c,0.5,0
mtuberculosis,Rv1204c,0.5,0
mtuberculosis,Rv1205,0.0,1
mtuberculosis,Rv1206,0.0,2
mtuberculosis,Rv1207,0.5,0
mtuberculosis,Rv1208,0.5,0
mtuberculosis,Rv1209,0.5,0
mtuberculosis,Rv1210,0.0,3
mtuberculosis,Rv1211,0.5,0
mtuberculosis,Rv1212c,0.5,0
mtuberculosis,Rv1213,0.0,1
mtuberculosis,Rv1214c,0.5,0
mtuberculosis,Rv1215c,0.5,0
mtuberculosis,Rv1216c,0.5,0
mtuberculosis,Rv1217c,0.5,0
mtuberculosis,Rv1218c,0.0,2
mtuberculosis,Rv1219c,0.5,0
mtuberculosis,Rv1220c,0.5,0
mtuberculosis,Rv1221,0.5,0
mtuberculosis,Rv1223,0.0,2
mtuberculosis,Rv1225c,0.5,0
mtuberculosis,Rv1226c,0.5,0
mtuberculosis,Rv1227c,0.5,0
mtuberculosis,Rv1229c,0.3333333333333333,3
mtuberculosis,Rv1230c,0.5,0
mtuberculosis,Rv1231c,0.5,0
mtuberculosis,Rv1232c,0.5,0
mtuberculosis,Rv1233c,0.5,0
mtuberculosis,Rv1234,0.5,0
mtuberculosis,Rv1235,0.5,0
mtuberculosis,Rv1236,0.5,0
mtuberculosis,Rv1237,0.0,1
mtuberculosis,Rv1238,0.5,2
mtuberculosis,Rv1239c,0.0,1
mtuberculosis,Rv1240,0.5,0
mtuberculosis,Rv1242,0.5,0
mtuberculosis,Rv1243c,0.5,0
mtuberculosis,Rv1244,0.5,0
mtuberculosis,Rv1245c,0.0,1
mtuberculosis,Rv1246c,0.5,0
mtuberculosis,Rv1247c,0.5,0
mtuberculosis,Rv1248c,0.3333333333333333,3
mtuberculosis,Rv1249c,0.5,0
mtuberculosis,Rv1250,0.5,0
mtuberculosis,Rv1251c,0.5,0
mtuberculosis,Rv1252c,0.5,0
mtuberculosis,Rv1253,0.0,2
mtuberculosis,Rv1254,0.5,0
mtuberculosis,Rv1255c,0.5,0
mtuberculosis,Rv1256c,0.5,0
mtuberculosis,Rv1257c,0.5,0
mtuberculosis,Rv1258c,0.5,0
mtuberculosis,Rv1259,1.0,1
mtuberculosis,Rv1260,0.5,0
mtuberculosis,Rv1261c,0.5,0
mtuberculosis,Rv1262c,0.3333333333333333,3
mtuberculosis,Rv1263,0.5,0
mtuberculosis,Rv1264,0.5,0
mtuberculosis,Rv1265,0.5,0
mtuberculosis,Rv1266c,0.5,0
mtuberculosis,Rv1267c,0.5,0
mtuberculosis,Rv1268c,0.5,0
mtuberculosis,Rv1269c,0.5,0
mtuberculosis,Rv1270c,0.5,0
mtuberculosis,Rv1271c,0.5,0
mtuberculosis,Rv1272c,0.4,5
mtuberculosis,Rv1273c,0.5,2
mtuberculosis,Rv1274,0.5,0
mtuberculosis,Rv1275,0.5,0
mtuberculosis,Rv1276c,0.0,1
mtuberculosis,Rv1277,0.5,0
mtuberculosis,Rv1278,0.5,0
mtuberculosis,Rv1279,0.0,2
mtuberculosis,Rv1280c,0.5,0
mtuberculosis,Rv1281c,0.6666666666666666,3
mtuberculosis,Rv1282c,0.0,1
mtuberculosis,Rv1283c,0.5,0
mtuberculosis,Rv1284,0.5,0
mtuberculosis,Rv1285,0.0,2
mtuberculosis,Rv1287,0.0,2
mtuberculosis,Rv1288,0.5,0
mtuberculosis,Rv1289,0.5,0
mtuberculosis,Rv1290c,0.5,0
mtuberculosis,Rv1290A,0.5,0
mtuberculosis,Rv1291c,0.5,0
mtuberculosis,Rv1292,1.0,5
mtuberculosis,Rv1293,0.5,0
mtuberculosis,Rv1294,0.5,2
mtuberculosis,Rv1295,0.5,0
mtuberculosis,Rv1296,0.5,0
mtuberculosis,Rv1297,0.6666666666666666,3
mtuberculosis,Rv1298,0.6666666666666666,6
mtuberculosis,Rv1299,1.0,7
mtuberculosis,Rv1302,1.0,1
mtuberculosis,Rv1303,0.5,0
mtuberculosis,Rv1304,0.0,1
mtuberculosis,Rv1305,0.5,0
mtuberculosis,Rv1306,0.5,0
mtuberculosis,Rv1307,0.5,0
mtuberculosis,Rv1308,0.8333333333333334,6
mtuberculosis,Rv1309,0.6666666666666666,3
mtuberculosis,Rv1310,0.8333333333333334,6
mtuberculosis,Rv1312,0.5,0
mtuberculosis,Rv1313c,0.5,0
mtuberculosis,Rv1314c,0.0,3
mtuberculosis,Rv1315,1.0,4
mtuberculosis,Rv1316c,0.0,3
mtuberculosis,Rv1317c,0.0,1
mtuberculosis,Rv1318c,0.5,0
mtuberculosis,Rv1319c,0.5,0
mtuberculosis,Rv1320c,0.5,0
mtuberculosis,Rv1321,0.5,0
mtuberculosis,Rv1322,0.5,0
mtuberculosis,Rv1322A,0.0,1
mtuberculosis,Rv1323,0.25,4
mtuberculosis,Rv1324,0.5,0
mtuberculosis,Rv1325c,0.5,0
mtuberculosis,Rv1326c,0.0,1
mtuberculosis,Rv1327c,0.5,0
mtuberculosis,Rv1328,0.5,0
mtuberculosis,Rv1329c,0.0,1
mtuberculosis,Rv1330c,0.5,0
mtuberculosis,Rv1331,0.5,0
mtuberculosis,Rv1332,0.5,0
mtuberculosis,Rv1333,0.0,1
mtuberculosis,Rv1334,0.5,0
mtuberculosis,Rv1338,0.6666666666666666,3
mtuberculosis,Rv1339,0.5,0
mtuberculosis,Rv1340,0.3333333333333333,3
mtuberculosis,Rv1341,0.0,3
mtuberculosis,Rv1344,0.5,0
mtuberculosis,Rv1345,0.5,0
mtuberculosis,Rv1346,0.5,0
mtuberculosis,Rv1347c,0.5,0
mtuberculosis,Rv1348,0.5,0
mtuberculosis,Rv1350,0.0,3
mtuberculosis,Rv1351,0.5,0
mtuberculosis,Rv1352,0.5,0
mtuberculosis,Rv1353c,0.5,0
mtuberculosis,Rv1354c,0.5,2
mtuberculosis,Rv1355c,0.5,0
mtuberculosis,Rv1356c,0.5,0
mtuberculosis,Rv1357c,0.5,0
mtuberculosis,Rv1358,0.5,0
mtuberculosis,Rv1359,0.5,0
mtuberculosis,Rv1360,0.5,0
mtuberculosis,Rv1361c,0.5,0
mtuberculosis,Rv1362c,0.5,0
mtuberculosis,Rv1363c,0.5,0
mtuberculosis,Rv1364c,0.5,0
mtuberculosis,Rv1365c,0.5,0
mtuberculosis,Rv1366,0.5,0
mtuberculosis,Rv1366A,0.5,0
mtuberculosis,Rv1367c,0.0,1
mtuberculosis,Rv1368,0.5,0
mtuberculosis,Rv1369c,0.5,0
mtuberculosis,Rv1370c,0.5,0
mtuberculosis,Rv1371,0.5,0
mtuberculosis,Rv1372,0.5,0
mtuberculosis,Rv1373,0.5,0
mtuberculosis,Rv1374c,0.5,0
mtuberculosis,Rv1375,0.5,0
mtuberculosis,Rv1376,0.5,0
mtuberculosis,Rv1377c,0.5,0
mtuberculosis,Rv1378c,0.5,0
mtuberculosis,Rv1379,0.5,0
mtuberculosis,Rv1380,0.0,1
mtuberculosis,Rv1381,0.0,1
mtuberculosis,Rv1382,0.5,0
mtuberculosis,Rv1383,0.3333333333333333,3
mtuberculosis,Rv1384,0.3333333333333333,3
mtuberculosis,Rv1385,0.5,0
mtuberculosis,Rv1387,0.5,0
mtuberculosis,Rv1388,0.5,0
mtuberculosis,Rv1389,1.0,7
mtuberculosis,Rv1390,0.5,0
mtuberculosis,Rv1391,1.0,4
mtuberculosis,Rv1392,1.0,6
mtuberculosis,Rv1393c,0.0,1
mtuberculosis,Rv1394c,0.5,0
mtuberculosis,Rv1395,0.5,0
mtuberculosis,Rv1396c,0.5,0
mtuberculosis,Rv1397c,0.5,0
mtuberculosis,Rv1398c,0.5,0
mtuberculosis,Rv1399c,0.0,1
mtuberculosis,Rv1400c,0.5,0
mtuberculosis,Rv1401,0.5,0
mtuberculosis,Rv1402,0.5,0
mtuberculosis,Rv1403c,0.5,0
mtuberculosis,Rv1404,0.5,0
mtuberculosis,Rv1405c,0.5,0
mtuberculosis,Rv1407,0.0,1
mtuberculosis,Rv1409,0.5,2
mtuberculosis,Rv1410c,0.5,0
mtuberculosis,Rv1411c,0.5,0
mtuberculosis,Rv1412,0.5,2
mtuberculosis,Rv1413,0.5,0
mtuberculosis,Rv1414,0.5,0
mtuberculosis,Rv1415,0.0,2
mtuberculosis,Rv1416,0.6666666666666666,3
mtuberculosis,Rv1417,0.5,0
mtuberculosis,Rv1418,0.5,0
mtuberculosis,Rv1419,0.5,0
mtuberculosis,Rv1420,0.0,2
mtuberculosis,Rv1421,0.0,2
mtuberculosis,Rv1422,0.5,2
mtuberculosis,Rv1423,0.5,0
mtuberculosis,Rv1424c,0.5,0
mtuberculosis,Rv1425,0.5,0
mtuberculosis,Rv1426c,0.5,0
mtuberculosis,Rv1427c,0.5,0
mtuberculosis,Rv1428c,0.5,0
mtuberculosis,Rv1429,0.5,0
mtuberculosis,Rv1430,0.5,0
mtuberculosis,Rv1431,0.5,0
mtuberculosis,Rv1432,0.5,0
mtuberculosis,Rv1433,0.5,0
mtuberculosis,Rv1435c,0.5,0
mtuberculosis,Rv1438,0.8333333333333334,6
mtuberculosis,Rv1439c,0.5,0
mtuberculosis,Rv1440,0.5,0
mtuberculosis,Rv1441c,0.5,0
mtuberculosis,Rv1442,0.0,1
mtuberculosis,Rv1443c,0.5,0
mtuberculosis,Rv1444c,0.5,0
mtuberculosis,Rv1445c,0.0,1
mtuberculosis,Rv1446c,0.5,0
mtuberculosis,Rv1447c,0.3333333333333333,3
mtuberculosis,Rv1448c,0.5,0
mtuberculosis,Rv1449c,0.6666666666666666,6
mtuberculosis,Rv1450c,0.5,0
mtuberculosis,Rv1452c,0.5,0
mtuberculosis,Rv1456c,0.5,0
mtuberculosis,Rv1459c,0.5,0
mtuberculosis,Rv1460,0.5,0
mtuberculosis,Rv1461,1.0,1
mtuberculosis,Rv1462,0.5,0
mtuberculosis,Rv1463,0.6666666666666666,3
mtuberculosis,Rv1464,0.5,4
mtuberculosis,Rv1465,1.0,1
mtuberculosis,Rv1467c,0.0,2
mtuberculosis,Rv1468c,0.5,0
mtuberculosis,Rv1469,0.0,1
mtuberculosis,Rv1470,0.5,0
mtuberculosis,Rv1471,0.0,1
mtuberculosis,Rv1472,0.0,1
mtuberculosis,Rv1473,0.0,1
mtuberculosis,Rv1473A,0.5,0
mtuberculosis,Rv1474c,0.0,1
mtuberculosis,Rv1475c,0.3333333333333333,3
mtuberculosis,Rv1476,0.5,0
mtuberculosis,Rv1477,0.5,0
mtuberculosis,Rv1478,0.5,0
mtuberculosis,Rv1479,0.5,0
mtuberculosis,Rv1480,0.5,0
mtuberculosis,Rv1481,0.5,0
mtuberculosis,Rv1482c,0.5,0
mtuberculosis,Rv1483,1.0,2
mtuberculosis,Rv1484,1.0,3
mtuberculosis,Rv1485,0.5,0
mtuberculosis,Rv1486c,0.5,0
mtuberculosis,Rv1487,0.5,0
mtuberculosis,Rv1488,0.0,3
mtuberculosis,Rv1489,0.5,0
mtuberculosis,Rv1489A,0.5,0
mtuberculosis,Rv1490,0.5,0
mtuberculosis,Rv1491c,0.5,0
mtuberculosis,Rv1492,0.0,1
mtuberculosis,Rv1493,0.0,1
mtuberculosis,Rv1494,0.5,0
mtuberculosis,Rv1495,0.5,0
mtuberculosis,Rv1496,0.0,1
mtuberculosis,Rv1497,0.0,1
mtuberculosis,Rv1498c,0.0,1
mtuberculosis,Rv1500,0.0,1
mtuberculosis,Rv1501,0.5,0
mtuberculosis,Rv1502,0.5,0
mtuberculosis,Rv1503c,0.5,0
mtuberculosis,Rv1504c,0.0,1
mtuberculosis,Rv1505c,0.5,0
mtuberculosis,Rv1506c,0.5,0
mtuberculosis,Rv1507c,0.5,0
mtuberculosis,Rv1507A,0.5,0
mtuberculosis,Rv1508c,0.5,0
mtuberculosis,Rv1508A,0.5,0
mtuberculosis,Rv1509,0.5,0
mtuberculosis,Rv1510,0.5,0
mtuberculosis,Rv1511,0.0,2
mtuberculosis,Rv1512,0.0,1
mtuberculosis,Rv1513,0.5,0
mtuberculosis,Rv1514c,0.0,1
mtuberculosis,Rv1515c,0.5,0
mtuberculosis,Rv1516c,0.5,0
mtuberculosis,Rv1517,0.5,0
mtuberculosis,Rv1518,0.5,0
mtuberculosis,Rv1519,0.5,0
mtuberculosis,Rv1520,0.5,0
mtuberculosis,Rv1521,0.5,0
mtuberculosis,Rv1522c,0.5,0
mtuberculosis,Rv1523,0.5,0
mtuberculosis,Rv1524,0.5,0
mtuberculosis,Rv1525,0.5,0
mtuberculosis,Rv1526c,0.5,0
mtuberculosis,Rv1527c,0.5,0
