organism,locus_tag,b_number,gene_name,product,source
beril_Keio,16759,b2669,stpA,DNA-binding transcriptional repressor StpA with RNA chaperone activity,synteny_chain
beril_Keio,16760,b2670,alaE,L-alanine exporter,synteny_walk
beril_Keio,16761,b2671,ygaC,DUF2002 domain-containing protein YgaC,synteny_walk
beril_Keio,16762,b2672,ygaM,tail-anchored inner membrane protein YgaM,synteny_walk
beril_Keio,16763,b2673,nrdH,glutaredoxin-like protein NrdH,anchor_product
beril_Keio,16764,b2674,nrdI,dimanganese-tyrosyl radical cofactor maintenance flavodoxin NrdI,synteny_walk
beril_Keio,16765,b2675,nrdE,ribonucleoside-diphosphate reductase 2 subunit alpha,synteny_walk
beril_Keio,16766,b2676,nrdF,ribonucleoside-diphosphate reductase 2 subunit beta,synteny_walk
beril_Keio,16767,b2677,proV,glycine betaine ABC transporter ATP binding subunit ProV,synteny_walk
beril_Keio,16768,b2678,proW,glycine betaine ABC transporter membrane subunit ProW,synteny_walk
beril_Keio,16769,b2679,proX,glycine betaine ABC transporter periplasmic binding protein ProX,synteny_walk
beril_Keio,16771,b2682,ygaZ,L-valine exporter%2C YgaZ component,synteny_chain
beril_Keio,16772,b2683,ygaH,L-valine exporter%2C YgaH component,synteny_chain
beril_Keio,16773,b2684,mprA,DNA-binding transcriptional regulator MprA,synteny_chain
beril_Keio,16774,b2685,emrA,multidrug efflux pump membrane fusion protein EmrA,synteny_chain
beril_Keio,16775,b2686,emrB,multidrug efflux pump membrane subunit EmrB,synteny_chain
beril_Keio,16776,b2687,luxS,S-ribosylhomocysteine lyase,anchor_product
beril_Keio,16777,b2688,gshA,glutamate--cysteine ligase,anchor_product
beril_Keio,16778,b2689,yqaA,DedA family protein YqaA,synteny_walk
beril_Keio,16779,b2690,yqaB,fructose-1-phosphate phosphatase YqaB,synteny_chain
beril_Keio,16780,b2696,csrA,carbon storage regulator,synteny_chain
beril_Keio,16781,b2697,alaS,alanine--tRNA ligase/DNA-binding transcriptional repressor,synteny_chain
beril_Keio,16782,b2698,recX,RecA inhibitor RecX,synteny_chain
beril_Keio,16783,b2699,recA,DNA recombination/repair protein RecA,synteny_chain
beril_Keio,16784,b2700,pncC,NMN aminohydrolase,synteny_chain
beril_Keio,16785,b2701,mltB,membrane-bound lytic murein transglycosylase B,synteny_chain
beril_Keio,16788,b2702,srlA,sorbitol-specific PTS enzyme IIC2 component,synteny_chain
beril_Keio,16789,b2703,srlE,sorbitol-specific PTS enzyme IIBC1 component,synteny_chain
beril_Keio,16790,b2704,srlB,sorbitol-specific PTS enzyme IIA component,synteny_chain
beril_Keio,16791,b2705,srlD,sorbitol-6-phosphate 2-dehydrogenase,synteny_chain
beril_Keio,16792,b2706,gutM,DNA-binding transcriptional activator GutM,synteny_chain
beril_Keio,16793,b2707,srlR,DNA-binding transcriptional repressor SrlR,synteny_chain
beril_Keio,16794,b2708,gutQ,D-arabinose 5-phosphate isomerase GutQ,synteny_chain
beril_Keio,16795,b2709,norR,DNA-binding transcriptional dual regulator NorR,synteny_chain
beril_Keio,16802,b2718,hycH,formate hydrogenlyase assembly protein,synteny_chain
beril_Keio,16803,b2719,hycG,hydrogenase 3 [Fe-S] protein HycG,synteny_chain
beril_Keio,16804,b2720,hycF,hydrogenase 3 [Fe-S] protein HycF,synteny_chain
beril_Keio,16805,b2721,hycE,hydrogenase 3 large subunit,synteny_chain
beril_Keio,16806,b2722,hycD,hydrogenase 3 membrane subunit HycD,synteny_chain
beril_Keio,16807,b2723,hycC,hydrogenase 3 membrane subunit HycC,synteny_chain
beril_Keio,16808,b2724,hycB,hydrogenase 3 [Fe-S] protein HycB,synteny_chain
beril_Keio,16809,b2725,hycA,regulator of the transcriptional regulator FhlA,synteny_chain
beril_Keio,16810,b2726,hypA,hydrogenase 3 Ni(2(+)) incorporation protein HypA,synteny_chain
beril_Keio,16811,b2727,hypB,hydrogenase isoenzymes Ni(2(+)) incorporation protein HypB,synteny_chain
beril_Keio,16812,b2728,hypC,hydrogenase maturation factor HypC,synteny_chain
beril_Keio,16813,b2729,hypD,Fe-(CN)2CO cofactor assembly scaffold protein HypD,synteny_chain
beril_Keio,16814,b2730,hypE,carbamoyl dehydratase HypE,synteny_chain
beril_Keio,16815,b2731,fhlA,DNA-binding transcriptional activator FhlA,synteny_chain
beril_Keio,16816,b2732,ygbA,protein YgbA,synteny_chain
beril_Keio,16817,b2733,mutS,DNA mismatch repair protein MutS,anchor_product
beril_Keio,16818,b2734,pphB,phosphoprotein phosphatase 2,synteny_chain
beril_Keio,16819,b2735,ygbI,DNA-binding transcriptional repressor YgbI,synteny_chain
beril_Keio,16820,b2736,ygbJ,putative L-threonate dehydrogenase,synteny_chain
beril_Keio,16821,b2737,ygbK,putative 3-oxo-tetronate kinase YgbK,synteny_chain
beril_Keio,16822,b2738,ygbL,putative 3-oxo-tetronate 4-phosphate decarboxylase YgbL,synteny_chain
beril_Keio,16823,b2739,ygbM,putative 2-oxo-tetronate isomerase YgbM,synteny_chain
beril_Keio,16824,b2740,ygbN,putative transporter YgbN,synteny_chain
beril_Keio,16825,b2741,rpoS,RNA polymerase sigma factor RpoS,anchor_product
beril_Keio,16826,b2742,nlpD,murein hydrolase activator NlpD,synteny_chain
beril_Keio,16827,b2743,pcm,protein-L-isoaspartate O-methyltransferase,synteny_walk
beril_Keio,16828,b2744,umpG,broad specificity 5'(3')-nucleotidase and polyphosphatase,synteny_walk
beril_Keio,16829,b2745,truD,tRNA pseudouridine(13) synthase,synteny_walk
beril_Keio,16830,b2746,ispF,2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase,anchor_product
beril_Keio,16831,b2747,ispD,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,anchor_product
beril_Keio,16832,b2748,ftsB,cell division protein FtsB,anchor_product
beril_Keio,16833,b2749,ygbE,DUF3561 domain-containing inner membrane protein YgbE,synteny_walk
beril_Keio,16834,b2750,cysC,adenylyl-sulfate kinase,anchor_product
beril_Keio,16835,b2751,cysN,sulfate adenylyltransferase subunit 1,synteny_chain
beril_Keio,16836,b2752,cysD,sulfate adenylyltransferase subunit 2,synteny_chain
beril_Keio,16837,b2753,iap,alkaline phosphatase isozyme conversion protein,synteny_chain
beril_Keio,16838,b2754,cas2,CRISPR-associated endoribonuclease Cas2,synteny_chain
beril_Keio,16839,b2755,cas1,multifunctional nuclease Cas1,synteny_chain
beril_Keio,16840,b2756,casE,pre-CRISPR RNA endonuclease,synteny_chain
beril_Keio,16842,b2767,ygcO,putative 4Fe-4S cluster-containing protein,synteny_chain
beril_Keio,16844,b2768,ygcP,putative anti-terminator regulatory protein,synteny_chain
beril_Keio,16845,b2769,ygcQ,putative flavoprotein,synteny_chain
beril_Keio,16846,b2770,ygcR,putative flavoprotein,synteny_chain
beril_Keio,16847,b2771,ygcS,putative transporter YgcS,synteny_chain
beril_Keio,16848,b4463,ygcU,putative FAD-containing dehydrogenase,synteny_chain
beril_Keio,16849,b2774,ygcW,putative deoxygluconate dehydrogenase,synteny_chain
beril_Keio,16852,b2775,yqcE,putative transport protein YqcE,synteny_chain
beril_Keio,16855,b2776,ygcE,putative sugar kinase YgcE,synteny_chain
beril_Keio,16858,b2777,queE,putative 7-carboxy-7-deazaguanine synthase QueE,synteny_chain
beril_Keio,16860,b4682,yqcG,cell envelope stress response protein YqcG,synteny_chain
beril_Keio,16861,b2778,ygcG,TPM domain-containing protein YgcG,synteny_chain
beril_Keio,16863,b2779,eno,enolase,synteny_chain
beril_Keio,16864,b2780,pyrG,CTP synthetase,synteny_walk
beril_Keio,16865,b2781,mazG,nucleoside triphosphate pyrophosphohydrolase,anchor_product
beril_Keio,16868,b2782,mazF,endoribonuclease toxin MazF,synteny_chain
beril_Keio,16869,b2783,mazE,antitoxin of the MazF-MazE toxin-antitoxin system MazE,synteny_chain
beril_Keio,16870,b2784,relA,GDP/GTP pyrophosphokinase,synteny_chain
beril_Keio,16871,b2787,gudD,D-glucarate dehydratase,synteny_chain
beril_Keio,16872,b2788,gudX,glucarate dehydratase-related protein,synteny_chain
beril_Keio,16873,b2789,gudP,galactarate/D-glucarate transporter GudP,synteny_walk
beril_Keio,16874,b2790,yqcA,putative flavodoxin YqcA,synteny_walk
beril_Keio,16875,b2791,truC,tRNA pseudouridine(65) synthase,synteny_walk
beril_Keio,16876,b2792,yqcC,DUF446 domain-containing protein YqcC,synteny_walk
beril_Keio,16877,b2793,syd,SecY-interacting protein,anchor_product
beril_Keio,16878,b2794,queF,7-cyano-7-deazaguanine reductase,synteny_walk
beril_Keio,16879,b2795,ppnN,nucleotide 5'-monophosphate nucleosidase,synteny_walk
beril_Keio,16880,b2796,sdaC,L-serine:H(+) symporter,synteny_walk
beril_Keio,16881,b2797,sdaB,L-serine deaminase II,synteny_walk
beril_Keio,16882,b2798,ygdG,flap endonuclease,synteny_walk
beril_Keio,16883,b2799,fucO,L-1%2C2-propanediol oxidoreductase,synteny_chain
beril_Keio,16884,b2800,fucA,L-fuculose-phosphate aldolase,synteny_chain
beril_Keio,16885,b2801,fucP,L-fucose:H(+) symporter,synteny_chain
beril_Keio,16886,b2802,fucI,L-fucose isomerase,synteny_chain
beril_Keio,16887,b2803,fucK,L-fuculokinase,synteny_chain
beril_Keio,16888,b2804,fucU,L-fucose mutarotase,synteny_chain
beril_Keio,16889,b2805,fucR,DNA-binding transcriptional activator FucR,synteny_chain
beril_Keio,16890,b2806,rlmM,23S rRNA 2'-O-ribose C2498 methyltransferase,synteny_chain
beril_Keio,16891,b2807,ygdD,DUF423 domain-containing inner membrane protein YgdD,synteny_chain
beril_Keio,16892,b2808,gcvA,DNA-binding transcriptional dual regulator GcvA,synteny_chain
beril_Keio,16893,b2809,ygdI,DUF903 domain-containing lipoprotein YgdI,synteny_chain
beril_Keio,16894,b2810,csdA,cysteine sulfinate desulfinase,synteny_chain
beril_Keio,16895,b2811,csdE,sulfur acceptor protein CsdE,synteny_chain
beril_Keio,16896,b2812,tcdA,tRNA threonylcarbamoyladenosine dehydratase,synteny_chain
beril_Keio,16897,b2813,mltA,membrane-bound lytic murein transglycosylase A,synteny_chain
beril_Keio,16898,b2817,amiC,N-acetylmuramoyl-L-alanine amidase C,synteny_chain
beril_Keio,16899,b2818,argA,N-acetylglutamate synthase,synteny_chain
beril_Keio,16900,b2819,recD,exodeoxyribonuclease V subunit RecD,synteny_chain
beril_Keio,16901,b2820,recB,exodeoxyribonuclease V subunit RecB,synteny_chain
beril_Keio,16902,b2821,ptrA,protease 3,synteny_chain
beril_Keio,16903,b2822,recC,exodeoxyribonuclease V subunit RecC,synteny_walk
beril_Keio,16904,b2823,ppdC,prepilin-type N-terminal cleavage/methylation domain-containing protein PpdC,synteny_walk
beril_Keio,16905,b2824,ygdB,DUF2509 domain-containing protein YgdB,synteny_walk
beril_Keio,16906,b2825,ppdB,prepilin-type N-terminal cleavage/methylation domain-containing protein PpdB,synteny_walk
beril_Keio,16907,b2826,ppdA,prepilin-type N-terminal cleavage/methylation domain-containing protein PpdA,synteny_walk
beril_Keio,16908,b2827,thyA,thymidylate synthase,anchor_product
beril_Keio,16909,b2828,lgt,phosphatidylglycerol--prolipoprotein diacylglyceryl transferase,synteny_walk
beril_Keio,16910,b2829,ptsP,phosphoenolpyruvate-protein phosphotransferase PtsP,synteny_walk
beril_Keio,16911,b2830,rppH,RNA pyrophosphohydrolase,anchor_product
beril_Keio,16912,b4610,ygdT,YgdT,synteny_chain
beril_Keio,16913,b2832,ygdQ,PF03741 family inner membrane protein YgdQ,synteny_chain
beril_Keio,16914,b2833,ygdR,DUF903 domain-containing lipoprotein YgdR,synteny_walk
beril_Keio,16915,b2834,tas,putative NADP(H)-dependent aldo-keto reductase Tas,synteny_walk
beril_Keio,16916,b2835,lplT,lysophospholipid transporter,synteny_walk
beril_Keio,16917,b2836,aas,fused 2-acylglycerophospho-ethanolamine acyltransferase/acyl-acyl carrier protein synthetase,synteny_walk
beril_Keio,16918,b2837,galR,DNA-binding transcriptional dual regulator GalR,synteny_walk
beril_Keio,16919,b2838,lysA,diaminopimelate decarboxylase,anchor_product
beril_Keio,16920,b2839,lysR,DNA-binding transcriptional dual regulator LysR,synteny_walk
beril_Keio,16921,b2840,ygeA,amino acid racemase YgeA,synteny_walk
beril_Keio,16922,b2841,araE,arabinose:H(+) symporter,synteny_chain
beril_Keio,16923,b2842,kduD,2-keto-3-deoxy-D-gluconate dehydrogenase,synteny_chain
beril_Keio,16924,b2843,kduI,5-dehydro-4-deoxy-D-glucuronate isomerase,anchor_product
beril_Keio,16925,b2844,yqeF,putative acyltransferase,synteny_chain
beril_Keio,16926,b2845,yqeG,putative transporter YqeG,synteny_chain
beril_Keio,16927,b2846,yqeH,putative LuxR family transcriptional regulator YqeH,synteny_chain
beril_Keio,16928,b2847,yqeI,putative transcriptional regulator YqeI,synteny_chain
beril_Keio,16932,b2848,yqeJ,protein YqeJ,synteny_chain
beril_Keio,16933,b4683,yqeL,uncharacterized protein YqeL,synteny_chain
beril_Keio,16945,b2849,yqeK,protein YqeK,synteny_chain
beril_Keio,16946,b2851,ygeG,TPR repeat-containing putative chaperone YgeG,synteny_chain
beril_Keio,16947,b2852,ygeH,putative transcriptional regulator YgeH,synteny_chain
beril_Keio,16948,b2853,ygeI,protein YgeI,synteny_chain
beril_Keio,16949,b2860,insD4,IS2 insertion element protein InsB,synteny_chain
beril_Keio,16951,b2861,insC4,IS2 insertion element repressor InsA,synteny_chain
beril_Keio,16952,b2879,ssnA,putative aminohydrolase SsnA,synteny_chain
beril_Keio,16953,b2880,ygfM,putative oxidoreductase,synteny_chain
beril_Keio,16954,b2881,xdhD,fused putative xanthine/hypoxanthine oxidase: molybdopterin-binding subunit and Fe-S binding subunit,synteny_chain
beril_Keio,16957,b2882,xanQ,xanthine:H(+) symporter XanQ,synteny_chain
beril_Keio,16958,b2883,guaD,guanine deaminase,synteny_chain
beril_Keio,16959,b4464,ghxQ,guanine/hypoxanthine transporter GhxQ,synteny_chain
beril_Keio,16961,b2886,ygfS,putative electron transport protein YgfS,synteny_chain
beril_Keio,16963,b2887,ygfT,putative oxidoreductase YgfT,synteny_chain
beril_Keio,16966,b2888,uacT,urate:H(+) symporter,synteny_chain
beril_Keio,16967,b4684,yqfG,uncharacterized protein YqfG,synteny_chain
beril_Keio,16968,b4753,yqfH,protein YqfH,synteny_chain
beril_Keio,16969,b2889,idi,isopentenyl-diphosphate Delta-isomerase,synteny_chain
beril_Keio,16970,b2890,lysS,lysine--tRNA ligase,synteny_walk
beril_Keio,16971,b2891,prfB,peptide chain release factor RF2,synteny_walk
beril_Keio,16972,b2892,recJ,ssDNA-specific exonuclease RecJ,synteny_walk
beril_Keio,16973,b2893,dsbC,protein disulfide isomerase DsbC,synteny_walk
beril_Keio,16974,b2894,xerD,site-specific recombinase,synteny_walk
beril_Keio,16975,b2895,fldB,flavodoxin 2,synteny_walk
beril_Keio,16976,b2896,ygfX,protein YgfX,anchor_product
beril_Keio,16977,b2897,sdhE,FAD assembly factor,synteny_walk
beril_Keio,16978,b2898,ygfZ,folate-binding protein YgfZ,synteny_walk
beril_Keio,16979,b2899,trhA,transmembrane homeostasis protein A,synteny_walk
beril_Keio,16980,b2900,yqfB,N(4)-acetylcytidine amidohydrolase,synteny_walk
beril_Keio,16981,b2901,bglA,6-phospho-beta-glucosidase A,synteny_chain
beril_Keio,16982,b2902,ygfF,putative oxidoreductase YgfF,synteny_chain
beril_Keio,16983,b2903,gcvP,glycine decarboxylase,synteny_chain
beril_Keio,16984,b2905,gcvT,aminomethyltransferase,synteny_chain
beril_Keio,16985,b4754,yqfI,protein YqfI,synteny_chain
beril_Keio,16986,b2906,ubiI,2-octaprenylphenol 6-hydroxylase,synteny_chain
beril_Keio,16987,b2907,ubiH,2-octaprenyl-6-methoxyphenol 4-hydroxylase,synteny_chain
beril_Keio,16988,b2908,pepP,Xaa-Pro aminopeptidase,synteny_walk
beril_Keio,16989,b2909,ygfB,PF03695 family protein YgfB,synteny_walk
beril_Keio,16990,b2910,zapA,cell division protein ZapA,anchor_product
beril_Keio,16991,b2912,fau,5-formyltetrahydrofolate cyclo-ligase,anchor_product
beril_Keio,16992,b2913,serA,phosphoglycerate dehydrogenase,anchor_product
beril_Keio,16993,b2914,rpiA,ribose-5-phosphate isomerase A,synteny_walk
beril_Keio,16995,b2916,argP,DNA-binding transcriptional dual regulator ArgP,synteny_walk
beril_Keio,16996,b2917,scpA,methylmalonyl-CoA mutase,synteny_walk
beril_Keio,16997,b2918,argK,methylmalonyl-CoA mutase-interacting GTPase YgfD,synteny_walk
beril_Keio,16998,b2919,scpB,methylmalonyl-CoA decarboxylase,synteny_walk
beril_Keio,16999,b2920,scpC,propionyl-CoA:succinate CoA transferase,synteny_walk
beril_Keio,17000,b2921,srsR,DNA-binding transcriptional activator YgfI,synteny_walk
beril_Keio,17001,b2922,yggE,DUF541 domain-containing protein YggE,synteny_chain
beril_Keio,17002,b2923,argO,L-arginine exporter,synteny_chain
beril_Keio,17003,b2924,mscS,small conductance mechanosensitive channel MscS,synteny_walk
beril_Keio,17004,b2925,fbaA,fructose-bisphosphate aldolase class II,synteny_walk
beril_Keio,17005,b2926,pgk,phosphoglycerate kinase,anchor_product
beril_Keio,17006,b2927,epd,D-erythrose-4-phosphate dehydrogenase,synteny_walk
beril_Keio,17007,b2928,yggC,P-loop NTPase domain-containing protein YggC,synteny_chain
beril_Keio,17015,b2936,loiP,metalloprotease LoiP,synteny_chain
beril_Keio,17016,b2937,speB,agmatinase,anchor_product
beril_Keio,17017,b2938,speA,biosynthetic arginine decarboxylase,anchor_product
beril_Keio,17021,b2942,metK,methionine adenosyltransferase,anchor_product
beril_Keio,17022,b2943,galP,galactose:H(+) symporter,synteny_chain
beril_Keio,17023,b2944,yggI,protein YggI,synteny_chain
beril_Keio,17024,b2945,endA,DNA-specific endonuclease I,synteny_chain
beril_Keio,17025,b2946,rsmE,16S rRNA m(3)U1498 methyltransferase,synteny_chain
beril_Keio,17026,b2947,gshB,glutathione synthetase,synteny_chain
beril_Keio,17027,b2948,yqgE,DUF179 domain-containing protein YqgE,synteny_chain
beril_Keio,17028,b2949,yqgF,ribonuclease H-like domain-containing nuclease,synteny_chain
beril_Keio,17029,b2950,yggR,Type II/IV secretion system family protein,synteny_chain
beril_Keio,17030,b2951,yggS,PLP homeostasis protein,synteny_chain
beril_Keio,17031,b2952,yggT,uncharacterized protein YggT,synteny_chain
beril_Keio,17032,b2953,yggU,DUF167 domain-containing protein YggU,synteny_chain
beril_Keio,17033,b2954,rdgB,dITP/XTP pyrophosphatase,synteny_chain
beril_Keio,17034,b2961,mutY,adenine DNA glycosylase,synteny_chain
beril_Keio,17036,b2962,yggX,putative Fe(2(+))-trafficking protein,synteny_chain
beril_Keio,17037,b2963,mltC,membrane-bound lytic murein transglycosylase C,synteny_chain
beril_Keio,17038,b2964,nupG,nucleoside:H(+) symporter NupG,synteny_chain
beril_Keio,17039,b2965,speC,constitutive ornithine decarboxylase,synteny_chain
beril_Keio,17040,b4785,yqgH,protein YqgH,synteny_chain
beril_Keio,17041,b2966,yqgA,DUF554 domain-containing protein YqgA,synteny_chain
beril_Keio,17042,b2968,yghD,putative type II secretion system M-type protein YghD,synteny_chain
beril_Keio,17043,b2969,yghE,putative type II secretion system L-type protein YghE,synteny_chain
beril_Keio,17044,b4786,yqhJ,protein YqhJ,synteny_chain
beril_Keio,17045,b2970,yghF,putative type II secretion system C-type protein YghF,synteny_chain
beril_Keio,17046,b2971,yghG,outer membrane pilotin,synteny_chain
beril_Keio,17050,b2972,pppA,prepilin peptidase,anchor_product
beril_Keio,17053,b4466,yghJ,putative mayloidogenic protein,synteny_chain
beril_Keio,17054,b2975,glcA,glycolate/lactate:H(+) symporter GlcA,synteny_chain
beril_Keio,17055,b2976,glcB,malate synthase G,synteny_chain
beril_Keio,17057,b2977,glcG,putative heme-binding protein GlcG,synteny_chain
beril_Keio,17058,b4467,glcF,glycolate dehydrogenase%2C [Fe-S] subunit,synteny_chain
beril_Keio,17066,b4468,glcE,glycolate dehydrogenase%2C predicted FAD-binding subunit,synteny_chain
beril_Keio,17067,b2979,glcD,glycolate dehydrogenase%2C predicted FAD-linked subunit,synteny_chain
beril_Keio,17068,b2980,glcC,DNA-binding transcriptional dual regulator GlcC,synteny_chain
