organism,locus_tag,og_id,cooccur_max_jaccard,cooccur_n_neighbors_50,cooccur_n_neighbors_80,cooccur_essential_neighbor_frac
beril_Dyella79,N515DRAFT_0435,OG01419,0.9474,1654,325,0.3047
beril_Ponti,CA264_14535,OG01419,0.9474,1654,325,0.3047
beril_Miya,8501488,OG01419,0.9474,1654,325,0.3047
beril_Btheta,353525,OG01419,0.9474,1654,325,0.3047
beril_Pedo557,CA265_RS19005,OG01419,0.9474,1654,325,0.3047
beril_WCS417,GFF2396,OG01419,0.9474,1654,325,0.3047
beril_pseudo13_GW456_L13,PfGW456L13_3341,OG01419,0.9474,1654,325,0.3047
beril_Kang,B158DRAFT_1060,OG01419,0.9474,1654,325,0.3047
beril_DdiaME23,DZA65_RS17270,OG01419,0.9474,1654,325,0.3047
beril_SyringaeB728a,Psyr_1760,OG01419,0.9474,1654,325,0.3047
beril_RalstoniaBSBF1503,RALBFv3_RS02210,OG01419,0.9474,1654,325,0.3047
beril_Koxy,BWI76_RS05435,OG01419,0.9474,1654,325,0.3047
beril_SyringaeB728a_mexBdelta,Psyr_1760,OG01419,0.9474,1654,325,0.3047
beril_Dda3937,DDA3937_RS16065,OG01419,0.9474,1654,325,0.3047
beril_RalstoniaPSI07,RPSI07_RS07315,OG01420,0.9512,1720,625,0.293
beril_Marino,GFF2225,OG01420,0.9512,1720,625,0.293
beril_MR1,201630,OG01420,0.9512,1720,625,0.293
beril_pseudo13_GW456_L13,PfGW456L13_1901,OG01420,0.9512,1720,625,0.293
beril_pseudo1_N1B4,Pf1N1B4_589,OG01420,0.9512,1720,625,0.293
beril_pseudo6_N2E2,Pf6N2E2_758,OG01420,0.9512,1720,625,0.293
beril_Dda3937,DDA3937_RS10135,OG01420,0.9512,1720,625,0.293
beril_Pedo557,CA265_RS09810,OG01420,0.9512,1720,625,0.293
beril_SyringaeB728a_mexBdelta,Psyr_2988,OG01420,0.9512,1720,625,0.293
beril_psRCH2,GFF4016,OG01420,0.9512,1720,625,0.293
beril_pseudo3_N2E3,AO353_03360,OG01420,0.9512,1720,625,0.293
beril_pseudo5_N2C3_1,AO356_05160,OG01420,0.9512,1720,625,0.293
beril_SyringaeB728a_mexBdelta,Psyr_1120,OG01420,0.9512,1720,625,0.293
beril_Korea,Ga0059261_0352,OG01420,0.9512,1720,625,0.293
beril_Cup4G11,RR42_RS03375,OG01420,0.9512,1720,625,0.293
beril_WCS417,GFF2441,OG01420,0.9512,1720,625,0.293
beril_pseudo5_N2C3_1,AO356_27850,OG01420,0.9512,1720,625,0.293
beril_SB2B,6937662,OG01420,0.9512,1720,625,0.293
beril_Burk376,H281DRAFT_00165,OG01420,0.9512,1720,625,0.293
beril_HerbieS,HSERO_RS05510,OG01420,0.9512,1720,625,0.293
beril_SynE,Synpcc7942_2334,OG01420,0.9512,1720,625,0.293
beril_BFirm,BPHYT_RS35135,OG01420,0.9512,1720,625,0.293
beril_Cola,Echvi_2862,OG01420,0.9512,1720,625,0.293
beril_Phaeo,GFF1497,OG01420,0.9512,1720,625,0.293
beril_RalstoniaBSBF1503,RALBFv3_RS16390,OG01420,0.9512,1720,625,0.293
beril_RalstoniaUW163,UW163_RS17130,OG01420,0.9512,1720,625,0.293
beril_pseudo3_N2E3,AO353_25830,OG01420,0.9512,1720,625,0.293
beril_Putida,PP_5351,OG01420,0.9512,1720,625,0.293
beril_Dyella79,N515DRAFT_3175,OG01420,0.9512,1720,625,0.293
beril_Burk376,H281DRAFT_03665,OG01420,0.9512,1720,625,0.293
beril_Putida,PP_4042,OG01420,0.9512,1720,625,0.293
beril_SyringaeB728a,Psyr_1120,OG01420,0.9512,1720,625,0.293
beril_Burk376,H281DRAFT_05358,OG01420,0.9512,1720,625,0.293
beril_psRCH2,GFF1953,OG01420,0.9512,1720,625,0.293
beril_psRCH2,GFF838,OG01420,0.9512,1720,625,0.293
beril_Cup4G11,RR42_RS37405,OG01420,0.9512,1720,625,0.293
beril_Putida,PP_1022,OG01420,0.9512,1720,625,0.293
beril_DdiaME23,DZA65_RS10580,OG01420,0.9512,1720,625,0.293
beril_BFirm,BPHYT_RS24370,OG01420,0.9512,1720,625,0.293
beril_SyringaeB728a,Psyr_2988,OG01420,0.9512,1720,625,0.293
beril_Btheta,350749,OG01420,0.9512,1720,625,0.293
beril_Ddia6719,HGI48_RS10165,OG01420,0.9512,1720,625,0.293
beril_ANA3,7024980,OG01420,0.9512,1720,625,0.293
beril_Koxy,BWI76_RS18105,OG01420,0.9512,1720,625,0.293
beril_pseudo13_GW456_L13,PfGW456L13_3002,OG01420,0.9512,1720,625,0.293
beril_BFirm,BPHYT_RS05020,OG01420,0.9512,1720,625,0.293
beril_pseudo1_N1B4,Pf1N1B4_4726,OG01420,0.9512,1720,625,0.293
beril_PV4,5209584,OG01420,0.9512,1720,625,0.293
beril_Keio,15970,OG01420,0.9512,1720,625,0.293
beril_Caulo,CCNA_02136,OG01420,0.9512,1720,625,0.293
beril_RalstoniaGMI1000,RS_RS24615,OG01420,0.9512,1720,625,0.293
beril_pseudo6_N2E2,Pf6N2E2_2885,OG01420,0.9512,1720,625,0.293
beril_WCS417,GFF4317,OG01420,0.9512,1720,625,0.293
beril_acidovorax_3H11,Ac3H11_2076,OG01420,0.9512,1720,625,0.293
beril_Dino,3608281,OG01420,0.9512,1720,625,0.293
beril_Smeli,SMc03070,OG01420,0.9512,1720,625,0.293
beril_Phaeo,GFF2756,OG01420,0.9512,1720,625,0.293
beril_RalstoniaGMI1000,RS_RS09510,OG01421,0.973,1709,391,0.2984
beril_HerbieS,HSERO_RS09205,OG01421,0.973,1709,391,0.2984
beril_Koxy,BWI76_RS16690,OG01421,0.973,1709,391,0.2984
beril_Kang,B158DRAFT_1045,OG01421,0.973,1709,391,0.2984
beril_Putida,PP_4454,OG01421,0.973,1709,391,0.2984
beril_DvH,207956,OG01421,0.973,1709,391,0.2984
beril_Smeli,SMa1374,OG01421,0.973,1709,391,0.2984
beril_SyringaeB728a_mexBdelta,Psyr_2680,OG01421,0.973,1709,391,0.2984
beril_Phaeo,GFF3158,OG01421,0.973,1709,391,0.2984
beril_BFirm,BPHYT_RS15525,OG01421,0.973,1709,391,0.2984
beril_RalstoniaPSI07,RPSI07_RS03255,OG01421,0.973,1709,391,0.2984
beril_Dda3937,DDA3937_RS00470,OG01421,0.973,1709,391,0.2984
beril_RalstoniaBSBF1503,RALBFv3_RS06395,OG01421,0.973,1709,391,0.2984
beril_pseudo5_N2C3_1,AO356_29380,OG01421,0.973,1709,391,0.2984
beril_RalstoniaBSBF1503,RALBFv3_RS02355,OG01421,0.973,1709,391,0.2984
beril_pseudo1_N1B4,Pf1N1B4_1125,OG01421,0.973,1709,391,0.2984
beril_Smeli,SMa0106,OG01421,0.973,1709,391,0.2984
beril_azobra,AZOBR_RS26240,OG01421,0.973,1709,391,0.2984
beril_Dda3937,DDA3937_RS20620,OG01421,0.973,1709,391,0.2984
beril_pseudo6_N2E2,Pf6N2E2_3312,OG01421,0.973,1709,391,0.2984
beril_Burk376,H281DRAFT_01028,OG01421,0.973,1709,391,0.2984
beril_DdiaME23,DZA65_RS12355,OG01421,0.973,1709,391,0.2984
beril_DvH,209100,OG01421,0.973,1709,391,0.2984
beril_Keio,15412,OG01421,0.973,1709,391,0.2984
beril_Miya,8501091,OG01421,0.973,1709,391,0.2984
beril_acidovorax_3H11,Ac3H11_696,OG01421,0.973,1709,391,0.2984
beril_Koxy,BWI76_RS07530,OG01421,0.973,1709,391,0.2984
beril_Smeli,SMc03272,OG01421,0.973,1709,391,0.2984
beril_RalstoniaUW163,UW163_RS13585,OG01421,0.973,1709,391,0.2984
beril_pseudo3_N2E3,AO353_25865,OG01421,0.973,1709,391,0.2984
beril_RalstoniaPSI07,RPSI07_RS10845,OG01421,0.973,1709,391,0.2984
beril_RalstoniaUW163,UW163_RS11370,OG01421,0.973,1709,391,0.2984
beril_SyringaeB728a_mexBdelta,Psyr_2265,OG01421,0.973,1709,391,0.2984
beril_RalstoniaPSI07,RPSI07_RS15015,OG01421,0.973,1709,391,0.2984
beril_Phaeo,GFF3698,OG01421,0.973,1709,391,0.2984
beril_DdiaME23,DZA65_RS17580,OG01421,0.973,1709,391,0.2984
beril_DdiaME23,DZA65_RS21910,OG01421,0.973,1709,391,0.2984
beril_SyringaeB728a_mexBdelta,Psyr_4240,OG01421,0.973,1709,391,0.2984
beril_Dino,3607469,OG01421,0.973,1709,391,0.2984
beril_Marino,GFF2861,OG01421,0.973,1709,391,0.2984
beril_pseudo6_N2E2,Pf6N2E2_3231,OG01421,0.973,1709,391,0.2984
beril_ANA3,7025498,OG01421,0.973,1709,391,0.2984
beril_Smeli,SM_b21039,OG01421,0.973,1709,391,0.2984
beril_pseudo13_GW456_L13,PfGW456L13_5056,OG01421,0.973,1709,391,0.2984
beril_DdiaME23,DZA65_RS09320,OG01421,0.973,1709,391,0.2984
beril_azobra,AZOBR_RS21770,OG01421,0.973,1709,391,0.2984
beril_DdiaME23,DZA65_RS08395,OG01421,0.973,1709,391,0.2984
beril_WCS417,GFF798,OG01421,0.973,1709,391,0.2984
beril_Dda3937,DDA3937_RS16395,OG01421,0.973,1709,391,0.2984
beril_Dda3937,DDA3937_RS12450,OG01421,0.973,1709,391,0.2984
beril_HerbieS,HSERO_RS07875,OG01421,0.973,1709,391,0.2984
beril_Smeli,SMc00788,OG01421,0.973,1709,391,0.2984
beril_DdiaME23,DZA65_RS00600,OG01421,0.973,1709,391,0.2984
beril_Cup4G11,RR42_RS35230,OG01421,0.973,1709,391,0.2984
beril_acidovorax_3H11,Ac3H11_2050,OG01421,0.973,1709,391,0.2984
beril_DdiaME23,DZA65_RS10870,OG01421,0.973,1709,391,0.2984
beril_SyringaeB728a,Psyr_2265,OG01421,0.973,1709,391,0.2984
beril_Burk376,H281DRAFT_04046,OG01421,0.973,1709,391,0.2984
beril_Cup4G11,RR42_RS27420,OG01421,0.973,1709,391,0.2984
beril_Dino,3610413,OG01421,0.973,1709,391,0.2984
beril_Koxy,BWI76_RS19310,OG01421,0.973,1709,391,0.2984
beril_Burk376,H281DRAFT_03127,OG01421,0.973,1709,391,0.2984
beril_SB2B,6937062,OG01421,0.973,1709,391,0.2984
beril_azobra,AZOBR_RS23925,OG01421,0.973,1709,391,0.2984
beril_Koxy,BWI76_RS09110,OG01421,0.973,1709,391,0.2984
beril_Koxy,BWI76_RS12020,OG01421,0.973,1709,391,0.2984
beril_Smeli,SMc04295,OG01421,0.973,1709,391,0.2984
beril_Ddia6719,HGI48_RS11815,OG01421,0.973,1709,391,0.2984
beril_Marino,GFF203,OG01421,0.973,1709,391,0.2984
beril_BFirm,BPHYT_RS22040,OG01421,0.973,1709,391,0.2984
beril_SyringaeB728a_mexBdelta,Psyr_2539,OG01421,0.973,1709,391,0.2984
beril_Cup4G11,RR42_RS11225,OG01421,0.973,1709,391,0.2984
beril_PS,Dsui_0413,OG01421,0.973,1709,391,0.2984
beril_DdiaME23,DZA65_RS00690,OG01421,0.973,1709,391,0.2984
beril_Phaeo,GFF993,OG01421,0.973,1709,391,0.2984
beril_Keio,15365,OG01421,0.973,1709,391,0.2984
beril_WCS417,GFF2184,OG01421,0.973,1709,391,0.2984
beril_pseudo5_N2C3_1,AO356_07265,OG01421,0.973,1709,391,0.2984
beril_Ddia6719,HGI48_RS00565,OG01421,0.973,1709,391,0.2984
beril_Keio,15606,OG01421,0.973,1709,391,0.2984
beril_RalstoniaBSBF1503,RALBFv3_RS00255,OG01421,0.973,1709,391,0.2984
beril_RalstoniaPSI07,RPSI07_RS17225,OG01421,0.973,1709,391,0.2984
beril_acidovorax_3H11,Ac3H11_4826,OG01421,0.973,1709,391,0.2984
beril_Ddia6719,HGI48_RS12515,OG01421,0.973,1709,391,0.2984
beril_SyringaeB728a,Psyr_4240,OG01421,0.973,1709,391,0.2984
beril_Ddia6719,HGI48_RS03610,OG01421,0.973,1709,391,0.2984
beril_SyringaeB728a,Psyr_2539,OG01421,0.973,1709,391,0.2984
beril_Smeli,SMc01527,OG01421,0.973,1709,391,0.2984
beril_azobra,AZOBR_RS02620,OG01421,0.973,1709,391,0.2984
beril_Phaeo,GFF1607,OG01421,0.973,1709,391,0.2984
beril_Burk376,H281DRAFT_05804,OG01421,0.973,1709,391,0.2984
beril_Dda3937,DDA3937_RS03510,OG01421,0.973,1709,391,0.2984
beril_Smeli,SMc02028,OG01421,0.973,1709,391,0.2984
beril_Phaeo,GFF2799,OG01421,0.973,1709,391,0.2984
beril_Putida,PP_0880,OG01421,0.973,1709,391,0.2984
beril_Keio,14957,OG01421,0.973,1709,391,0.2984
beril_RalstoniaUW163,UW163_RS07230,OG01421,0.973,1709,391,0.2984
beril_Ddia6719,HGI48_RS10390,OG01421,0.973,1709,391,0.2984
beril_Miya,8500163,OG01421,0.973,1709,391,0.2984
beril_Ddia6719,HGI48_RS02190,OG01421,0.973,1709,391,0.2984
beril_BFirm,BPHYT_RS18680,OG01421,0.973,1709,391,0.2984
beril_Dda3937,DDA3937_RS10385,OG01421,0.973,1709,391,0.2984
beril_BFirm,BPHYT_RS31240,OG01421,0.973,1709,391,0.2984
beril_PS,Dsui_2236,OG01421,0.973,1709,391,0.2984
beril_Cup4G11,RR42_RS18200,OG01421,0.973,1709,391,0.2984
beril_Dda3937,DDA3937_RS08945,OG01421,0.973,1709,391,0.2984
beril_HerbieS,HSERO_RS15945,OG01421,0.973,1709,391,0.2984
beril_Koxy,BWI76_RS26875,OG01421,0.973,1709,391,0.2984
beril_Ddia6719,HGI48_RS00635,OG01421,0.973,1709,391,0.2984
beril_azobra,AZOBR_RS23025,OG01421,0.973,1709,391,0.2984
beril_azobra,AZOBR_RS02335,OG01421,0.973,1709,391,0.2984
beril_Koxy,BWI76_RS17230,OG01421,0.973,1709,391,0.2984
beril_Dda3937,DDA3937_RS08055,OG01421,0.973,1709,391,0.2984
beril_Keio,17603,OG01421,0.973,1709,391,0.2984
beril_Phaeo,GFF666,OG01421,0.973,1709,391,0.2984
beril_SynE,Synpcc7942_2052,OG01421,0.973,1709,391,0.2984
beril_Ddia6719,HGI48_RS20915,OG01421,0.973,1709,391,0.2984
beril_pseudo3_N2E3,AO353_05400,OG01421,0.973,1709,391,0.2984
beril_Cup4G11,RR42_RS10810,OG01421,0.973,1709,391,0.2984
beril_PV4,5210053,OG01421,0.973,1709,391,0.2984
beril_Dda3937,DDA3937_RS02235,OG01421,0.973,1709,391,0.2984
beril_Cup4G11,RR42_RS11980,OG01421,0.973,1709,391,0.2984
beril_Dda3937,DDA3937_RS20580,OG01421,0.973,1709,391,0.2984
beril_Ddia6719,HGI48_RS09015,OG01421,0.973,1709,391,0.2984
beril_DdiaME23,DZA65_RS12965,OG01421,0.973,1709,391,0.2984
beril_Smeli,SMa2083,OG01421,0.973,1709,391,0.2984
beril_azobra,AZOBR_RS03695,OG01421,0.973,1709,391,0.2984
beril_pseudo5_N2C3_1,AO356_06860,OG01421,0.973,1709,391,0.2984
beril_pseudo6_N2E2,Pf6N2E2_1811,OG01421,0.973,1709,391,0.2984
beril_DdiaME23,DZA65_RS02325,OG01421,0.973,1709,391,0.2984
beril_Burk376,H281DRAFT_06102,OG01421,0.973,1709,391,0.2984
beril_Ddia6719,HGI48_RS16495,OG01421,0.973,1709,391,0.2984
beril_Smeli,SMc02419,OG01421,0.973,1709,391,0.2984
beril_RalstoniaGMI1000,RS_RS14340,OG01421,0.973,1709,391,0.2984
beril_SyringaeB728a,Psyr_2680,OG01421,0.973,1709,391,0.2984
beril_azobra,AZOBR_RS31015,OG01421,0.973,1709,391,0.2984
beril_BFirm,BPHYT_RS31195,OG01421,0.973,1709,391,0.2984
beril_Cup4G11,RR42_RS07940,OG01421,0.973,1709,391,0.2984
beril_MR1,200965,OG01421,0.973,1709,391,0.2984
beril_Ddia6719,HGI48_RS07800,OG01421,0.973,1709,391,0.2984
beril_DdiaME23,DZA65_RS03730,OG01421,0.973,1709,391,0.2984
beril_RalstoniaGMI1000,RS_RS06930,OG01421,0.973,1709,391,0.2984
beril_Caulo,CCNA_01911,OG01422,0.64,87,0,0.1149
beril_RalstoniaUW163,UW163_RS08110,OG01422,0.64,87,0,0.1149
beril_MR1,200920,OG01422,0.64,87,0,0.1149
beril_PV4,5210099,OG01422,0.64,87,0,0.1149
beril_Btheta,351433,OG01422,0.64,87,0,0.1149
beril_RalstoniaBSBF1503,RALBFv3_RS05515,OG01422,0.64,87,0,0.1149
beril_ANA3,7025555,OG01422,0.64,87,0,0.1149
beril_BFirm,BPHYT_RS03390,OG01422,0.64,87,0,0.1149
beril_HerbieS,HSERO_RS02595,OG01422,0.64,87,0,0.1149
beril_RalstoniaGMI1000,RS_RS13375,OG01422,0.64,87,0,0.1149
beril_Phaeo,GFF1372,OG01422,0.64,87,0,0.1149
beril_acidovorax_3H11,Ac3H11_3420,OG01422,0.64,87,0,0.1149
beril_SB2B,6937016,OG01422,0.64,87,0,0.1149
beril_SB2B,6937217,OG01422,0.64,87,0,0.1149
beril_Cola,Echvi_2709,OG01422,0.64,87,0,0.1149
beril_Burk376,H281DRAFT_04657,OG01422,0.64,87,0,0.1149
beril_RalstoniaPSI07,RPSI07_RS11785,OG01422,0.64,87,0,0.1149
beril_Dyella79,N515DRAFT_3063,OG01422,0.64,87,0,0.1149
beril_Koxy,BWI76_RS06325,OG01422,0.64,87,0,0.1149
beril_Cup4G11,RR42_RS17330,OG01422,0.64,87,0,0.1149
beril_Phaeo,GFF3755,OG01423,0.8462,802,34,0.0923
beril_pseudo1_N1B4,Pf1N1B4_2643,OG01423,0.8462,802,34,0.0923
beril_pseudo6_N2E2,Pf6N2E2_4913,OG01423,0.8462,802,34,0.0923
beril_WCS417,GFF4935,OG01423,0.8462,802,34,0.0923
beril_pseudo3_N2E3,AO353_06745,OG01423,0.8462,802,34,0.0923
beril_HerbieS,HSERO_RS15885,OG01423,0.8462,802,34,0.0923
beril_pseudo13_GW456_L13,PfGW456L13_1306,OG01423,0.8462,802,34,0.0923
beril_pseudo5_N2C3_1,AO356_14900,OG01423,0.8462,802,34,0.0923
beril_Marino,GFF3263,OG01423,0.8462,802,34,0.0923
beril_psRCH2,GFF3496,OG01423,0.8462,802,34,0.0923
beril_Putida,PP_0508,OG01423,0.8462,802,34,0.0923
beril_SyringaeB728a,Psyr_4469,OG01423,0.8462,802,34,0.0923
beril_SyringaeB728a_mexBdelta,Psyr_4469,OG01423,0.8462,802,34,0.0923
beril_MR1,200143,OG01424,1.0,1702,831,0.2985
beril_BFirm,BPHYT_RS04795,OG01424,1.0,1702,831,0.2985
beril_Magneto,AMB_RS18600,OG01424,1.0,1702,831,0.2985
beril_SynE,Synpcc7942_1190,OG01424,1.0,1702,831,0.2985
beril_Koxy,BWI76_RS03040,OG01424,1.0,1702,831,0.2985
beril_acidovorax_3H11,Ac3H11_2399,OG01424,1.0,1702,831,0.2985
beril_Dda3937,DDA3937_RS01995,OG01424,1.0,1702,831,0.2985
beril_Cola,Echvi_0184,OG01424,1.0,1702,831,0.2985
beril_ANA3,7026182,OG01424,1.0,1702,831,0.2985
beril_Smeli,SMc00585,OG01424,1.0,1702,831,0.2985
beril_Dino,3607782,OG01424,1.0,1702,831,0.2985
beril_PV4,5208427,OG01424,1.0,1702,831,0.2985
beril_Korea,Ga0059261_0875,OG01424,1.0,1702,831,0.2985
beril_Ddia6719,HGI48_RS01955,OG01424,1.0,1702,831,0.2985
beril_HerbieS,HSERO_RS15600,OG01424,1.0,1702,831,0.2985
beril_WCS417,GFF1019,OG01424,1.0,1702,831,0.2985
beril_SB2B,6936607,OG01424,1.0,1702,831,0.2985
beril_pseudo6_N2E2,Pf6N2E2_5420,OG01424,1.0,1702,831,0.2985
beril_SyringaeB728a,Psyr_1091,OG01424,1.0,1702,831,0.2985
beril_Keio,18285,OG01424,1.0,1702,831,0.2985
beril_RalstoniaUW163,UW163_RS09120,OG01424,1.0,1702,831,0.2985
beril_pseudo3_N2E3,AO353_04535,OG01424,1.0,1702,831,0.2985
beril_Dyella79,N515DRAFT_4378,OG01424,1.0,1702,831,0.2985
beril_Putida,PP_0980,OG01424,1.0,1702,831,0.2985
beril_DvH,209351,OG01424,1.0,1702,831,0.2985
beril_DdiaME23,DZA65_RS02060,OG01424,1.0,1702,831,0.2985
beril_Ponti,CA264_03845,OG01424,1.0,1702,831,0.2985
beril_RalstoniaBSBF1503,RALBFv3_RS04550,OG01424,1.0,1702,831,0.2985
beril_psRCH2,GFF1202,OG01424,1.0,1702,831,0.2985
beril_Kang,B158DRAFT_1167,OG01424,1.0,1702,831,0.2985
beril_SyringaeB728a_mexBdelta,Psyr_1091,OG01424,1.0,1702,831,0.2985
beril_RalstoniaGMI1000,RS_RS12120,OG01424,1.0,1702,831,0.2985
beril_azobra,AZOBR_RS16385,OG01424,1.0,1702,831,0.2985
beril_MR1,200543,OG01424,1.0,1702,831,0.2985
beril_RalstoniaPSI07,RPSI07_RS12825,OG01424,1.0,1702,831,0.2985
beril_Phaeo,GFF1947,OG01424,1.0,1702,831,0.2985
beril_Miya,8500797,OG01424,1.0,1702,831,0.2985
beril_pseudo5_N2C3_1,AO356_17470,OG01424,1.0,1702,831,0.2985
beril_pseudo13_GW456_L13,PfGW456L13_4846,OG01424,1.0,1702,831,0.2985
beril_PS,Dsui_3536,OG01424,1.0,1702,831,0.2985
beril_Burk376,H281DRAFT_00123,OG01424,1.0,1702,831,0.2985
beril_ANA3,7025857,OG01424,1.0,1702,831,0.2985
beril_Cup4G11,RR42_RS16225,OG01424,1.0,1702,831,0.2985
beril_SB2B,6936428,OG01424,1.0,1702,831,0.2985
beril_pseudo1_N1B4,Pf1N1B4_898,OG01424,1.0,1702,831,0.2985
beril_Caulo,CCNA_01763,OG01424,1.0,1702,831,0.2985
beril_Marino,GFF1345,OG01424,1.0,1702,831,0.2985
beril_Phaeo,GFF3384,OG01426,0.8,1561,4,0.2838
beril_WCS417,GFF5026,OG01426,0.8,1561,4,0.2838
beril_SyringaeB728a,Psyr_4613,OG01426,0.8,1561,4,0.2838
beril_RalstoniaUW163,UW163_RS14555,OG01426,0.8,1561,4,0.2838
beril_Dda3937,DDA3937_RS11815,OG01426,0.8,1561,4,0.2838
beril_Putida,PP_0413,OG01426,0.8,1561,4,0.2838
beril_RalstoniaGMI1000,RS_RS08750,OG01426,0.8,1561,4,0.2838
beril_pseudo6_N2E2,Pf6N2E2_4817,OG01426,0.8,1561,4,0.2838
beril_Burk376,H281DRAFT_06600,OG01426,0.8,1561,4,0.2838
beril_Burk376,H281DRAFT_04948,OG01426,0.8,1561,4,0.2838
beril_pseudo5_N2C3_1,AO356_14395,OG01426,0.8,1561,4,0.2838
beril_RalstoniaPSI07,RPSI07_RS16230,OG01426,0.8,1561,4,0.2838
beril_HerbieS,HSERO_RS05405,OG01426,0.8,1561,4,0.2838
beril_azobra,AZOBR_RS19650,OG01426,0.8,1561,4,0.2838
beril_pseudo1_N1B4,Pf1N1B4_2540,OG01426,0.8,1561,4,0.2838
beril_BFirm,BPHYT_RS34090,OG01426,0.8,1561,4,0.2838
beril_psRCH2,GFF3589,OG01426,0.8,1561,4,0.2838
beril_Smeli,SMa1753,OG01426,0.8,1561,4,0.2838
beril_Ddia6719,HGI48_RS11845,OG01426,0.8,1561,4,0.2838
beril_DdiaME23,DZA65_RS12390,OG01426,0.8,1561,4,0.2838
beril_SyringaeB728a_mexBdelta,Psyr_4613,OG01426,0.8,1561,4,0.2838
beril_acidovorax_3H11,Ac3H11_4182,OG01426,0.8,1561,4,0.2838
beril_pseudo3_N2E3,AO353_07255,OG01426,0.8,1561,4,0.2838
beril_pseudo13_GW456_L13,PfGW456L13_1212,OG01426,0.8,1561,4,0.2838
beril_RalstoniaBSBF1503,RALBFv3_RS01245,OG01426,0.8,1561,4,0.2838
beril_BFirm,BPHYT_RS11760,OG01426,0.8,1561,4,0.2838
beril_PS,Dsui_0577,OG01427,1.0,43,5,0.0233
beril_HerbieS,HSERO_RS14215,OG01427,1.0,43,5,0.0233
beril_Magneto,AMB_RS07870,OG01427,1.0,43,5,0.0233
beril_azobra,AZOBR_RS05485,OG01427,1.0,43,5,0.0233
beril_acidovorax_3H11,Ac3H11_1345,OG01428,0.8462,323,4,0.1672
beril_RalstoniaPSI07,RPSI07_RS19750,OG01428,0.8462,323,4,0.1672
beril_RalstoniaGMI1000,RS_RS04455,OG01428,0.8462,323,4,0.1672
beril_Burk376,H281DRAFT_03510,OG01428,0.8462,323,4,0.1672
beril_RalstoniaBSBF1503,RALBFv3_RS13720,OG01428,0.8462,323,4,0.1672
beril_RalstoniaUW163,UW163_RS16090,OG01428,0.8462,323,4,0.1672
beril_Dyella79,N515DRAFT_0038,OG01428,0.8462,323,4,0.1672
beril_Cup4G11,RR42_RS35025,OG01428,0.8462,323,4,0.1672
beril_DvH,206393,OG01428,0.8462,323,4,0.1672
beril_BFirm,BPHYT_RS34110,OG01428,0.8462,323,4,0.1672
beril_HerbieS,HSERO_RS18460,OG01428,0.8462,323,4,0.1672
beril_Miya,8500606,OG01428,0.8462,323,4,0.1672
beril_RalstoniaPSI07,RPSI07_RS16435,OG01429,1.0,1096,105,0.1606
beril_RalstoniaGMI1000,RS_RS08990,OG01429,1.0,1096,105,0.1606
beril_Cup4G11,RR42_RS10920,OG01429,1.0,1096,105,0.1606
beril_RalstoniaUW163,UW163_RS14350,OG01429,1.0,1096,105,0.1606
beril_RalstoniaBSBF1503,RALBFv3_RS01040,OG01429,1.0,1096,105,0.1606
beril_HerbieS,HSERO_RS13035,OG01429,1.0,1096,105,0.1606
beril_SB2B,6937668,OG01430,0.9487,1765,514,0.2895
beril_Dda3937,DDA3937_RS12085,OG01430,0.9487,1765,514,0.2895
beril_PV4,5209970,OG01430,0.9487,1765,514,0.2895
beril_RalstoniaBSBF1503,RALBFv3_RS04170,OG01430,0.9487,1765,514,0.2895
beril_azobra,AZOBR_RS01630,OG01430,0.9487,1765,514,0.2895
beril_psRCH2,GFF1950,OG01430,0.9487,1765,514,0.2895
beril_MR1,202198,OG01430,0.9487,1765,514,0.2895
beril_Dyella79,N515DRAFT_2911,OG01430,0.9487,1765,514,0.2895
beril_DdiaME23,DZA65_RS15475,OG01430,0.9487,1765,514,0.2895
beril_pseudo5_N2C3_1,AO356_19510,OG01430,0.9487,1765,514,0.2895
beril_Koxy,BWI76_RS16155,OG01430,0.9487,1765,514,0.2895
beril_pseudo13_GW456_L13,PfGW456L13_4172,OG01430,0.9487,1765,514,0.2895
beril_Kang,B158DRAFT_1926,OG01430,0.9487,1765,514,0.2895
beril_WCS417,GFF3778,OG01430,0.9487,1765,514,0.2895
beril_pseudo3_N2E3,AO353_02280,OG01430,0.9487,1765,514,0.2895
beril_DdiaME23,DZA65_RS12625,OG01430,0.9487,1765,514,0.2895
beril_RalstoniaGMI1000,RS_RS11760,OG01430,0.9487,1765,514,0.2895
beril_SyringaeB728a_mexBdelta,Psyr_1847,OG01430,0.9487,1765,514,0.2895
beril_Cup4G11,RR42_RS04310,OG01430,0.9487,1765,514,0.2895
beril_Burk376,H281DRAFT_00172,OG01430,0.9487,1765,514,0.2895
beril_Marino,GFF1285,OG01430,0.9487,1765,514,0.2895
beril_Keio,15460,OG01430,0.9487,1765,514,0.2895
beril_pseudo1_N1B4,Pf1N1B4_3774,OG01430,0.9487,1765,514,0.2895
beril_HerbieS,HSERO_RS09485,OG01430,0.9487,1765,514,0.2895
beril_PV4,5209590,OG01430,0.9487,1765,514,0.2895
beril_Magneto,AMB_RS22970,OG01430,0.9487,1765,514,0.2895
beril_Smeli,SMc02784,OG01430,0.9487,1765,514,0.2895
beril_Dda3937,DDA3937_RS14590,OG01430,0.9487,1765,514,0.2895
