organism,locus_tag,product,cog,func_class,source
saur_NCTC8325_biotradis,SAOUHSC_00877,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00878,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00879,cytosol aminopeptidase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00880,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00881,hypothetical protein,COG2050Q,Lipids,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00882,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00885,monovalent cation/H+ antiporter subunit E,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00890,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00892,hypothetical protein,COG1098J,Unknown,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00896,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00897,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00898,argininosuccinate lyase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00899,argininosuccinate synthase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00900,glucose-6-phosphate isomerase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00901,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00906,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00907,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00909,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00910,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00911,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00913,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00915,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00916,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00917,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00918,,,,none
saur_NCTC8325_biotradis,SAOUHSC_00919,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00920,3-oxoacyl-ACP synthase III,COG0332I,Lipids,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00922,hypothetical protein,-,Unknown,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00923,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00924,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00925,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00933,tryptophanyl-tRNA synthetase,COG0180J,tRNA synthetase,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00934,transcriptional regulator Spx,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00935,adaptor protein MecA,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00936,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00937,oligoendopeptidase F,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00938,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00939,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00940,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00941,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00944,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00945,magnesium transporter,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00946,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00947,enoyl-(acyl carrier protein) reductase,COG0623I,Lipids,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00948,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00949,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00950,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00951,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00952,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00953,diacylglycerol glucosyltransferase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00955,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00956,peptide chain release factor 3,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00957,hypothetical protein,COG0861P,Unknown,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00959,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00960,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_T00049,,,,none
saur_NCTC8325_biotradis,SAOUHSC_T0008,,,,none
saur_NCTC8325_biotradis,SAOUHSC_00961,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00962,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00964,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00965,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00966,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00967,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00968,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00969,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00971,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00972,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00973,,,,none
saur_NCTC8325_biotradis,SAOUHSC_00975,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00976,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00977,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00978,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00979,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00980,1%2C4-dihydroxy-2-naphthoate octaprenyltransferase,COG1575H,Menaquinone biosynthesis,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00981,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00982,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00984,2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00989,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00991,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00993,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00995,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00996,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_00997,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01003,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01005,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01010,phosphoribosylaminoimidazole-succinocarboxamide synthase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01012,phosphoribosylformylglycinamidine synthase I,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01013,phosphoribosylformylglycinamidine synthase II,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01014,amidophosphoribosyltransferase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01015,phosphoribosylaminoimidazole synthetase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01017,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01018,phosphoribosylamine--glycine ligase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01019,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01021,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01022,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01023,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01024,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01025,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01026,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01027,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01029,phosphoenolpyruvate-protein phosphotransferase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01030,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01034,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_A00992,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01035,hypothetical protein,COG0595R,RNA modification,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01036,hypothetical protein,COG5503S,Unknown,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01037,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01038,peptide deformylase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01039,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01043,dihydrolipoamide dehydrogenase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01044,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01045,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01046,ABC transporter,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01050,hypothetical protein,-,Unknown,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01051,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01053,manganese transport protein MntH,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01054,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01057,,,,none
saur_NCTC8325_biotradis,SAOUHSC_01060,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01061,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01062,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01063,hypothetical protein,COG0772D,Cell division,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01064,pyruvate carboxylase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01066,protoheme IX farnesyltransferase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01067,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01068,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01069,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01070,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01072,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01073,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01074,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01075,phosphopantetheine adenylyltransferase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01076,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01077,hypothetical protein,COG1399R,Unknown,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_A01041,hypothetical protein,-,Unknown,deg_db
saur_NCTC8325_biotradis,SAOUHSC_01078,ribosomal protein L32,-,Ribosomal proteins,deg_db
saur_NCTC8325_biotradis,SAOUHSC_01079,neurofilament protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01081,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01082,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01084,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01085,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01088,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01089,heme-degrading monooxygenase IsdG,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01090,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01091,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01095,ribonuclease HIII,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01096,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01097,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01099,recombination and DNA strand exchange inhibitor protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01100,thioredoxin,COG3118O,Thioredoxin,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01101,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01106,glutamate racemase,COG0796M,Peptidoglycan biosynthesis,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01107,nucleoside-triphosphatase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01108,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01109,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01110,fibrinogen-binding protein-like protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01111,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01112,formyl peptide receptor-like 1 inhibitory protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01113,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01114,fibrinogen-binding protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01115,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01118,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_A01079,,,,none
saur_NCTC8325_biotradis,SAOUHSC_01119,hypothetical protein,-,Unknown,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_A01081,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01120,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01121,alpha-hemolysin,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01122,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01123,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01124,superantigen-like protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01125,superantigen-like protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01127,superantigen-like protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01128,ornithine carbamoyltransferase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01129,carbamate kinase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01130,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01131,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01133,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01134,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_T0006,,,,none
saur_NCTC8325_biotradis,SAOUHSC_01135,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01136,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01137,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01138,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01139,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01140,,,,none
saur_NCTC8325_biotradis,SAOUHSC_01141,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01142,cell division protein MraZ,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01143,16S rRNA (cytosine(1402)-N(4))-methyltransferase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01144,cell division protein,COG4839D,Cell division,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01145,penicillin-binding protein 1,COG0768M,Cell division,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01146,phospho-N-acetylmuramoyl-pentapeptide-transferase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01147,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01150,cell division protein FtsZ,COG0206D,Cell division,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01152,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01153,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01154,hypothetical protein,COG1799S,Cell division,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01155,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01156,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01158,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01159,isoleucyl-tRNA synthetase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01160,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01161,,,,none
saur_NCTC8325_biotradis,SAOUHSC_01162,lipoprotein signal peptidase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01163,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01164,bifunctional pyrimidine regulatory protein PyrR/uracil phosphoribosyltransferase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01166,aspartate carbamoyltransferase catalytic subunit,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01168,dihydroorotase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01171,orotidine 5'-phosphate decarboxylase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01172,orotate phosphoribosyltransferase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01173,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01174,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01175,fibrinogen-binding protein A-like protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01176,guanylate kinase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01177,DNA-directed RNA polymerase subunit omega,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01178,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase,COG0452H,Acetyl CoA/CoA,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01179,primosomal protein N,COG1198L,DNA replication,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01180,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01181,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01183,methionyl-tRNA formyltransferase,COG0223J,tRNA met modification,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01184,16S rRNA (cytosine(967)-C(5))-methyltransferase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01186,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01187,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01188,hypothetical protein,COG1162R,Unknown,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01189,ribulose-phosphate 3-epimerase,COG0036G,Pentose phosphate,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01190,hypothetical protein,COG1564H,Unknown,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01191,50S ribosomal protein L28,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01192,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01193,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01194,ATP-dependent DNA helicase RecG,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01196,fatty acid biosynthesis transcriptional regulator,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01197,glycerol-3-phosphate acyltransferase PlsX,COG0416I,Lipids,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01198,malonyl CoA-acyl carrier protein transacylase,COG0331I,Lipids,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01200,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01201,acyl carrier protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01205,signal recognition particle-docking protein FtsY,COG0552U,Protein translocation,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01206,DNA-binding protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01207,signal recognition particle protein,COG0541U,Protein translocation,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01208,30S ribosomal protein S16,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01209,16S rRNA-processing protein RimM,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01210,tRNA (guanine-N(1)-)-methyltransferase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01211,50S ribosomal protein L19,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01212,,,,none
saur_NCTC8325_biotradis,SAOUHSC_01213,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01214,ribosomal biogenesis GTPase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01215,ribonuclease HII,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01220,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01221,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01222,DNA topoisomerase I,COG0550L,DNA packaging and segregation,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01223,tRNA (uracil-5-)-methyltransferase Gid,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01228,transcriptional repressor CodY,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01230,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01232,,,,none
saur_NCTC8325_biotradis,SAOUHSC_01233,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01234,elongation factor Ts,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01236,ribosome recycling factor,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01237,undecaprenyl pyrophosphate synthase,COG0020I,Peptidoglycan biosynthesis,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01238,phosphatidate cytidylyltransferase,COG0575I,Phospholipids,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01239,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01240,prolyl-tRNA synthetase,COG0442J,tRNA synthetase,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01242,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01244,hypothetical protein,COG2740K,Unknown,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01245,hypothetical protein,COG1358J,Unknown,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01246,translation initiation factor IF-2,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01247,ribosome-binding factor A,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01248,tRNA pseudouridine synthase B,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_01249,riboflavin biosynthesis protein RibF,COG0196H,Riboflavin biosynthesis,gff_direct
