organism,locus_tag,og_id,prev_og_id,next_og_id,prev_locus_tag,next_locus_tag
beril_RalstoniaUW163,UW163_RS01535,OG15432,OG15234,OG02747,UW163_RS01520,UW163_RS01540
beril_RalstoniaUW163,UW163_RS01540,OG02747,OG15432,OG14707,UW163_RS01535,UW163_RS01550
beril_RalstoniaUW163,UW163_RS01550,OG14707,OG02747,OG09236,UW163_RS01540,UW163_RS01585
beril_RalstoniaUW163,UW163_RS01585,OG09236,OG14707,OG00724,UW163_RS01550,UW163_RS01590
beril_RalstoniaUW163,UW163_RS01590,OG00724,OG09236,OG00724,UW163_RS01585,UW163_RS01595
beril_RalstoniaUW163,UW163_RS01595,OG00724,OG00724,OG02231,UW163_RS01590,UW163_RS01600
beril_RalstoniaUW163,UW163_RS01600,OG02231,OG00724,OG00875,UW163_RS01595,UW163_RS01605
beril_RalstoniaUW163,UW163_RS01605,OG00875,OG02231,OG01632,UW163_RS01600,UW163_RS01610
beril_RalstoniaUW163,UW163_RS01610,OG01632,OG00875,OG02030,UW163_RS01605,UW163_RS01615
beril_RalstoniaUW163,UW163_RS01615,OG02030,OG01632,OG01007,UW163_RS01610,UW163_RS01620
beril_RalstoniaUW163,UW163_RS01620,OG01007,OG02030,OG01461,UW163_RS01615,UW163_RS01625
beril_RalstoniaUW163,UW163_RS01625,OG01461,OG01007,OG00245,UW163_RS01620,UW163_RS01630
beril_RalstoniaUW163,UW163_RS01630,OG00245,OG01461,OG00016,UW163_RS01625,UW163_RS01635
beril_RalstoniaUW163,UW163_RS01635,OG00016,OG00245,OG13732,UW163_RS01630,UW163_RS01640
beril_RalstoniaUW163,UW163_RS01640,OG13732,OG00016,OG00360,UW163_RS01635,UW163_RS01645
beril_RalstoniaUW163,UW163_RS01645,OG00360,OG13732,OG11788,UW163_RS01640,UW163_RS01655
beril_RalstoniaUW163,UW163_RS01655,OG11788,OG00360,OG15053,UW163_RS01645,UW163_RS01660
beril_RalstoniaUW163,UW163_RS01660,OG15053,OG11788,OG05267,UW163_RS01655,UW163_RS01665
beril_RalstoniaUW163,UW163_RS01665,OG05267,OG15053,OG15665,UW163_RS01660,UW163_RS01670
beril_RalstoniaUW163,UW163_RS01670,OG15665,OG05267,OG00847,UW163_RS01665,UW163_RS01675
beril_RalstoniaUW163,UW163_RS01675,OG00847,OG15665,OG14831,UW163_RS01670,UW163_RS01680
beril_RalstoniaUW163,UW163_RS01680,OG14831,OG00847,OG00236,UW163_RS01675,UW163_RS01685
beril_RalstoniaUW163,UW163_RS01685,OG00236,OG14831,OG13642,UW163_RS01680,UW163_RS01690
beril_RalstoniaUW163,UW163_RS01690,OG13642,OG00236,OG12187,UW163_RS01685,UW163_RS01695
beril_RalstoniaUW163,UW163_RS01695,OG12187,OG13642,OG00019,UW163_RS01690,UW163_RS01700
beril_RalstoniaUW163,UW163_RS01700,OG00019,OG12187,OG01075,UW163_RS01695,UW163_RS01705
beril_RalstoniaUW163,UW163_RS01705,OG01075,OG00019,OG00472,UW163_RS01700,UW163_RS01710
beril_RalstoniaUW163,UW163_RS01710,OG00472,OG01075,OG01509,UW163_RS01705,UW163_RS01715
beril_RalstoniaUW163,UW163_RS01715,OG01509,OG00472,OG13532,UW163_RS01710,UW163_RS01720
beril_RalstoniaUW163,UW163_RS01720,OG13532,OG01509,OG02311,UW163_RS01715,UW163_RS01725
beril_RalstoniaUW163,UW163_RS01725,OG02311,OG13532,OG07031,UW163_RS01720,UW163_RS01730
beril_RalstoniaUW163,UW163_RS01730,OG07031,OG02311,OG00055,UW163_RS01725,UW163_RS01735
beril_RalstoniaUW163,UW163_RS01735,OG00055,OG07031,OG12208,UW163_RS01730,UW163_RS01740
beril_RalstoniaUW163,UW163_RS01740,OG12208,OG00055,OG01602,UW163_RS01735,UW163_RS01745
beril_RalstoniaUW163,UW163_RS01745,OG01602,OG12208,OG06722,UW163_RS01740,UW163_RS01750
beril_RalstoniaUW163,UW163_RS01750,OG06722,OG01602,OG15464,UW163_RS01745,UW163_RS01755
beril_RalstoniaUW163,UW163_RS01755,OG15464,OG06722,OG00873,UW163_RS01750,UW163_RS01760
beril_RalstoniaUW163,UW163_RS01760,OG00873,OG15464,OG01737,UW163_RS01755,UW163_RS01765
beril_RalstoniaUW163,UW163_RS01765,OG01737,OG00873,OG13655,UW163_RS01760,UW163_RS01770
beril_RalstoniaUW163,UW163_RS01770,OG13655,OG01737,OG15141,UW163_RS01765,UW163_RS01775
beril_RalstoniaUW163,UW163_RS01775,OG15141,OG13655,OG02031,UW163_RS01770,UW163_RS01780
beril_RalstoniaUW163,UW163_RS01780,OG02031,OG15141,OG00809,UW163_RS01775,UW163_RS01785
beril_RalstoniaUW163,UW163_RS01785,OG00809,OG02031,OG00877,UW163_RS01780,UW163_RS01790
beril_RalstoniaUW163,UW163_RS01790,OG00877,OG00809,OG13715,UW163_RS01785,UW163_RS01795
beril_RalstoniaUW163,UW163_RS01795,OG13715,OG00877,OG00069,UW163_RS01790,UW163_RS01800
beril_RalstoniaUW163,UW163_RS01800,OG00069,OG13715,OG00111,UW163_RS01795,UW163_RS01805
beril_RalstoniaUW163,UW163_RS01805,OG00111,OG00069,OG02400,UW163_RS01800,UW163_RS01810
beril_RalstoniaUW163,UW163_RS01810,OG02400,OG00111,OG00275,UW163_RS01805,UW163_RS01815
beril_RalstoniaUW163,UW163_RS01815,OG00275,OG02400,OG01831,UW163_RS01810,UW163_RS01820
beril_RalstoniaUW163,UW163_RS01820,OG01831,OG00275,OG00711,UW163_RS01815,UW163_RS01825
beril_RalstoniaUW163,UW163_RS01825,OG00711,OG01831,OG01318,UW163_RS01820,UW163_RS01830
beril_RalstoniaUW163,UW163_RS01830,OG01318,OG00711,OG01605,UW163_RS01825,UW163_RS01835
beril_RalstoniaUW163,UW163_RS01835,OG01605,OG01318,OG01103,UW163_RS01830,UW163_RS01840
beril_RalstoniaUW163,UW163_RS01840,OG01103,OG01605,OG00543,UW163_RS01835,UW163_RS01845
beril_RalstoniaUW163,UW163_RS01845,OG00543,OG01103,OG01636,UW163_RS01840,UW163_RS01850
beril_RalstoniaUW163,UW163_RS01850,OG01636,OG00543,OG00824,UW163_RS01845,UW163_RS01855
beril_RalstoniaUW163,UW163_RS01855,OG00824,OG01636,OG00521,UW163_RS01850,UW163_RS01860
beril_RalstoniaUW163,UW163_RS01860,OG00521,OG00824,OG00798,UW163_RS01855,UW163_RS01865
beril_RalstoniaUW163,UW163_RS01865,OG00798,OG00521,OG01930,UW163_RS01860,UW163_RS01870
beril_RalstoniaUW163,UW163_RS01870,OG01930,OG00798,OG00387,UW163_RS01865,UW163_RS01875
beril_RalstoniaUW163,UW163_RS01875,OG00387,OG01930,OG00236,UW163_RS01870,UW163_RS01880
beril_RalstoniaUW163,UW163_RS01880,OG00236,OG00387,OG00189,UW163_RS01875,UW163_RS01885
beril_RalstoniaUW163,UW163_RS01885,OG00189,OG00236,OG02751,UW163_RS01880,UW163_RS01890
beril_RalstoniaUW163,UW163_RS01890,OG02751,OG00189,OG01573,UW163_RS01885,UW163_RS01895
beril_RalstoniaUW163,UW163_RS01895,OG01573,OG02751,OG00579,UW163_RS01890,UW163_RS01900
beril_RalstoniaUW163,UW163_RS01900,OG00579,OG01573,OG01797,UW163_RS01895,UW163_RS01905
beril_RalstoniaUW163,UW163_RS01905,OG01797,OG00579,OG01701,UW163_RS01900,UW163_RS01910
beril_RalstoniaUW163,UW163_RS01910,OG01701,OG01797,OG00164,UW163_RS01905,UW163_RS01915
beril_RalstoniaUW163,UW163_RS01915,OG00164,OG01701,OG00787,UW163_RS01910,UW163_RS01920
beril_RalstoniaUW163,UW163_RS01920,OG00787,OG00164,OG00850,UW163_RS01915,UW163_RS01925
beril_RalstoniaUW163,UW163_RS01925,OG00850,OG00787,OG00581,UW163_RS01920,UW163_RS01930
beril_RalstoniaUW163,UW163_RS01930,OG00581,OG00850,OG01090,UW163_RS01925,UW163_RS01935
beril_RalstoniaUW163,UW163_RS01935,OG01090,OG00581,OG00453,UW163_RS01930,UW163_RS01940
beril_RalstoniaUW163,UW163_RS01940,OG00453,OG01090,OG00121,UW163_RS01935,UW163_RS01945
beril_RalstoniaUW163,UW163_RS01945,OG00121,OG00453,OG01901,UW163_RS01940,UW163_RS01950
beril_RalstoniaUW163,UW163_RS01950,OG01901,OG00121,OG00743,UW163_RS01945,UW163_RS01955
beril_RalstoniaUW163,UW163_RS01955,OG00743,OG01901,OG02013,UW163_RS01950,UW163_RS01960
beril_RalstoniaUW163,UW163_RS01960,OG02013,OG00743,OG00739,UW163_RS01955,UW163_RS01965
beril_RalstoniaUW163,UW163_RS01965,OG00739,OG02013,OG02779,UW163_RS01960,UW163_RS01970
beril_RalstoniaUW163,UW163_RS01970,OG02779,OG00739,OG00096,UW163_RS01965,UW163_RS01975
beril_RalstoniaUW163,UW163_RS01975,OG00096,OG02779,OG01333,UW163_RS01970,UW163_RS01980
beril_RalstoniaUW163,UW163_RS01980,OG01333,OG00096,OG09207,UW163_RS01975,UW163_RS01990
beril_RalstoniaUW163,UW163_RS01990,OG09207,OG01333,OG00282,UW163_RS01980,UW163_RS01995
beril_RalstoniaUW163,UW163_RS01995,OG00282,OG09207,OG06548,UW163_RS01990,UW163_RS02000
beril_RalstoniaUW163,UW163_RS02000,OG06548,OG00282,OG15338,UW163_RS01995,UW163_RS02005
beril_RalstoniaUW163,UW163_RS02005,OG15338,OG06548,OG00166,UW163_RS02000,UW163_RS02010
beril_RalstoniaUW163,UW163_RS02010,OG00166,OG15338,OG00151,UW163_RS02005,UW163_RS02015
beril_RalstoniaUW163,UW163_RS02015,OG00151,OG00166,OG00009,UW163_RS02010,UW163_RS02020
beril_RalstoniaUW163,UW163_RS02020,OG00009,OG00151,OG00009,UW163_RS02015,UW163_RS02025
beril_RalstoniaUW163,UW163_RS02025,OG00009,OG00009,OG00074,UW163_RS02020,UW163_RS02030
beril_RalstoniaUW163,UW163_RS02030,OG00074,OG00009,OG00796,UW163_RS02025,UW163_RS02035
beril_RalstoniaUW163,UW163_RS02035,OG00796,OG00074,OG00382,UW163_RS02030,UW163_RS02040
beril_RalstoniaUW163,UW163_RS02040,OG00382,OG00796,OG00218,UW163_RS02035,UW163_RS02045
beril_RalstoniaUW163,UW163_RS02045,OG00218,OG00382,OG00964,UW163_RS02040,UW163_RS02050
beril_RalstoniaUW163,UW163_RS02050,OG00964,OG00218,OG00474,UW163_RS02045,UW163_RS02055
beril_RalstoniaUW163,UW163_RS02055,OG00474,OG00964,OG00366,UW163_RS02050,UW163_RS02060
beril_RalstoniaUW163,UW163_RS02060,OG00366,OG00474,OG01738,UW163_RS02055,UW163_RS02065
beril_RalstoniaUW163,UW163_RS02065,OG01738,OG00366,OG01328,UW163_RS02060,UW163_RS02070
beril_RalstoniaUW163,UW163_RS02070,OG01328,OG01738,OG00075,UW163_RS02065,UW163_RS02075
beril_RalstoniaUW163,UW163_RS02075,OG00075,OG01328,OG03371,UW163_RS02070,UW163_RS02080
beril_RalstoniaUW163,UW163_RS02080,OG03371,OG00075,OG00531,UW163_RS02075,UW163_RS02085
beril_RalstoniaUW163,UW163_RS02085,OG00531,OG03371,OG00580,UW163_RS02080,UW163_RS02090
beril_RalstoniaUW163,UW163_RS02090,OG00580,OG00531,OG00309,UW163_RS02085,UW163_RS02095
beril_RalstoniaUW163,UW163_RS02095,OG00309,OG00580,OG13579,UW163_RS02090,UW163_RS02100
beril_RalstoniaUW163,UW163_RS02100,OG13579,OG00309,OG00330,UW163_RS02095,UW163_RS02105
beril_RalstoniaUW163,UW163_RS02105,OG00330,OG13579,OG00529,UW163_RS02100,UW163_RS02110
beril_RalstoniaUW163,UW163_RS02110,OG00529,OG00330,OG08620,UW163_RS02105,UW163_RS02115
beril_RalstoniaUW163,UW163_RS02115,OG08620,OG00529,OG00965,UW163_RS02110,UW163_RS02120
beril_RalstoniaUW163,UW163_RS02120,OG00965,OG08620,OG01732,UW163_RS02115,UW163_RS02125
beril_RalstoniaUW163,UW163_RS02125,OG01732,OG00965,OG02353,UW163_RS02120,UW163_RS02130
beril_RalstoniaUW163,UW163_RS02130,OG02353,OG01732,OG01455,UW163_RS02125,UW163_RS02135
beril_RalstoniaUW163,UW163_RS02135,OG01455,OG02353,OG00756,UW163_RS02130,UW163_RS02140
beril_RalstoniaUW163,UW163_RS02140,OG00756,OG01455,OG01590,UW163_RS02135,UW163_RS02145
beril_RalstoniaUW163,UW163_RS02145,OG01590,OG00756,OG00856,UW163_RS02140,UW163_RS02150
beril_RalstoniaUW163,UW163_RS02150,OG00856,OG01590,OG03624,UW163_RS02145,UW163_RS02155
beril_RalstoniaUW163,UW163_RS02155,OG03624,OG00856,OG00637,UW163_RS02150,UW163_RS02160
beril_RalstoniaUW163,UW163_RS02160,OG00637,OG03624,OG08789,UW163_RS02155,UW163_RS02165
beril_RalstoniaUW163,UW163_RS02165,OG08789,OG00637,OG01748,UW163_RS02160,UW163_RS02170
beril_RalstoniaUW163,UW163_RS02170,OG01748,OG08789,OG02552,UW163_RS02165,UW163_RS02175
beril_RalstoniaUW163,UW163_RS02175,OG02552,OG01748,OG14868,UW163_RS02170,UW163_RS02180
beril_RalstoniaUW163,UW163_RS02180,OG14868,OG02552,OG06676,UW163_RS02175,UW163_RS02185
beril_RalstoniaUW163,UW163_RS02185,OG06676,OG14868,OG00215,UW163_RS02180,UW163_RS02190
beril_RalstoniaUW163,UW163_RS02190,OG00215,OG06676,OG01074,UW163_RS02185,UW163_RS02195
beril_RalstoniaUW163,UW163_RS02195,OG01074,OG00215,OG07099,UW163_RS02190,UW163_RS02200
beril_RalstoniaUW163,UW163_RS02200,OG07099,OG01074,OG14516,UW163_RS02195,UW163_RS02205
beril_RalstoniaUW163,UW163_RS02205,OG14516,OG07099,OG11298,UW163_RS02200,UW163_RS02210
beril_RalstoniaUW163,UW163_RS02210,OG11298,OG14516,OG13720,UW163_RS02205,UW163_RS02215
beril_RalstoniaUW163,UW163_RS02215,OG13720,OG11298,OG15266,UW163_RS02210,UW163_RS02220
beril_RalstoniaUW163,UW163_RS02220,OG15266,OG13720,OG00055,UW163_RS02215,UW163_RS02225
beril_RalstoniaUW163,UW163_RS02225,OG00055,OG15266,OG03461,UW163_RS02220,UW163_RS02230
beril_RalstoniaUW163,UW163_RS02230,OG03461,OG00055,OG14636,UW163_RS02225,UW163_RS02235
beril_RalstoniaUW163,UW163_RS02235,OG14636,OG03461,OG00353,UW163_RS02230,UW163_RS02240
beril_RalstoniaUW163,UW163_RS02240,OG00353,OG14636,OG00219,UW163_RS02235,UW163_RS02245
beril_RalstoniaUW163,UW163_RS02245,OG00219,OG00353,OG06377,UW163_RS02240,UW163_RS02250
beril_RalstoniaUW163,UW163_RS02250,OG06377,OG00219,OG00295,UW163_RS02245,UW163_RS02255
beril_RalstoniaUW163,UW163_RS02255,OG00295,OG06377,OG02287,UW163_RS02250,UW163_RS02260
beril_RalstoniaUW163,UW163_RS02260,OG02287,OG00295,OG15512,UW163_RS02255,UW163_RS02265
beril_RalstoniaUW163,UW163_RS02265,OG15512,OG02287,OG15096,UW163_RS02260,UW163_RS02270
beril_RalstoniaUW163,UW163_RS02270,OG15096,OG15512,OG01353,UW163_RS02265,UW163_RS02275
beril_RalstoniaUW163,UW163_RS02275,OG01353,OG15096,OG01458,UW163_RS02270,UW163_RS02280
beril_RalstoniaUW163,UW163_RS02280,OG01458,OG01353,OG01607,UW163_RS02275,UW163_RS02285
beril_RalstoniaUW163,UW163_RS02285,OG01607,OG01458,OG01526,UW163_RS02280,UW163_RS02290
beril_RalstoniaUW163,UW163_RS02290,OG01526,OG01607,OG12529,UW163_RS02285,UW163_RS02295
beril_RalstoniaUW163,UW163_RS02295,OG12529,OG01526,OG00460,UW163_RS02290,UW163_RS02300
beril_RalstoniaUW163,UW163_RS02300,OG00460,OG12529,OG15169,UW163_RS02295,UW163_RS02305
beril_RalstoniaUW163,UW163_RS02305,OG15169,OG00460,OG14805,UW163_RS02300,UW163_RS02310
beril_RalstoniaUW163,UW163_RS02310,OG14805,OG15169,OG15148,UW163_RS02305,UW163_RS02315
beril_RalstoniaUW163,UW163_RS02315,OG15148,OG14805,OG01996,UW163_RS02310,UW163_RS02325
beril_RalstoniaUW163,UW163_RS02325,OG01996,OG15148,OG00192,UW163_RS02315,UW163_RS02330
beril_RalstoniaUW163,UW163_RS02330,OG00192,OG01996,OG00993,UW163_RS02325,UW163_RS02335
beril_RalstoniaUW163,UW163_RS02335,OG00993,OG00192,OG00099,UW163_RS02330,UW163_RS02340
beril_RalstoniaUW163,UW163_RS02340,OG00099,OG00993,OG00120,UW163_RS02335,UW163_RS02345
beril_RalstoniaUW163,UW163_RS02345,OG00120,OG00099,OG13635,UW163_RS02340,UW163_RS02350
beril_RalstoniaUW163,UW163_RS02350,OG13635,OG00120,OG02148,UW163_RS02345,UW163_RS02355
beril_RalstoniaUW163,UW163_RS02355,OG02148,OG13635,OG03524,UW163_RS02350,UW163_RS02365
beril_RalstoniaUW163,UW163_RS02365,OG03524,OG02148,OG00585,UW163_RS02355,UW163_RS02370
beril_RalstoniaUW163,UW163_RS02370,OG00585,OG03524,OG05274,UW163_RS02365,UW163_RS02375
beril_RalstoniaUW163,UW163_RS02375,OG05274,OG00585,OG00416,UW163_RS02370,UW163_RS02380
beril_RalstoniaUW163,UW163_RS02380,OG00416,OG05274,OG02583,UW163_RS02375,UW163_RS02385
beril_RalstoniaUW163,UW163_RS02385,OG02583,OG00416,OG00185,UW163_RS02380,UW163_RS02390
beril_RalstoniaUW163,UW163_RS02390,OG00185,OG02583,OG02172,UW163_RS02385,UW163_RS02395
beril_RalstoniaUW163,UW163_RS02395,OG02172,OG00185,OG01546,UW163_RS02390,UW163_RS02400
beril_RalstoniaUW163,UW163_RS02400,OG01546,OG02172,OG02681,UW163_RS02395,UW163_RS02405
beril_RalstoniaUW163,UW163_RS02405,OG02681,OG01546,OG02454,UW163_RS02400,UW163_RS02410
beril_RalstoniaUW163,UW163_RS02410,OG02454,OG02681,OG02543,UW163_RS02405,UW163_RS02415
beril_RalstoniaUW163,UW163_RS02415,OG02543,OG02454,OG02776,UW163_RS02410,UW163_RS02420
beril_RalstoniaUW163,UW163_RS02420,OG02776,OG02543,OG00899,UW163_RS02415,UW163_RS02425
beril_RalstoniaUW163,UW163_RS02425,OG00899,OG02776,OG01370,UW163_RS02420,UW163_RS02430
beril_RalstoniaUW163,UW163_RS02430,OG01370,OG00899,OG02094,UW163_RS02425,UW163_RS02435
beril_RalstoniaUW163,UW163_RS02435,OG02094,OG01370,OG02393,UW163_RS02430,UW163_RS02440
beril_RalstoniaUW163,UW163_RS02440,OG02393,OG02094,OG02414,UW163_RS02435,UW163_RS02445
beril_RalstoniaUW163,UW163_RS02445,OG02414,OG02393,OG06952,UW163_RS02440,UW163_RS02450
beril_RalstoniaUW163,UW163_RS02450,OG06952,OG02414,OG00830,UW163_RS02445,UW163_RS02455
beril_RalstoniaUW163,UW163_RS02455,OG00830,OG06952,OG00788,UW163_RS02450,UW163_RS02460
beril_RalstoniaUW163,UW163_RS02460,OG00788,OG00830,OG02083,UW163_RS02455,UW163_RS02465
beril_RalstoniaUW163,UW163_RS02465,OG02083,OG00788,OG00038,UW163_RS02460,UW163_RS02470
beril_RalstoniaUW163,UW163_RS02470,OG00038,OG02083,OG01986,UW163_RS02465,UW163_RS02480
beril_RalstoniaUW163,UW163_RS02480,OG01986,OG00038,OG00781,UW163_RS02470,UW163_RS02485
beril_RalstoniaUW163,UW163_RS02485,OG00781,OG01986,OG02635,UW163_RS02480,UW163_RS02490
beril_RalstoniaUW163,UW163_RS02490,OG02635,OG00781,OG15253,UW163_RS02485,UW163_RS02495
beril_RalstoniaUW163,UW163_RS02495,OG15253,OG02635,OG00874,UW163_RS02490,UW163_RS02500
beril_RalstoniaUW163,UW163_RS02500,OG00874,OG15253,OG01852,UW163_RS02495,UW163_RS02505
beril_RalstoniaUW163,UW163_RS02505,OG01852,OG00874,OG00193,UW163_RS02500,UW163_RS02510
beril_RalstoniaUW163,UW163_RS02510,OG00193,OG01852,OG00158,UW163_RS02505,UW163_RS02515
beril_RalstoniaUW163,UW163_RS02515,OG00158,OG00193,OG00158,UW163_RS02510,UW163_RS02520
beril_RalstoniaUW163,UW163_RS02520,OG00158,OG00158,OG00400,UW163_RS02515,UW163_RS02525
beril_RalstoniaUW163,UW163_RS02525,OG00400,OG00158,OG00057,UW163_RS02520,UW163_RS02530
beril_RalstoniaUW163,UW163_RS02530,OG00057,OG00400,OG00565,UW163_RS02525,UW163_RS02535
beril_RalstoniaUW163,UW163_RS02535,OG00565,OG00057,OG06525,UW163_RS02530,UW163_RS02540
beril_RalstoniaUW163,UW163_RS02540,OG06525,OG00565,OG01496,UW163_RS02535,UW163_RS02545
beril_RalstoniaUW163,UW163_RS02545,OG01496,OG06525,OG00020,UW163_RS02540,UW163_RS02550
beril_RalstoniaUW163,UW163_RS02550,OG00020,OG01496,OG00047,UW163_RS02545,UW163_RS02555
beril_RalstoniaUW163,UW163_RS02555,OG00047,OG00020,OG01739,UW163_RS02550,UW163_RS02560
beril_RalstoniaUW163,UW163_RS02560,OG01739,OG00047,OG01075,UW163_RS02555,UW163_RS02565
beril_RalstoniaUW163,UW163_RS02565,OG01075,OG01739,OG00153,UW163_RS02560,UW163_RS02570
beril_RalstoniaUW163,UW163_RS02570,OG00153,OG01075,OG14806,UW163_RS02565,UW163_RS02575
beril_RalstoniaUW163,UW163_RS02575,OG14806,OG00153,OG00859,UW163_RS02570,UW163_RS02580
beril_RalstoniaUW163,UW163_RS02580,OG00859,OG14806,OG01905,UW163_RS02575,UW163_RS02585
beril_RalstoniaUW163,UW163_RS02585,OG01905,OG00859,OG00012,UW163_RS02580,UW163_RS02590
beril_RalstoniaUW163,UW163_RS02590,OG00012,OG01905,OG02183,UW163_RS02585,UW163_RS02595
beril_RalstoniaUW163,UW163_RS02595,OG02183,OG00012,OG01788,UW163_RS02590,UW163_RS02600
beril_RalstoniaUW163,UW163_RS02600,OG01788,OG02183,OG00527,UW163_RS02595,UW163_RS02605
beril_RalstoniaUW163,UW163_RS02605,OG00527,OG01788,OG00972,UW163_RS02600,UW163_RS02610
beril_RalstoniaUW163,UW163_RS02610,OG00972,OG00527,OG01450,UW163_RS02605,UW163_RS02615
beril_RalstoniaUW163,UW163_RS02615,OG01450,OG00972,OG00211,UW163_RS02610,UW163_RS02620
beril_RalstoniaUW163,UW163_RS02620,OG00211,OG01450,OG00314,UW163_RS02615,UW163_RS02625
beril_RalstoniaUW163,UW163_RS02625,OG00314,OG00211,OG01209,UW163_RS02620,UW163_RS02630
beril_RalstoniaUW163,UW163_RS02630,OG01209,OG00314,OG00974,UW163_RS02625,UW163_RS02635
beril_RalstoniaUW163,UW163_RS02635,OG00974,OG01209,OG06930,UW163_RS02630,UW163_RS02640
beril_RalstoniaUW163,UW163_RS02640,OG06930,OG00974,OG02551,UW163_RS02635,UW163_RS02645
beril_RalstoniaUW163,UW163_RS02645,OG02551,OG06930,OG00774,UW163_RS02640,UW163_RS02650
beril_RalstoniaUW163,UW163_RS02650,OG00774,OG02551,OG01369,UW163_RS02645,UW163_RS02655
beril_RalstoniaUW163,UW163_RS02655,OG01369,OG00774,OG02319,UW163_RS02650,UW163_RS02660
beril_RalstoniaUW163,UW163_RS02660,OG02319,OG01369,OG00861,UW163_RS02655,UW163_RS02665
beril_RalstoniaUW163,UW163_RS02665,OG00861,OG02319,OG01785,UW163_RS02660,UW163_RS02670
beril_RalstoniaUW163,UW163_RS02670,OG01785,OG00861,OG00863,UW163_RS02665,UW163_RS02675
beril_RalstoniaUW163,UW163_RS02675,OG00863,OG01785,OG00581,UW163_RS02670,UW163_RS02680
beril_RalstoniaUW163,UW163_RS02680,OG00581,OG00863,OG01863,UW163_RS02675,UW163_RS02685
beril_RalstoniaUW163,UW163_RS02685,OG01863,OG00581,OG00434,UW163_RS02680,UW163_RS02690
beril_RalstoniaUW163,UW163_RS02690,OG00434,OG01863,OG00844,UW163_RS02685,UW163_RS02695
beril_RalstoniaUW163,UW163_RS02695,OG00844,OG00434,OG15258,UW163_RS02690,UW163_RS02700
beril_RalstoniaUW163,UW163_RS02700,OG15258,OG00844,OG00792,UW163_RS02695,UW163_RS02705
beril_RalstoniaUW163,UW163_RS02705,OG00792,OG15258,OG01696,UW163_RS02700,UW163_RS02710
beril_RalstoniaUW163,UW163_RS02710,OG01696,OG00792,OG00475,UW163_RS02705,UW163_RS02715
beril_RalstoniaUW163,UW163_RS02715,OG00475,OG01696,OG01329,UW163_RS02710,UW163_RS02720
beril_RalstoniaUW163,UW163_RS02720,OG01329,OG00475,OG01111,UW163_RS02715,UW163_RS02725
beril_RalstoniaUW163,UW163_RS02725,OG01111,OG01329,OG00389,UW163_RS02720,UW163_RS02730
beril_RalstoniaUW163,UW163_RS02730,OG00389,OG01111,OG01364,UW163_RS02725,UW163_RS02735
beril_RalstoniaUW163,UW163_RS02735,OG01364,OG00389,OG04616,UW163_RS02730,UW163_RS02740
beril_RalstoniaUW163,UW163_RS02740,OG04616,OG01364,OG01274,UW163_RS02735,UW163_RS02745
beril_RalstoniaUW163,UW163_RS02745,OG01274,OG04616,OG02077,UW163_RS02740,UW163_RS02750
beril_RalstoniaUW163,UW163_RS02750,OG02077,OG01274,OG01269,UW163_RS02745,UW163_RS02755
beril_RalstoniaUW163,UW163_RS02755,OG01269,OG02077,OG14787,UW163_RS02750,UW163_RS02760
beril_RalstoniaUW163,UW163_RS02760,OG14787,OG01269,OG13473,UW163_RS02755,UW163_RS02770
beril_RalstoniaUW163,UW163_RS02770,OG13473,OG14787,OG02250,UW163_RS02760,UW163_RS02775
beril_RalstoniaUW163,UW163_RS02775,OG02250,OG13473,OG00381,UW163_RS02770,UW163_RS02780
beril_RalstoniaUW163,UW163_RS02780,OG00381,OG02250,OG00101,UW163_RS02775,UW163_RS02785
beril_RalstoniaUW163,UW163_RS02785,OG00101,OG00381,OG04651,UW163_RS02780,UW163_RS02790
beril_RalstoniaUW163,UW163_RS02790,OG04651,OG00101,OG01365,UW163_RS02785,UW163_RS02795
beril_RalstoniaUW163,UW163_RS02795,OG01365,OG04651,OG06396,UW163_RS02790,UW163_RS02800
beril_RalstoniaUW163,UW163_RS02800,OG06396,OG01365,OG01151,UW163_RS02795,UW163_RS02805
beril_RalstoniaUW163,UW163_RS02805,OG01151,OG06396,OG01654,UW163_RS02800,UW163_RS02810
beril_RalstoniaUW163,UW163_RS02810,OG01654,OG01151,OG01835,UW163_RS02805,UW163_RS02815
beril_RalstoniaUW163,UW163_RS02815,OG01835,OG01654,OG00019,UW163_RS02810,UW163_RS02820
beril_RalstoniaUW163,UW163_RS02820,OG00019,OG01835,OG00746,UW163_RS02815,UW163_RS02830
beril_RalstoniaUW163,UW163_RS02830,OG00746,OG00019,OG00594,UW163_RS02820,UW163_RS02835
beril_RalstoniaUW163,UW163_RS02835,OG00594,OG00746,OG15185,UW163_RS02830,UW163_RS02840
beril_RalstoniaUW163,UW163_RS02840,OG15185,OG00594,OG14949,UW163_RS02835,UW163_RS02845
beril_RalstoniaUW163,UW163_RS02845,OG14949,OG15185,OG01615,UW163_RS02840,UW163_RS02850
beril_RalstoniaUW163,UW163_RS02850,OG01615,OG14949,OG09148,UW163_RS02845,UW163_RS02855
beril_RalstoniaUW163,UW163_RS02855,OG09148,OG01615,OG01687,UW163_RS02850,UW163_RS02860
beril_RalstoniaUW163,UW163_RS02860,OG01687,OG09148,OG00151,UW163_RS02855,UW163_RS02865
beril_RalstoniaUW163,UW163_RS02865,OG00151,OG01687,OG04663,UW163_RS02860,UW163_RS02870
