locus_tag,product,essential,conservation,n_paralogs,gene_len_aa,n_sisters_present,absent_in_a_sister,rogue
RS_RS13650,DUF1624 domain-containing protein,0,0.0,0.0,381,3,False,False
RS_RS13655,TonB-dependent siderophore receptor,0,0.054054054054054,13.0,690,3,False,False
RS_RS13660,Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha,0,0.0294117647058823,1.0,380,3,False,False
RS_RS13665,aspartate 1-decarboxylase,1,0.4090909090909091,0.0,121,3,False,False
RS_RS13670,NAD(P) transhydrogenase subunit alpha,0,0.1578947368421052,1.0,108,3,False,False
RS_RS13675,NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta,0,0.0,0.0,487,3,False,False
RS_RS13680,response regulator,1,0.0,0.0,346,3,False,True
RS_RS13685,class I SAM-dependent methyltransferase PhcB,0,0.0,0.0,468,3,False,False
RS_RS13690,two-component system sensor histidine kinase PhcS,0,0.0,0.0,443,3,False,False
RS_RS13695,two-component system hybrid sensor histidine kinase/response regulator PhcR,0,0.05,0.0,375,3,False,False
RS_RS13700,response regulator,0,0.0,0.0,337,3,False,False
RS_RS13705,THUMP domain-containing class I SAM-dependent RNA methyltransferase,0,0.0,0.0,472,3,False,False
RS_RS13710,CopD family protein,1,1.0,0.0,141,3,False,False
RS_RS13715,glutamate-5-semialdehyde dehydrogenase,1,0.1794871794871795,0.0,427,3,False,False
RS_RS13720,DNA polymerase III subunit delta,1,1.0,0.0,359,3,False,False
RS_RS13725,LPS assembly lipoprotein LptE,1,0.8846153846153846,0.0,170,3,False,False
RS_RS13730,leucine--tRNA ligase,1,1.0,0.0,878,3,False,False
RS_RS13735,4-hydroxy-tetrahydrodipicolinate reductase,1,0.8780487804878049,0.0,264,3,False,False
RS_RS13740,outer membrane protein assembly factor BamE,1,0.6666666666666666,0.0,220,3,False,False
RS_RS13745,ferric iron uptake transcriptional regulator,1,0.8461538461538461,2.0,144,3,False,False
RS_RS13750,LysR family transcriptional regulator,0,0.0,0.0,348,3,False,False
RS_RS13755,type I glyceraldehyde-3-phosphate dehydrogenase,1,0.7948717948717948,0.0,333,3,False,False
RS_RS13760,transketolase,1,0.8888888888888888,0.0,676,3,False,False
RS_RS13765,galactonate dehydratase,0,0.21875,0.0,383,3,False,False
RS_RS13770,2-dehydro-3-deoxy-6-phosphogalactonate aldolase,1,0.7222222222222222,1.0,214,3,False,False
RS_RS13775,SDR family oxidoreductase,1,1.0,27.0,266,3,False,False
RS_RS13780,aldose 1-epimerase,0,0.0294117647058823,2.0,297,3,False,False
RS_RS13785,SMP-30/gluconolactonase/LRE family protein,0,0.12,2.0,304,3,False,False
RS_RS13790,L-arabinose ABC transporter permease AraH,0,0.1923076923076923,3.0,336,3,False,False
RS_RS13795,L-arabinose ABC transporter ATP-binding protein AraG,0,0.2682926829268293,8.0,512,3,False,False
RS_RS13800,arabinose ABC transporter substrate-binding protein,0,0.0,0.0,332,1,True,False
RS_RS13805,2-dehydro-3-deoxygalactonokinase,0,0.0454545454545454,0.0,332,1,True,False
RS_RS13810,porin,0,0.0,0.0,354,1,True,False
RS_RS13815,transcriptional regulator GcvA,1,0.6097560975609756,57.0,309,3,False,False
RS_RS13820,VOC family protein,0,0.0714285714285714,1.0,142,3,False,False
RS_RS13825,16S rRNA (uracil(1498)-N(3))-methyltransferase,0,0.3076923076923077,0.0,250,3,False,False
RS_RS13830,YidB family protein,0,0.0,0.0,188,3,False,False
RS_RS13835,barstar family protein,1,0.5,0.0,199,3,False,False
RS_RS13840,ribonuclease,0,0.0,0.0,144,3,False,False
RS_RS13845,NADP-dependent malic enzyme,0,0.0454545454545454,1.0,782,3,False,False
RS_RS13850,thiamine-phosphate kinase,1,1.0,0.0,333,3,False,False
RS_RS13855,phosphatidylglycerophosphatase A family protein,1,0.7333333333333333,0.0,193,3,False,False
RS_RS13860,CinA family protein,1,0.1,0.0,167,3,False,False
RS_RS13870,orotidine-5'-phosphate decarboxylase,1,0.7,0.0,272,3,False,False
RS_RS13875,magnesium/cobalt transporter CorA,0,0.2894736842105263,1.0,321,3,False,False
RS_RS13880,pectate lyase,0,0.0,0.0,381,3,False,False
RS_RS13885,monofunctional biosynthetic peptidoglycan transglycosylase,0,0.0294117647058823,0.0,235,3,False,False
RS_RS13890,shikimate dehydrogenase,0,0.5609756097560976,1.0,307,3,False,False
RS_RS13895,energy transducer TonB family protein,0,0.3333333333333333,0.0,305,3,False,False
RS_RS13900,ribonuclease catalytic domain-containing protein,1,0.8571428571428571,0.0,694,3,False,False
RS_RS13905,chorismate--pyruvate lyase family protein,0,0.0,0.0,196,3,False,False
RS_RS13910,YqiA/YcfP family alpha/beta fold hydrolase,0,0.0,0.0,211,3,False,False
RS_RS13915,UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase,0,0.0333333333333333,0.0,462,3,False,False
RS_RS13920,hypothetical protein,0,0.0,0.0,225,3,False,False
RS_RS13925,TlpA family protein disulfide reductase,1,0.6666666666666666,1.0,175,3,False,False
RS_RS13930,type II 3-dehydroquinate dehydratase,1,0.6216216216216216,1.0,157,3,False,False
RS_RS13935,acetyl-CoA carboxylase biotin carboxyl carrier protein,1,0.8947368421052632,0.0,156,3,False,False
RS_RS13940,acetyl-CoA carboxylase biotin carboxylase subunit,1,0.9210526315789472,0.0,457,3,False,False
RS_RS13945,50S ribosomal protein L11 methyltransferase,0,0.0,0.0,299,3,False,False
RS_RS13950,DUF3426 domain-containing protein,0,0.0,0.0,474,3,False,False
RS_RS13955,thiol peroxidase,0,0.1481481481481481,0.0,167,3,False,False
RS_RS13960,carbohydrate kinase family protein,1,0.282051282051282,5.0,312,3,False,False
RS_RS13965,membrane protein,0,0.1428571428571428,0.0,156,3,False,False
RS_RS13980,collagen-like triple helix repeat-containing protein,1,0.0,0.0,227,3,False,True
RS_RS13985,collagen-like triple helix repeat-containing protein,0,0.0,0.0,362,3,False,False
RS_RS13990,DUF2147 domain-containing protein,0,0.0,1.0,153,3,False,False
RS_RS13995,methyl-accepting chemotaxis protein,0,0.0,2.0,516,3,False,False
RS_RS14000,hypothetical protein,0,0.0,0.0,451,3,False,False
RS_RS14005,Lrp/AsnC family transcriptional regulator,0,0.0,0.0,159,3,False,False
RS_RS14010,EamA family transporter,1,0.073170731707317,15.0,279,3,False,True
RS_RS14015,M14 family metallopeptidase,0,0.0,0.0,361,3,False,False
RS_RS14020,ribonucleotide-diphosphate reductase subunit beta,1,0.9375,0.0,401,3,False,False
RS_RS14025,ribonucleoside-diphosphate reductase subunit alpha,1,0.9666666666666668,0.0,988,3,False,False
RS_RS14030,1%2C6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD,1,0.2,0.0,201,3,False,False
RS_RS14035,sigma-54-dependent transcriptional regulator,1,0.2631578947368421,5.0,561,3,False,False
RS_RS14040,sensor histidine kinase,0,0.0,0.0,683,3,False,False
RS_RS14045,PP0621 family protein,1,0.0,0.0,87,3,False,True
RS_RS14050,cytochrome C assembly family protein,0,0.1923076923076923,0.0,304,2,True,False
RS_RS14055,signal recognition particle protein,1,0.975609756097561,0.0,477,3,False,False
RS_RS14060,hypoxanthine-guanine phosphoribosyltransferase,0,0.0303030303030303,0.0,183,3,False,False
RS_RS14065,MarC family protein,1,0.2631578947368421,1.0,198,3,False,False
RS_RS14070,2OG-Fe(II) oxygenase,0,0.0,0.0,290,3,False,False
RS_RS14075,lytic transglycosylase domain-containing protein,0,0.0,0.0,246,3,False,False
RS_RS14080,proline--tRNA ligase,1,0.9642857142857144,0.0,575,3,False,False
RS_RS14085,RNA pyrophosphohydrolase,1,0.21875,0.0,239,3,False,False
RS_RS14090,CNP1-like family protein,0,0.0,0.0,211,3,False,False
RS_RS14095,glutamate 5-kinase,0,0.2051282051282051,0.0,375,3,False,False
RS_RS14100,GTPase ObgE,1,0.9473684210526316,0.0,367,3,False,False
RS_RS14105,50S ribosomal protein L27,1,1.0,0.0,87,3,False,False
RS_RS14110,50S ribosomal protein L21,1,1.0,0.0,104,3,False,False
RS_RS14115,octaprenyl diphosphate synthase,1,1.0,1.0,323,3,False,False
RS_RS14125,HlyC/CorC family transporter,0,0.0512820512820512,1.0,426,3,False,False
RS_RS14130,type IV-A pilus assembly ATPase PilB,0,0.0344827586206896,1.0,576,3,False,False
RS_RS14135,type II secretion system F family protein,0,0.0,1.0,422,3,False,False
RS_RS14140,prepilin peptidase,0,0.0666666666666666,0.0,294,3,False,False
RS_RS14145,dephospho-CoA kinase,1,1.0,0.0,205,3,False,False
RS_RS14150,cell division protein ZapD,0,0.2142857142857142,0.0,253,3,False,False
RS_RS14155,DNA gyrase inhibitor YacG,0,0.4285714285714285,0.0,72,3,False,False
RS_RS14160,NUDIX domain-containing protein,1,0.1428571428571428,0.0,154,3,False,False
RS_RS14165,ATP-binding protein,0,0.0,0.0,295,3,False,False
RS_RS14170,bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ,1,0.3333333333333333,0.0,410,3,False,False
RS_RS14175,preprotein translocase subunit SecA,1,1.0,0.0,935,3,False,False
RS_RS14180,M23 family metallopeptidase,0,0.0666666666666666,0.0,322,3,False,False
RS_RS14185,DciA family protein,1,1.0,0.0,170,3,False,False
RS_RS14190,UDP-3-O-acyl-N-acetylglucosamine deacetylase,1,1.0,0.0,306,3,False,False
RS_RS14195,peroxiredoxin,0,0.1176470588235294,0.0,167,3,False,False
RS_RS14200,cell division protein FtsZ,1,0.9375,0.0,401,3,False,False
RS_RS14205,cell division protein FtsA,1,1.0,0.0,411,3,False,False
RS_RS14210,cell division protein FtsQ/DivIB,1,1.0,0.0,300,3,False,False
RS_RS14215,D-alanine--D-alanine ligase,1,0.8421052631578947,0.0,332,3,False,False
RS_RS14220,UDP-N-acetylmuramate--L-alanine ligase,1,0.9743589743589745,0.0,484,3,False,False
RS_RS14225,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,1,1.0,0.0,366,3,False,False
RS_RS14230,putative lipid II flippase FtsW,1,1.0,1.0,414,3,False,False
RS_RS14235,UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase,1,0.972972972972973,0.0,500,3,False,False
RS_RS14240,phospho-N-acetylmuramoyl-pentapeptide-transferase,1,1.0,0.0,390,3,False,False
RS_RS14245,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,1,1.0,0.0,483,3,False,False
RS_RS14250,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2%2C6-diaminopimelate ligase,1,1.0,0.0,515,3,False,False
RS_RS14255,peptidoglycan D%2CD-transpeptidase FtsI family protein,1,0.9487179487179488,0.0,596,3,False,False
RS_RS14260,cell division protein FtsL,1,1.0,0.0,109,3,False,False
RS_RS14265,16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH,1,0.7435897435897436,0.0,320,3,False,False
RS_RS14270,division/cell wall cluster transcriptional repressor MraZ,1,0.3513513513513513,0.0,143,3,False,False
RS_RS14275,2-polyprenyl-3-methyl-6-methoxy-1%2C4-benzoquinone monooxygenase,1,0.9523809523809524,0.0,212,3,False,False
RS_RS14280,porin,1,0.2,4.0,390,3,False,False
RS_RS14285,MFS transporter,0,0.09375,11.0,440,3,False,False
RS_RS14290,long-chain fatty acid--CoA ligase,0,0.0975609756097561,9.0,570,3,False,False
RS_RS14295,aminopeptidase,0,0.0,0.0,385,3,False,False
RS_RS14300,molybdopterin-containing oxidoreductase family protein,0,0.0263157894736842,2.0,699,3,False,False
RS_RS14305,LacI family DNA-binding transcriptional regulator,1,0.2941176470588235,5.0,330,3,False,False
RS_RS14310,phosphoenolpyruvate--protein phosphotransferase,0,0.0588235294117647,1.0,845,3,False,False
RS_RS14315,1-phosphofructokinase,0,0.1363636363636363,0.0,317,3,False,False
RS_RS14320,PTS fructose transporter subunit IIC,0,0.0,0.0,574,3,False,False
RS_RS14325,ABC transporter substrate-binding protein,0,0.0666666666666666,12.0,386,3,False,False
RS_RS14330,ABC transporter ATP-binding protein,0,0.2068965517241379,1.0,355,3,False,False
RS_RS14335,ABC transporter ATP-binding protein,0,0.3793103448275862,1.0,340,3,False,False
RS_RS14340,ABC transporter permease,0,0.2,2.0,305,3,False,False
RS_RS14345,ABC transporter permease,0,0.2424242424242424,3.0,326,3,False,False
RS_RS14350,ABC transporter substrate-binding protein,0,0.088235294117647,5.0,517,3,False,False
RS_RS14355,M20 aminoacylase family protein,0,0.1333333333333333,0.0,397,3,False,False
RS_RS14385,enoyl-CoA hydratase,1,0.5263157894736842,9.0,259,3,False,False
RS_RS14390,2-(1%2C2-epoxy-1%2C2-dihydrophenyl)acetyl-CoA isomerase PaaG,1,0.5263157894736842,9.0,263,3,False,False
RS_RS14395,hydroxyphenylacetyl-CoA thioesterase PaaI,1,0.3157894736842105,1.0,156,3,False,False
RS_RS14400,phenylacetate--CoA ligase PaaK,0,0.1052631578947368,0.0,437,3,False,False
RS_RS14405,murein transglycosylase A,0,0.1034482758620689,0.0,381,3,False,False
RS_RS14410,hypothetical protein,1,0.0,0.0,84,3,False,True
RS_RS14415,Co2+/Mg2+ efflux protein ApaG,0,0.0606060606060606,0.0,125,3,False,False
RS_RS14420,ribulose-phosphate 3-epimerase,1,0.8536585365853658,0.0,243,3,False,False
RS_RS14425,phosphoglycolate phosphatase,0,0.2682926829268293,7.0,247,3,False,False
RS_RS14430,anthranilate synthase component I,0,0.1463414634146341,0.0,510,3,False,False
RS_RS14435,anthranilate synthase component II,1,0.325,0.0,190,3,False,False
RS_RS14440,lysozyme inhibitor LprI family protein,1,0.0,0.0,150,3,False,True
RS_RS14445,anthranilate phosphoribosyltransferase,0,0.2051282051282051,1.0,346,3,False,False
RS_RS14450,indole-3-glycerol phosphate synthase TrpC,1,0.25,1.0,268,3,False,False
RS_RS14455,CYTH domain-containing protein,0,0.0,0.0,224,3,False,False
RS_RS14460,uracil-DNA glycosylase,1,0.09375,0.0,267,3,False,True
RS_RS14465,DUF2778 domain-containing protein,0,0.0,1.0,153,3,False,False
RS_RS14470,hypothetical protein,1,0.0,0.0,93,1,True,True
RS_RS14475,FUSC family protein,0,0.0,0.0,741,3,False,False
RS_RS14480,M61 family metallopeptidase,0,0.0,0.0,622,3,False,False
RS_RS14485,MDR family oxidoreductase,0,0.0555555555555555,0.0,339,3,False,False
RS_RS14490,DsbC family protein,0,0.1714285714285714,0.0,249,3,False,False
RS_RS14495,UbiH/UbiF family hydroxylase,1,0.918918918918919,3.0,431,3,False,False
RS_RS14500,hypothetical protein,1,1.0,0.0,130,3,False,False
RS_RS14505,hypothetical protein,0,0.0,0.0,107,3,False,False
RS_RS14510,lytic transglycosylase domain-containing protein,0,0.2222222222222222,0.0,171,3,False,False
RS_RS14515,flagellar protein FliT,0,0.5,1.0,123,3,False,False
RS_RS14520,redox-regulated ATPase YchF,0,0.2,0.0,365,3,False,False
RS_RS14525,hypothetical protein,0,0.0,0.0,81,3,False,False
RS_RS14530,glutamyl-tRNA reductase,1,0.9714285714285714,0.0,436,3,False,False
RS_RS14535,peptide chain release factor 1,1,1.0,0.0,361,3,False,False
RS_RS14540,hypothetical protein,1,0.0,0.0,115,3,False,True
RS_RS14545,peptide chain release factor N(5)-glutamine methyltransferase,1,0.6666666666666666,0.0,307,3,False,False
RS_RS14550,Grx4 family monothiol glutaredoxin,1,0.6764705882352942,0.0,104,3,False,False
RS_RS14555,UbiX family flavin prenyltransferase,1,0.8285714285714286,0.0,219,3,False,False
RS_RS14560,hypothetical protein,0,0.0,0.0,240,3,False,False
RS_RS14565,glucan biosynthesis protein G,0,0.0,2.0,509,3,False,False
RS_RS14570,glucans biosynthesis glucosyltransferase MdoH,0,0.0,0.0,863,3,False,False
RS_RS14575,hypothetical protein,0,0.0,0.0,106,3,False,False
RS_RS14580,aminoacyl-tRNA deacylase,0,0.1111111111111111,0.0,163,3,False,False
RS_RS14585,CDGSH iron-sulfur domain-containing protein,0,0.0,0.0,76,3,False,False
RS_RS14590,energy-dependent translational throttle protein EttA,0,0.2682926829268293,8.0,556,3,False,False
RS_RS14595,cytochrome o ubiquinol oxidase subunit IV,1,0.375,0.0,122,3,False,False
RS_RS14600,cytochrome o ubiquinol oxidase subunit III,0,0.2647058823529412,3.0,212,3,False,False
RS_RS14605,cytochrome o ubiquinol oxidase subunit I,0,0.2702702702702703,2.0,660,3,False,False
RS_RS14610,ubiquinol oxidase subunit II,0,0.16,1.0,330,3,False,False
RS_RS14615,RNA polymerase sigma factor,1,0.5526315789473685,6.0,175,3,False,False
RS_RS14620,FecR family protein,1,0.2916666666666667,1.0,275,3,False,False
RS_RS14625,TonB-dependent siderophore receptor,0,0.054054054054054,13.0,802,3,False,False
RS_RS14630,gamma-glutamyltransferase family protein,0,0.0263157894736842,2.0,624,3,False,False
RS_RS14635,TonB-dependent receptor,0,0.054054054054054,13.0,700,3,False,False
RS_RS14640,sensor histidine kinase,0,0.0,0.0,433,3,False,False
RS_RS14645,GNAT family N-acetyltransferase,0,0.0,0.0,176,3,False,False
RS_RS14655,ClpXP protease specificity-enhancing factor,0,0.2307692307692307,0.0,166,3,False,False
RS_RS14660,glutathione S-transferase N-terminal domain-containing protein,1,0.5588235294117647,10.0,204,3,False,False
RS_RS14665,cytochrome c1,0,0.44,0.0,249,3,False,False
RS_RS14670,cytochrome b,0,0.32,0.0,468,3,False,False
RS_RS14675,ubiquinol-cytochrome c reductase iron-sulfur subunit,0,0.56,0.0,203,3,False,False
RS_RS14680,large conductance mechanosensitive channel protein MscL,1,0.0588235294117647,0.0,142,3,False,True
RS_RS14685,Nif3-like dinuclear metal center hexameric protein,0,0.0416666666666666,0.0,249,3,False,False
RS_RS14690,Do family serine endopeptidase,0,0.2307692307692307,2.0,404,3,False,False
RS_RS14695,porin,1,0.2,4.0,380,3,False,False
RS_RS14700,ABC transporter substrate-binding protein,0,0.1666666666666666,1.0,381,3,False,False
RS_RS14705,response regulator,1,0.7948717948717948,17.0,236,3,False,False
RS_RS14710,sensor histidine kinase,0,0.358974358974359,10.0,501,3,False,False
RS_RS14715,ABC transporter substrate-binding protein,0,0.1666666666666666,1.0,366,3,False,False
RS_RS14720,ABC transporter permease,0,0.0967741935483871,0.0,604,3,False,False
RS_RS14725,ABC transporter ATP-binding protein,1,0.1794871794871795,6.0,359,3,False,False
RS_RS14730,twin-arginine translocase subunit TatC,0,0.5897435897435898,0.0,268,3,False,False
RS_RS14735,Sec-independent protein translocase protein TatB,0,0.6666666666666666,0.0,173,3,False,False
RS_RS14740,Sec-independent protein translocase subunit TatA,1,0.8387096774193549,0.0,86,3,False,False
RS_RS14745,DUF4870 family protein,0,0.0,0.0,118,3,False,False
RS_RS14750,phosphoribosyl-ATP diphosphatase,1,0.36,0.0,125,3,False,False
RS_RS14755,phosphoribosyl-AMP cyclohydrolase,1,0.3076923076923077,0.0,141,3,False,False
RS_RS14760,imidazole glycerol phosphate synthase subunit HisF,1,0.35,0.0,257,3,False,False
RS_RS14765,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase,1,0.3170731707317073,0.0,248,3,False,False
RS_RS14770,imidazole glycerol phosphate synthase subunit HisH,1,0.2439024390243902,0.0,218,3,False,False
RS_RS14775,MarC family protein,1,0.2631578947368421,1.0,208,3,False,False
RS_RS14780,imidazoleglycerol-phosphate dehydratase HisB,1,0.3333333333333333,0.0,197,3,False,False
RS_RS14785,histidinol-phosphate transaminase,1,0.2439024390243902,2.0,377,3,False,False
RS_RS14790,histidinol dehydrogenase,1,0.275,0.0,443,3,False,False
RS_RS14800,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,1,0.9743589743589745,0.0,422,3,False,False
RS_RS14805,BolA family protein,0,0.3235294117647059,1.0,79,3,False,False
RS_RS14810,ABC transporter permease,0,0.0555555555555555,1.0,263,3,False,False
RS_RS14815,ABC transporter ATP-binding protein,0,0.0256410256410256,3.0,322,3,False,False
RS_RS14820,STAS domain-containing protein,0,0.6428571428571429,0.0,105,3,False,False
RS_RS14825,MlaC/ttg2D family ABC transporter substrate-binding protein,0,0.09375,0.0,212,3,False,False
RS_RS14830,MlaA family lipoprotein,0,0.0666666666666666,0.0,270,3,False,False
RS_RS14835,outer membrane lipid asymmetry maintenance protein MlaD,0,0.0967741935483871,0.0,174,3,False,False
RS_RS14840,lipid asymmetry maintenance ABC transporter permease subunit MlaE,0,0.1891891891891892,0.0,256,3,False,False
RS_RS14845,ABC transporter ATP-binding protein,1,0.926829268292683,10.0,280,3,False,False
RS_RS14850,Bug family tripartite tricarboxylate transporter substrate binding protein,0,0.0,0.0,345,3,False,False
RS_RS14855,glutamate synthase subunit beta,0,0.0555555555555555,0.0,488,3,False,False
RS_RS14860,glutamate synthase-related protein,0,0.0555555555555555,0.0,1583,3,False,False
