organism,locus_tag,essential,leading,oriC_frac,mobile_dist_kb,n_paralogs,gene_len_aa,gc,conservation,score_conservation_only,score_all_combined
beril_RalstoniaPSI07,RPSI07_RS01420,0,1,0.3741,82.92,0.0,245,0.6707,0.06060606060606061,0.28212901123055995,0.2828947330556945
beril_RalstoniaPSI07,RPSI07_RS01425,0,1,0.375,83.87,0.0,370,0.6811,0.030303030303030304,0.2556847319779008,0.2188083277647926
beril_RalstoniaPSI07,RPSI07_RS01430,0,1,0.3761,85.0,0.0,363,0.686,0.04,0.26396728172696665,0.2285141973840915
beril_RalstoniaPSI07,RPSI07_RS01435,0,1,0.3776,86.62,0.0,643,0.6672,0.0,0.23092178280183917,0.13449086998887727
beril_RalstoniaPSI07,RPSI07_RS01440,0,1,0.3791,88.14,0.0,317,0.6498,0.0,0.23092178280183917,0.2131748667184468
beril_RalstoniaPSI07,RPSI07_RS01445,0,1,0.38,89.06,0.0,248,0.6801,0.15789473684210525,0.37711599237517063,0.37727403337113946
beril_RalstoniaPSI07,RPSI07_RS01450,0,0,0.3808,89.97,1.0,263,0.6857,0.030303030303030304,0.2556847319779008,0.26794743601407256
beril_RalstoniaPSI07,RPSI07_RS01455,1,0,0.3814,90.52,1.0,90,0.6407,0.30303030303030304,0.5356462763046379,0.617279180297597
beril_RalstoniaPSI07,RPSI07_RS01460,0,0,0.3819,91.04,1.0,250,0.6547,0.15151515151515152,0.37048351133137003,0.3888082619287565
beril_RalstoniaPSI07,RPSI07_RS01465,0,0,0.3824,91.61,0.0,131,0.7201,0.0,0.23092178280183917,0.2800528878005814
beril_RalstoniaPSI07,RPSI07_RS01470,0,0,0.3829,92.1,0.0,160,0.6354,0.27586206896551724,0.5055389827961234,0.5526883765626078
beril_RalstoniaPSI07,RPSI07_RS01475,0,0,0.3836,92.83,0.0,336,0.627,0.0,0.23092178280183917,0.21653447045054103
beril_RalstoniaPSI07,RPSI07_RS01480,0,0,0.3843,93.58,0.0,164,0.6341,0.037037037037037035,0.2614183381177212,0.30319165634469697
beril_RalstoniaPSI07,RPSI07_RS01485,0,1,0.3858,95.17,0.0,579,0.6903,0.0,0.23092178280183917,0.14944589334223138
beril_RalstoniaPSI07,RPSI07_RS01490,0,0,0.387,96.38,0.0,211,0.6572,0.0,0.23092178280183917,0.2556106937311021
beril_RalstoniaPSI07,RPSI07_RS01495,0,1,0.3881,97.51,0.0,274,0.6192,0.07142857142857142,0.2919657234690795,0.288187955868118
beril_RalstoniaPSI07,RPSI07_RS01500,0,1,0.3896,99.14,0.0,685,0.6433,0.0,0.23092178280183917,0.12900825909369132
beril_RalstoniaPSI07,RPSI07_RS01505,0,1,0.3909,100.44,0.0,141,0.6265,0.0,0.23092178280183917,0.2719525229553836
beril_RalstoniaPSI07,RPSI07_RS01510,0,1,0.3913,100.89,1.0,119,0.6443,0.5,0.7345222178061126,0.7793292504306378
beril_RalstoniaPSI07,RPSI07_RS01515,1,0,0.3917,101.32,12.0,148,0.6802,0.48717948717948717,0.7232710278740716,0.8260055473171404
beril_RalstoniaPSI07,RPSI07_RS01520,0,0,0.3927,102.35,0.0,372,0.6837,0.0,0.23092178280183917,0.20880537238491292
beril_RalstoniaPSI07,RPSI07_RS01525,0,0,0.3939,103.6,0.0,462,0.6465,0.0,0.23092178280183917,0.1852686023217292
beril_RalstoniaPSI07,RPSI07_RS01530,1,0,0.3948,104.56,0.0,111,0.6006,0.3333333333333333,0.5689139616038263,0.6383780576022694
beril_RalstoniaPSI07,RPSI07_RS01535,0,1,0.3961,105.88,0.0,612,0.6874,0.0,0.23092178280183917,0.1448392560388184
beril_RalstoniaPSI07,RPSI07_RS01540,0,1,0.3975,107.29,0.0,331,0.6455,0.0,0.23092178280183917,0.21496019862926477
beril_RalstoniaPSI07,RPSI07_RS01545,1,1,0.3983,108.2,0.0,249,0.7269,0.041666666666666664,0.26540804773573856,0.2736146064532575
beril_RalstoniaPSI07,RPSI07_RS01550,0,1,0.3994,109.28,1.0,482,0.695,0.05555555555555555,0.2776080224496649,0.21838182910777393
beril_RalstoniaPSI07,RPSI07_RS01555,0,1,0.4004,110.33,0.0,155,0.6581,0.16666666666666666,0.38631087817444676,0.43376258050296923
beril_RalstoniaPSI07,RPSI07_RS01560,0,1,0.4014,111.35,0.0,512,0.7344,0.0,0.23092178280183917,0.16823485285852954
beril_RalstoniaPSI07,RPSI07_RS01565,0,0,0.4029,112.96,0.0,327,0.6952,0.0,0.23092178280183917,0.22489473496176784
beril_RalstoniaPSI07,RPSI07_RS01570,0,1,0.4038,113.9,2.0,184,0.6884,0.1875,0.40846548661913057,0.4614331490866102
beril_RalstoniaPSI07,RPSI07_RS01575,0,1,0.4049,115.0,0.0,356,0.6301,0.0,0.23092178280183917,0.21026787815927156
beril_RalstoniaPSI07,RPSI07_RS01580,0,1,0.4058,115.99,0.0,301,0.6346,0.0,0.23092178280183917,0.22644730966347718
beril_RalstoniaPSI07,RPSI07_RS01585,0,0,0.407,117.21,0.0,490,0.6531,0.0,0.23092178280183917,0.18175919233547383
beril_RalstoniaPSI07,RPSI07_RS01590,0,1,0.409,119.33,0.0,531,0.6861,0.0,0.23092178280183917,0.16599074572775882
beril_RalstoniaPSI07,RPSI07_RS01595,0,1,0.4102,120.55,0.0,99,0.6431,0.0,0.23092178280183917,0.29353411760171616
beril_RalstoniaPSI07,RPSI07_RS01600,0,0,0.4111,121.5,0.0,513,0.668,0.0,0.23092178280183917,0.1770648411016404
beril_RalstoniaPSI07,RPSI07_RS01605,0,1,0.4125,122.96,0.0,202,0.6766,0.0,0.23092178280183917,0.2592583029718791
beril_RalstoniaPSI07,RPSI07_RS01610,0,1,0.4132,123.72,1.0,100,0.64,0.0,0.23092178280183917,0.3011971252363629
beril_RalstoniaPSI07,RPSI07_RS01620,0,0,0.4141,124.62,1.0,162,0.5905,0.0,0.23092178280183917,0.288981842632045
beril_RalstoniaPSI07,RPSI07_RS01625,0,0,0.4145,125.08,1.0,79,0.6709,1.0,0.9622573728939939,0.9731718675841649
beril_RalstoniaPSI07,RPSI07_RS01635,1,1,0.4157,126.28,0.0,116,0.6839,0.0,0.23092178280183917,0.2893771650600827
beril_RalstoniaPSI07,RPSI07_RS01640,0,1,0.4163,126.89,0.0,225,0.6859,0.0,0.23092178280183917,0.2530987104883116
beril_RalstoniaPSI07,RPSI07_RS01645,0,1,0.4171,127.74,0.0,343,0.6744,0.0625,0.28383585717424076,0.26734289590499405
beril_RalstoniaPSI07,RPSI07_RS01655,0,1,0.4189,129.6,0.0,412,0.6748,0.04,0.26396728172696665,0.22798236421432524
beril_RalstoniaPSI07,RPSI07_RS01660,0,0,0.4197,130.44,0.0,147,0.7098,1.0,0.9622573728939939,0.969271320232465
beril_RalstoniaPSI07,RPSI07_RS01665,0,0,0.4211,131.93,13.0,746,0.6841,0.05405405405405406,0.2762725792541327,0.2219517182364157
beril_RalstoniaPSI07,RPSI07_RS01670,0,1,0.4227,133.63,0.0,197,0.665,0.0,0.23092178280183917,0.264665174795098
beril_RalstoniaPSI07,RPSI07_RS01675,0,1,0.4244,135.34,13.0,822,0.6744,0.05405405405405406,0.2762725792541327,0.1947266335212101
beril_RalstoniaPSI07,RPSI07_RS01680,0,1,0.4261,133.56,0.0,339,0.6922,0.0,0.23092178280183917,0.2202309950295606
beril_RalstoniaPSI07,RPSI07_RS01685,0,1,0.4271,132.54,2.0,340,0.6637,0.09523809523809523,0.314297561465805,0.31273472510909794
beril_RalstoniaPSI07,RPSI07_RS01690,0,1,0.4285,131.08,0.0,634,0.7319,0.0,0.23092178280183917,0.1454027855337247
beril_RalstoniaPSI07,RPSI07_RS01695,0,1,0.43,129.53,8.0,406,0.7282,0.14634146341463414,0.3651402486845246,0.3798714321669315
beril_RalstoniaPSI07,RPSI07_RS01700,0,1,0.4315,127.99,1.0,612,0.6917,0.06666666666666667,0.2876127702787034,0.1952727319561742
beril_RalstoniaPSI07,RPSI07_RS01705,0,1,0.4332,126.19,1.0,590,0.7073,0.06666666666666667,0.2876127702787034,0.2004904939008095
beril_RalstoniaPSI07,RPSI07_RS01710,0,1,0.4344,124.92,2.0,264,0.7285,0.13636363636363635,0.3549295632900291,0.37796618746693217
beril_RalstoniaPSI07,RPSI07_RS01715,1,1,0.4354,123.91,1.0,414,0.6884,0.5121951219512195,0.7449495272797212,0.7006342502008965
beril_RalstoniaPSI07,RPSI07_RS01720,0,0,0.4367,122.55,61.0,324,0.643,0.6097560975609756,0.8183461364191861,0.9684646268651756
beril_RalstoniaPSI07,RPSI07_RS01735,0,1,0.4403,118.73,16.0,1069,0.6863,0.07692307692307693,0.2970361393921467,0.1575309478831095
beril_RalstoniaPSI07,RPSI07_RS01740,1,1,0.4424,116.55,16.0,387,0.7183,0.1794871794871795,0.39989505571317047,0.47997873180351436
beril_RalstoniaPSI07,RPSI07_RS01745,0,1,0.4437,115.26,20.0,476,0.729,0.2631578947368421,0.4914333154829297,0.5647421323841119
beril_RalstoniaPSI07,RPSI07_RS01750,0,0,0.4451,113.76,0.0,276,0.6522,0.0,0.23092178280183917,0.2395284926031405
beril_RalstoniaPSI07,RPSI07_RS01755,0,0,0.4464,112.4,0.0,225,0.7319,0.0,0.23092178280183917,0.2545047719161947
beril_RalstoniaPSI07,RPSI07_RS01760,0,0,0.447,111.76,0.0,187,0.7077,0.0,0.23092178280183917,0.26683040723835266
beril_RalstoniaPSI07,RPSI07_RS01765,0,0,0.4478,110.92,7.0,207,0.6651,0.16216216216216217,0.3815785899946086,0.472321381033613
beril_RalstoniaPSI07,RPSI07_RS01770,0,1,0.4486,110.08,61.0,289,0.7093,0.6097560975609756,0.8183461364191861,0.9680778318608402
beril_RalstoniaPSI07,RPSI07_RS01775,0,0,0.4492,109.5,0.0,92,0.6884,0.0,0.23092178280183917,0.29863116036827514
beril_RalstoniaPSI07,RPSI07_RS24220,0,1,0.4772,80.3,0.0,5224,0.6771,0.0,0.23092178280183917,6.39680666745329e-05
beril_RalstoniaPSI07,RPSI07_RS01790,0,1,0.4852,71.94,0.0,289,0.5698,0.0,0.23092178280183917,0.2131491182624868
beril_RalstoniaPSI07,RPSI07_RS01795,0,1,0.4918,65.12,0.0,4132,0.6788,0.0,0.23092178280183917,0.00039410067043001894
beril_RalstoniaPSI07,RPSI07_RS01800,0,1,0.4984,58.17,0.0,483,0.6687,0.0,0.23092178280183917,0.15870302835169448
beril_RalstoniaPSI07,RPSI07_RS01805,0,1,0.5053,51.05,0.0,4219,0.6759,0.0,0.23092178280183917,0.0003300948079262125
beril_RalstoniaPSI07,RPSI07_RS01810,0,1,0.5152,40.72,0.0,2608,0.6786,0.0,0.23092178280183917,0.004931041133783576
beril_RalstoniaPSI07,RPSI07_RS01815,0,1,0.5224,33.18,0.0,2378,0.6727,0.0,0.23092178280183917,0.007151689359963746
beril_RalstoniaPSI07,RPSI07_RS01820,0,0,0.5269,28.52,0.0,661,0.6304,0.0,0.23092178280183917,0.12042864457854917
beril_RalstoniaPSI07,RPSI07_RS01825,1,0,0.529,26.32,11.0,250,0.6733,0.926829268292683,0.9485095882100486,0.9566819261300817
beril_RalstoniaPSI07,RPSI07_RS01830,0,0,0.5297,25.55,11.0,263,0.6857,0.21875,0.4423790249668448,0.4971291286828424
beril_RalstoniaPSI07,RPSI07_RS01835,0,0,0.5305,24.75,12.0,255,0.6588,0.1111111111111111,0.32968680908293707,0.39303453712448605
beril_RalstoniaPSI07,RPSI07_RS01840,0,0,0.5313,23.89,9.0,146,0.6735,0.41025641025641024,0.6500100703534812,0.7215577143551165
beril_RalstoniaPSI07,RPSI07_RS01845,0,1,0.5322,23.01,2.0,350,0.6514,0.09523809523809523,0.314297561465805,0.26174910470655516
beril_RalstoniaPSI07,RPSI07_RS01850,0,1,0.5331,22.01,0.0,320,0.6948,0.14285714285714285,0.36156026155604326,0.29991556797648006
beril_RalstoniaPSI07,RPSI07_RS01855,0,0,0.5339,21.17,7.0,206,0.7023,0.2682926829268293,0.4971341842414616,0.5400354891707341
beril_RalstoniaPSI07,RPSI07_RS01860,0,0,0.5348,20.3,0.0,148,0.7658,0.0,0.23092178280183917,0.24205172421856136
beril_RalstoniaPSI07,RPSI07_RS01865,0,1,0.5365,18.48,1.0,511,0.6967,0.13043478260869565,0.3489236496627485,0.23138418211641384
beril_RalstoniaPSI07,RPSI07_RS01870,0,0,0.538,16.92,12.0,466,0.7031,0.358974358974359,0.5965977352728962,0.5666983621488854
beril_RalstoniaPSI07,RPSI07_RS01875,1,0,0.539,15.89,18.0,225,0.6756,0.7948717948717948,0.9111204688078066,0.9409615956952485
beril_RalstoniaPSI07,RPSI07_RS01880,0,1,0.5398,15.05,0.0,101,0.6898,0.0,0.23092178280183917,0.2473165940288538
beril_RalstoniaPSI07,RPSI07_RS01885,0,1,0.5406,14.23,20.0,440,0.7356,0.2631578947368421,0.4914333154829297,0.526536556725111
beril_RalstoniaPSI07,RPSI07_RS01890,1,1,0.5418,12.94,16.0,401,0.7224,0.1794871794871795,0.39989505571317047,0.419588988021274
beril_RalstoniaPSI07,RPSI07_RS01895,0,1,0.5439,10.74,16.0,1062,0.6971,0.07692307692307693,0.2970361393921467,0.13067252296473292
beril_RalstoniaPSI07,RPSI07_RS01900,0,0,0.5457,8.92,0.0,145,0.6759,0.12195121951219512,0.3404129703040691,0.34834129178790507
beril_RalstoniaPSI07,RPSI07_RS01910,0,0,0.5466,8.01,0.0,213,0.6886,0.0,0.23092178280183917,0.21842495115157406
beril_RalstoniaPSI07,RPSI07_RS01915,0,0,0.5475,7.05,4.0,311,0.7203,0.1951219512195122,0.4166699062578048,0.3859192950405165
beril_RalstoniaPSI07,RPSI07_RS01920,0,1,0.5485,5.96,0.0,244,0.7036,0.0,0.23092178280183917,0.20177830635842575
beril_RalstoniaPSI07,RPSI07_RS01925,1,1,0.5498,4.58,9.0,602,0.6855,0.10344827586206896,0.3222093002826379,0.2243212642218117
beril_RalstoniaPSI07,RPSI07_RS01930,0,1,0.5524,1.92,0.0,700,0.6743,0.0,0.23092178280183917,0.10380712454055567
beril_RalstoniaPSI07,RPSI07_RS01935,0,1,0.5542,0.0,0.0,584,0.7083,0.0,0.23092178280183917,0.12299526720303734
beril_RalstoniaPSI07,RPSI07_RS01940,0,1,0.5559,1.74,1.0,420,0.681,0.27586206896551724,0.5055389827961234,0.3896348695703026
beril_RalstoniaPSI07,RPSI07_RS01945,1,1,0.5567,2.54,0.0,106,0.6981,0.0,0.23092178280183917,0.24062498958927617
beril_RalstoniaPSI07,RPSI07_RS01950,0,1,0.5577,3.58,0.0,577,0.6285,0.0,0.23092178280183917,0.12530715761108333
beril_RalstoniaPSI07,RPSI07_RS01955,0,1,0.5589,4.89,0.0,300,0.7,0.0,0.23092178280183917,0.18634297064154362
beril_RalstoniaPSI07,RPSI07_RS01960,0,0,0.5599,5.9,0.0,378,0.6649,0.0,0.23092178280183917,0.1736254984074099
beril_RalstoniaPSI07,RPSI07_RS01965,1,0,0.5607,6.7,2.0,89,0.6442,0.45454545454545453,0.6933436307569192,0.7262561021920124
beril_RalstoniaPSI07,RPSI07_RS01970,0,0,0.5616,7.63,0.0,501,0.6108,0.0,0.23092178280183917,0.14635211760707734
beril_RalstoniaPSI07,RPSI07_RS01975,0,0,0.5631,9.23,0.0,569,0.6233,0.0,0.23092178280183917,0.13280608399276858
beril_RalstoniaPSI07,RPSI07_RS01980,0,0,0.5652,11.46,4.0,914,0.6641,0.0,0.23092178280183917,0.08880282283668313
beril_RalstoniaPSI07,RPSI07_RS01985,0,0,0.5675,13.83,0.0,373,0.7105,0.0,0.23092178280183917,0.17664576123690146
beril_RalstoniaPSI07,RPSI07_RS01990,0,0,0.5689,15.25,0.0,443,0.6885,0.05555555555555555,0.2776080224496649,0.19580900329321618
beril_RalstoniaPSI07,RPSI07_RS01995,0,1,0.5705,17.0,0.0,572,0.697,0.0,0.23092178280183917,0.12861597907146666
beril_RalstoniaPSI07,RPSI07_RS02000,0,1,0.5723,18.79,0.0,615,0.7051,0.0,0.23092178280183917,0.12097155215470821
beril_RalstoniaPSI07,RPSI07_RS02005,1,1,0.5736,20.18,18.0,222,0.6757,0.7948717948717948,0.9111204688078066,0.9389531161618623
beril_RalstoniaPSI07,RPSI07_RS02010,0,1,0.5746,21.25,0.0,493,0.689,0.0,0.23092178280183917,0.14536047839031177
beril_RalstoniaPSI07,RPSI07_RS02015,0,0,0.5758,22.43,0.0,204,0.6863,0.0,0.23092178280183917,0.22504054823398698
beril_RalstoniaPSI07,RPSI07_RS02020,1,0,0.5764,23.06,2.0,144,0.7153,0.4473684210526316,0.6865244304909423,0.706357396480106
beril_RalstoniaPSI07,RPSI07_RS02025,1,1,0.5769,23.68,0.0,170,0.7235,0.0,0.23092178280183917,0.2277701867922029
beril_RalstoniaPSI07,RPSI07_RS02030,0,1,0.578,24.72,20.0,454,0.7261,0.2631578947368421,0.4914333154829297,0.5241610698259933
beril_RalstoniaPSI07,RPSI07_RS02035,1,1,0.5792,26.03,16.0,391,0.6991,0.1794871794871795,0.39989505571317047,0.42856721984467355
beril_RalstoniaPSI07,RPSI07_RS02040,0,1,0.5813,28.19,16.0,1050,0.6676,0.07692307692307693,0.2970361393921467,0.1363303071632958
beril_RalstoniaPSI07,RPSI07_RS02045,1,1,0.5829,29.92,0.0,108,0.6636,0.0,0.23092178280183917,0.24928030905334034
beril_RalstoniaPSI07,RPSI07_RS02050,0,0,0.5843,31.29,0.0,737,0.6572,0.0,0.23092178280183917,0.10687754827517403
beril_RalstoniaPSI07,RPSI07_RS02055,0,0,0.5861,33.19,0.0,147,0.6485,0.0,0.23092178280183917,0.24614575211617845
beril_RalstoniaPSI07,RPSI07_RS02095,0,1,0.6055,53.48,5.0,564,0.6649,0.0,0.23092178280183917,0.15836897519524898
beril_RalstoniaPSI07,RPSI07_RS02100,0,1,0.6071,55.14,0.0,315,0.6497,0.08333333333333333,0.3030153674699624,0.2601817488757643
beril_RalstoniaPSI07,RPSI07_RS02105,0,0,0.6082,56.24,0.0,215,0.7256,0.09090909090909091,0.3101685753424874,0.3099020635094093
beril_RalstoniaPSI07,RPSI07_RS02110,0,1,0.6088,56.89,0.0,144,0.662,0.3333333333333333,0.5689139616038263,0.5831495067463163
beril_RalstoniaPSI07,RPSI07_RS02115,0,1,0.6093,57.41,0.0,144,0.6412,0.0,0.23092178280183917,0.24720776426531654
beril_RalstoniaPSI07,RPSI07_RS02120,0,0,0.61,58.17,0.0,130,0.5795,0.0,0.23092178280183917,0.2605236659622101
beril_RalstoniaPSI07,RPSI07_RS02125,0,0,0.6117,59.95,0.0,666,0.6567,0.0,0.23092178280183917,0.12438984587145568
beril_RalstoniaPSI07,RPSI07_RS02130,0,1,0.6137,62.04,0.0,344,0.689,0.0,0.23092178280183917,0.19060370239188162
beril_RalstoniaPSI07,RPSI07_RS02135,0,1,0.6144,62.71,0.0,96,0.6458,0.09090909090909091,0.3101685753424874,0.348147493472802
beril_RalstoniaPSI07,RPSI07_RS02140,0,1,0.6149,63.26,0.0,271,0.695,0.08333333333333333,0.3030153674699624,0.2773459024992018
beril_RalstoniaPSI07,RPSI07_RS02145,0,1,0.6156,63.94,0.0,185,0.7135,0.25,0.4768385210149835,0.4785392934078152
beril_RalstoniaPSI07,RPSI07_RS02150,0,1,0.6164,64.78,1.0,364,0.7005,0.06451612903225806,0.28565965506698676,0.23828182313221083
beril_RalstoniaPSI07,RPSI07_RS02160,0,1,0.6176,66.07,0.0,111,0.6426,0.0,0.23092178280183917,0.260722141446562
beril_RalstoniaPSI07,RPSI07_RS02165,0,0,0.6182,66.73,0.0,123,0.6504,0.0,0.23092178280183917,0.2652645572169687
beril_RalstoniaPSI07,RPSI07_RS02170,0,0,0.6188,67.33,18.0,204,0.6683,0.5365853658536586,0.7649813981343675,0.8540414851406614
beril_RalstoniaPSI07,RPSI07_RS02175,0,0,0.6195,68.01,0.0,202,0.7063,0.0,0.23092178280183917,0.2400275265721455
beril_RalstoniaPSI07,RPSI07_RS02180,0,1,0.6207,69.29,0.0,550,0.7218,0.0,0.23092178280183917,0.14386342102964347
beril_RalstoniaPSI07,RPSI07_RS02185,0,1,0.6221,70.73,1.0,408,0.7263,0.0,0.23092178280183917,0.18125142343479006
beril_RalstoniaPSI07,RPSI07_RS02190,0,0,0.623,71.69,1.0,217,0.6897,0.2,0.4219453673241635,0.4335043501975019
beril_RalstoniaPSI07,RPSI07_RS02195,0,0,0.6239,72.68,0.0,441,0.7286,0.2,0.4219453673241635,0.3363666749909004
beril_RalstoniaPSI07,RPSI07_RS02200,0,0,0.6249,73.64,0.0,201,0.6833,0.2727272727272727,0.5020583157687036,0.5118129539202
beril_RalstoniaPSI07,RPSI07_RS02205,0,0,0.6257,74.55,2.0,368,0.6984,0.2571428571428571,0.4847580950431813,0.44092825426156645
beril_RalstoniaPSI07,RPSI07_RS02210,0,0,0.627,75.88,0.0,520,0.7115,0.0,0.23092178280183917,0.1574039127729627
beril_RalstoniaPSI07,RPSI07_RS02215,0,0,0.6281,77.04,0.0,255,0.7281,0.0,0.23092178280183917,0.22669696319418828
beril_RalstoniaPSI07,RPSI07_RS02220,0,0,0.6289,77.83,0.0,270,0.7247,0.36363636363636365,0.6015710884883403,0.5822334553903681
beril_RalstoniaPSI07,RPSI07_RS02225,0,0,0.6296,78.59,0.0,244,0.7131,0.3181818181818182,0.5523386852255243,0.5448680936615037
beril_RalstoniaPSI07,RPSI07_RS02230,0,0,0.6305,79.53,0.0,384,0.7092,0.21052631578947367,0.43338863030895003,0.3718854144133641
beril_RalstoniaPSI07,RPSI07_RS02235,0,0,0.6318,80.91,0.0,532,0.7049,0.0,0.23092178280183917,0.1559364437552361
beril_RalstoniaPSI07,RPSI07_RS02240,0,0,0.6329,82.05,0.0,236,0.6879,0.0,0.23092178280183917,0.23426422582121936
beril_RalstoniaPSI07,RPSI07_RS02245,0,0,0.6346,83.8,0.0,635,0.7354,0.5,0.7345222178061126,0.5786232041489354
beril_RalstoniaPSI07,RPSI07_RS02250,0,0,0.6375,86.79,0.0,1366,0.7035,0.0,0.23092178280183917,0.04344441458245876
beril_RalstoniaPSI07,RPSI07_RS02255,1,0,0.6396,89.0,0.0,110,0.6788,0.0,0.23092178280183917,0.2772637524346267
beril_RalstoniaPSI07,RPSI07_RS02260,0,0,0.6403,89.7,0.0,358,0.6685,0.0,0.23092178280183917,0.20152392040565373
beril_RalstoniaPSI07,RPSI07_RS02265,1,0,0.6415,91.0,11.0,285,0.7228,0.926829268292683,0.9485095882100486,0.9585190011559852
beril_RalstoniaPSI07,RPSI07_RS02270,0,0,0.6423,91.76,11.0,228,0.6857,0.21875,0.4423790249668448,0.5392355600312984
beril_RalstoniaPSI07,RPSI07_RS02275,0,0,0.643,92.49,0.0,262,0.7048,0.3333333333333333,0.5689139616038263,0.5598406880992552
beril_RalstoniaPSI07,RPSI07_RS02280,0,0,0.6437,93.31,12.0,278,0.7158,0.1111111111111111,0.32968680908293707,0.4105239937968459
beril_RalstoniaPSI07,RPSI07_RS02285,1,1,0.645,94.64,2.0,333,0.6737,0.7647058823529411,0.8996559990578142,0.8834218907464259
beril_RalstoniaPSI07,RPSI07_RS02290,0,0,0.6461,95.77,0.0,376,0.6924,0.1111111111111111,0.32968680908293707,0.2862417794898716
beril_RalstoniaPSI07,RPSI07_RS02295,0,0,0.647,96.7,0.0,144,0.6829,0.3333333333333333,0.5689139616038263,0.6103714422901395
beril_RalstoniaPSI07,RPSI07_RS02300,0,1,0.6478,97.51,0.0,102,0.6928,0.0,0.23092178280183917,0.27433335158416994
beril_RalstoniaPSI07,RPSI07_RS02305,0,0,0.6484,98.15,9.0,175,0.6476,0.41025641025641024,0.6500100703534812,0.7366049182110331
beril_RalstoniaPSI07,RPSI07_RS02310,0,1,0.6493,99.06,2.0,339,0.6824,0.10810810810810811,0.32674588913548636,0.30247700674821637
beril_RalstoniaPSI07,RPSI07_RS02315,1,0,0.6504,100.22,1.0,391,0.7101,0.038461538461538464,0.26264180454208064,0.2287264913556859
beril_RalstoniaPSI07,RPSI07_RS02320,0,0,0.6513,101.19,9.0,271,0.7073,0.5263157894736842,0.7566819239810697,0.7980342103711027
beril_RalstoniaPSI07,RPSI07_RS02325,1,0,0.6521,102.04,2.0,298,0.7047,0.16216216216216217,0.3815785899946086,0.3814573719317603
beril_RalstoniaPSI07,RPSI07_RS02330,0,0,0.6533,103.29,13.0,516,0.6912,0.125,0.34346000382872355,0.3422197280073398
beril_RalstoniaPSI07,RPSI07_RS02335,0,0,0.6549,104.98,11.0,568,0.6925,0.0975609756097561,0.3165253427474841,0.2843052900986854
beril_RalstoniaPSI07,RPSI07_RS02340,0,0,0.6564,106.46,5.0,378,0.6975,0.02702702702702703,0.2529254427325038,0.24949893814119084
beril_RalstoniaPSI07,RPSI07_RS02345,0,1,0.6576,107.78,1.0,343,0.6978,0.10344827586206896,0.3222093002826379,0.2931387594074043
beril_RalstoniaPSI07,RPSI07_RS02350,0,0,0.6588,109.05,12.0,467,0.7059,0.358974358974359,0.5965977352728962,0.6047416475893775
beril_RalstoniaPSI07,RPSI07_RS02355,1,0,0.6598,110.09,18.0,229,0.7001,0.7948717948717948,0.9111204688078066,0.949006955147937
beril_RalstoniaPSI07,RPSI07_RS02360,0,1,0.6612,111.56,0.0,609,0.6946,0.07407407407407407,0.2944006857246499,0.1847283987434994
beril_RalstoniaPSI07,RPSI07_RS02365,0,1,0.6626,112.98,0.0,324,0.6986,0.0,0.23092178280183917,0.21054721075458627
beril_RalstoniaPSI07,RPSI07_RS02370,0,1,0.6633,113.7,0.0,129,0.6589,0.1111111111111111,0.32968680908293707,0.37644622498107544
beril_RalstoniaPSI07,RPSI07_RS02375,0,1,0.6639,114.36,0.0,310,0.7118,0.0,0.23092178280183917,0.21485046244939365
beril_RalstoniaPSI07,RPSI07_RS02380,0,1,0.6646,115.11,0.0,131,0.626,0.3333333333333333,0.5689139616038263,0.6137370053704077
beril_RalstoniaPSI07,RPSI07_RS02385,0,0,0.6666,117.09,16.0,1035,0.6583,0.07692307692307693,0.2970361393921467,0.1653763237006725
beril_RalstoniaPSI07,RPSI07_RS02390,1,0,0.6686,119.21,16.0,374,0.6854,0.1794871794871795,0.39989505571317047,0.48771513943661965
beril_RalstoniaPSI07,RPSI07_RS02395,0,0,0.6698,120.49,20.0,483,0.7012,0.2631578947368421,0.4914333154829297,0.5652169147563975
beril_RalstoniaPSI07,RPSI07_RS02400,1,1,0.671,121.73,18.0,232,0.694,0.7948717948717948,0.9111204688078066,0.9476859568450525
beril_RalstoniaPSI07,RPSI07_RS02405,0,1,0.6719,122.64,0.0,364,0.6758,0.0,0.23092178280183917,0.20240516172749148
beril_RalstoniaPSI07,RPSI07_RS02410,0,0,0.673,123.77,61.0,300,0.6356,0.6097560975609756,0.8183461364191861,0.9684997867235101
beril_RalstoniaPSI07,RPSI07_RS02415,0,1,0.6738,124.6,2.0,135,0.6074,0.15151515151515152,0.37048351133137003,0.437238586236331
beril_RalstoniaPSI07,RPSI07_RS02420,0,0,0.6746,125.49,3.0,211,0.5956,0.03225806451612903,0.257340790440614,0.30517001323607257
beril_RalstoniaPSI07,RPSI07_RS02425,0,1,0.6756,124.99,1.0,202,0.6304,0.12903225806451613,0.34750980128898834,0.3782870104092628
beril_RalstoniaPSI07,RPSI07_RS02435,0,1,0.6767,123.85,3.0,290,0.6552,0.1388888888888889,0.3575017161487795,0.3678934202009148
beril_RalstoniaPSI07,RPSI07_RS02440,0,1,0.6774,123.14,1.0,193,0.6321,0.03225806451612903,0.257340790440614,0.28764877385028426
beril_RalstoniaPSI07,RPSI07_RS02450,0,1,0.6782,122.28,0.0,122,0.6339,0.6666666666666666,0.8529535617876203,0.874417340022288
