locus_tag,contig,mid,essential,product,motif_density,rbs_strength,mobile_dist_kb,length_aa,gc,leading,oriC_frac,n_paralogs,conservation,atg_start,tga_stop,m10_hit,m35_hit,deep_operon,ess_axis,pc1,pc2,ne_cluster
RS_RS11150,NC_003295.1,2409471,1,1-deoxy-D-xylulose-5-phosphate synthase,4.186,4,47.65,637,0.6881,1,0.7033,0.0,0.9744,1,0,0,0,0,2.286511816314548,1.2112603110936517,1.3362624375050016,-1
RS_RS11155,NC_003295.1,2410934,1,polyprenyl synthetase family protein,3.333,3,46.19,300,0.7178,1,0.7025,1.0,1.0,1,1,0,0,0,3.5291627582596727,0.7926089771733726,1.3466380430974654,-1
RS_RS11160,NC_003295.1,2411523,1,exodeoxyribonuclease VII small subunit,14.035,1,45.6,95,0.6632,1,0.7022,0.0,0.697,1,1,0,0,0,2.905363175088525,0.36908349704484883,1.2180645329717479,-1
RS_RS11165,NC_003295.1,2412546,0,aromatic ring-hydroxylating oxygenase subunit alpha,7.286,4,44.57,366,0.6403,0,0.7017,2.0,0.0385,1,1,0,0,0,-1.3523744103072464,-0.3232831075216093,-0.07155461849674255,0
RS_RS11170,NC_003295.1,2413680,1,DMT family transporter,11.282,1,43.44,325,0.6779,0,0.7011,15.0,0.0732,1,1,0,0,0,0.21071068628488906,-0.7985297813799537,0.7295048756298147,-1
RS_RS11175,NC_003295.1,2414642,1,sulfurtransferase,5.612,4,42.48,297,0.7239,0,0.7006,0.0,0.0,1,1,0,0,0,-1.515335286641909,-1.2801861282294857,-0.08495889961661297,-1
RS_RS11180,NC_003295.1,2415567,1,ZIP family metal transporter,14.87,3,41.55,269,0.6617,1,0.7001,0.0,0.2381,1,1,0,0,0,0.008068838775868345,-0.6224140957258888,0.4715287691590622,-1
RS_RS11185,NC_003295.1,2416541,1,dienelactone hydrolase family protein,3.401,4,40.58,294,0.6803,1,0.6995,1.0,0.0,1,0,0,0,0,-1.4701490461882278,0.48586682702942,0.2652149659728249,-1
RS_RS11190,NC_003295.1,2417688,0,NAD(P)/FAD-dependent oxidoreductase,6.787,4,39.43,442,0.6938,1,0.6989,0.0,0.0588,1,0,0,0,0,-1.600537491137563,-0.16783781277855941,0.3460915405631574,1
RS_RS11195,NC_003295.1,2419953,0,DNA polymerase I,6.702,3,37.17,945,0.673,1,0.6977,0.0,0.2821,1,1,0,0,0,-1.692141341063145,-1.059188727599682,0.79625425634426,0
RS_RS11200,NC_003295.1,2421851,0,TIGR00730 family Rossman fold protein,2.096,2,35.27,318,0.653,0,0.6967,0.0,0.0,1,0,0,0,0,-1.4679581716369057,0.6101241943674279,0.19475729853915139,1
RS_RS11205,NC_003295.1,2422620,0,membrane protein,0.0,4,34.5,140,0.6667,0,0.6963,0.0,0.5,1,1,0,0,0,1.230669992520523,1.017274846051348,0.10334096646437023,0
RS_RS11210,NC_003295.1,2423417,1,homoserine kinase,9.95,1,33.7,335,0.6816,0,0.6958,0.0,0.6667,1,1,0,0,0,1.9912179766729055,-0.18641208475271312,0.8399448251054231,-1
RS_RS11215,NC_003295.1,2424308,0,BPSS1780 family membrane protein,18.797,3,32.81,266,0.6529,0,0.6954,0.0,0.2,1,1,0,1,0,0.23569867337890385,-1.0303695595412097,-0.0265578217412565,0
RS_RS11220,NC_003295.1,2425933,0,UvrD-helicase domain-containing protein,5.87,3,31.19,795,0.6717,1,0.6945,2.0,0.7436,1,1,0,0,0,1.059288969170869,0.04158384316279897,1.0680345959948123,0
RS_RS11225,NC_003295.1,2428722,1,valine--tRNA ligase,5.848,2,28.4,969,0.677,0,0.693,0.0,1.0,1,1,0,0,0,1.7473662745480865,-0.24285658261256313,1.152614561555696,-1
RS_RS11230,NC_003295.1,2430649,0,UTP--glucose-1-phosphate uridylyltransferase GalU,8.046,3,26.47,290,0.654,0,0.6919,3.0,0.7805,1,1,0,0,0,2.6110067309625027,0.7245050690793768,0.4657770586313648,0
RS_RS11235,NC_003295.1,2431677,0,hypothetical protein,8.032,3,25.44,332,0.6426,1,0.6914,0.0,0.0,1,0,0,0,0,-1.4839418214718931,0.498048672712411,0.14943521395647952,1
RS_RS11240,NC_003295.1,2432721,1,translation initiation factor IF-1,0.0,3,24.4,73,0.5982,1,0.6908,1.0,0.9744,0,0,0,0,0,3.9323508377586043,3.569761231491211,0.4015208204076242,-1
RS_RS11245,NC_003295.1,2433328,0,hypothetical protein,10.309,3,23.79,97,0.6667,1,0.6905,2.0,0.5,1,1,0,0,0,1.7861440837098124,0.48009794569464714,0.4140307035258311,0
RS_RS11250,NC_003295.1,2434366,0,endo alpha-1%2C4 polygalactosaminidase,2.604,2,22.75,384,0.6536,0,0.6899,0.0,0.0,1,1,0,0,0,-1.5936507177011727,-0.21639503135101332,-0.05084084263835066,0
RS_RS11255,NC_003295.1,2435536,0,4-hydroxybenzoate 3-monooxygenase,8.11,4,21.58,411,0.6894,1,0.6893,0.0,0.0,1,0,0,0,0,-1.8051757278563396,-0.23323592832075266,0.0019125800994056457,1
RS_RS11260,NC_003295.1,2436764,0,LysR family transcriptional regulator,10.194,4,20.36,327,0.6881,0,0.6886,6.0,0.1379,1,0,1,0,0,-0.4948405295798516,0.49474179201250434,0.9528172037401701,1
RS_RS11265,NC_003295.1,2437993,0,ABC transporter substrate-binding protein,2.545,4,19.13,393,0.6777,0,0.688,12.0,0.0667,1,0,0,0,0,-0.7476641114599706,0.586291041903949,-0.08824243953403856,1
RS_RS11270,NC_003295.1,2438937,1,ABC transporter ATP-binding protein,15.67,5,18.18,234,0.7322,1,0.6875,7.0,0.425,1,0,0,0,0,1.1989233644089468,-0.34467224985855566,0.18756573762673437,-1
RS_RS11280,NC_003295.1,2440563,0,branched-chain amino acid ABC transporter permease,15.595,5,16.56,342,0.7105,1,0.6866,4.0,0.0345,1,1,0,0,1,-1.0713173040169388,-2.0769647394550805,-0.13884768408602643,0
RS_RS11285,NC_003295.1,2441507,0,branched-chain amino acid ABC transporter permease,16.092,5,15.61,290,0.6943,1,0.6861,4.0,0.2069,1,1,0,0,0,-0.15479164233952675,-1.060969481771135,-0.19853596767397402,0
RS_RS11290,NC_003295.1,2442229,0,4-carboxymuconolactone decarboxylase,7.576,4,14.89,132,0.702,1,0.6857,0.0,0.24,1,0,0,0,0,0.08242054411662125,0.47725302672448466,0.00017714288382336509,1
RS_RS11295,NC_003295.1,2442826,0,3-oxoadipate enol-lactonase,9.84,2,14.29,271,0.7109,1,0.6854,13.0,0.4054,1,1,0,0,1,1.7824707082754552,-0.7185887203230331,0.8475653908589836,0
RS_RS11300,NC_003295.1,2443935,1,3-carboxy-cis%2Ccis-muconate cycloisomerase,8.076,2,13.19,454,0.7496,1,0.6848,1.0,0.9756,1,1,0,0,1,3.203967426701033,-0.7920449911806657,1.244031665383497,-1
RS_RS11305,NC_003295.1,2445231,1,3-oxoadipyl-CoA thiolase,1.663,3,11.89,401,0.7182,1,0.6841,5.0,0.2368,1,1,0,1,1,0.2611031004341763,-0.5994494367164832,0.47418738753459244,-1
RS_RS11310,NC_003295.1,2446186,1,CoA transferase subunit B,3.017,3,10.93,221,0.6938,1,0.6836,1.0,0.1034,1,1,0,0,1,-0.5864646600818962,-0.5317206645992065,0.1385443935508766,-1
RS_RS11315,NC_003295.1,2446858,0,3-oxoacid CoA-transferase subunit A,0.0,5,10.26,230,0.6899,1,0.6832,1.0,0.1923,0,1,0,0,0,-0.44604453430712443,0.2727240694799555,-0.7385026726703293,2
RS_RS11320,NC_003295.1,2447913,1,IclR family transcriptional regulator,6.313,2,9.21,264,0.6806,0,0.6826,6.0,0.2581,1,1,0,0,0,0.4262888171056338,-0.14536360216464136,0.03160021253520922,-1
RS_RS11325,NC_003295.1,2448704,0,hypothetical protein,6.7,3,8.42,199,0.7018,0,0.6822,0.0,0.0,0,0,0,0,0,-1.167180411245009,-0.36197598485879845,-0.8489347571561124,2
RS_RS11330,NC_003295.1,2449893,1,ABC transporter substrate-binding protein,5.848,5,7.23,285,0.662,0,0.6816,11.0,0.1111,1,1,0,0,0,-0.3372124703917343,0.06979488693619017,-0.5998792610760019,-1
RS_RS11335,NC_003295.1,2450712,1,amino acid ABC transporter permease,12.931,4,6.41,232,0.6652,0,0.6811,11.0,0.2188,1,1,0,0,1,0.594934150921866,-0.8678445797223777,-0.24663133557867795,-1
RS_RS11340,NC_003295.1,2451409,1,amino acid ABC transporter permease,12.987,3,5.71,231,0.6883,0,0.6808,11.0,0.2188,1,1,0,0,1,0.7093523667744381,-1.1970658126679057,-0.04398538570401593,-1
RS_RS11345,NC_003295.1,2452126,1,amino acid ABC transporter ATP-binding protein,10.667,2,4.99,250,0.676,0,0.6804,10.0,0.9268,1,1,0,0,0,4.032439526195744,0.6793651181576325,0.5700461329619594,-1
RS_RS11350,NC_003295.1,2453068,1,glutamate/aspartate ABC transporter substrate-binding protein,5.394,5,4.05,309,0.6311,1,0.6799,11.0,0.1111,1,0,0,0,0,-0.4089268084165316,1.4439375019669354,-0.2666902050580083,-1
RS_RS11355,NC_003295.1,2454240,1,D-amino acid dehydrogenase,4.695,2,2.88,426,0.7332,1,0.6792,8.0,0.2632,1,0,0,0,0,0.13544852487499617,0.06040822465973431,0.5305386418618026,-1
RS_RS11360,NC_003295.1,2455830,0,DUF4382 domain-containing protein,5.952,4,1.29,392,0.6794,0,0.6784,0.0,0.0,1,0,0,0,0,-1.8693837980183854,-0.1018633412686526,-0.6371075713267654,1
RS_RS11390,NC_003295.1,2459536,1,hypothetical protein,12.346,5,0.41,81,0.6708,1,0.6764,0.0,0.0,1,0,0,0,0,-1.0060476194775783,0.22949571142438113,-0.6944062662306713,-1
RS_RS11395,NC_003295.1,2460500,0,exopolysaccharide Pel transporter PelG,13.858,4,1.38,457,0.6382,1,0.6759,0.0,0.0,1,0,0,0,0,-1.8727834952399744,-0.09923743288346142,-0.38153684560511253,1
RS_RS11400,NC_003295.1,2461979,0,GT4 family glycosyltransferase PelF,8.176,2,2.86,530,0.6811,1,0.6751,0.0,0.0,1,1,0,0,1,-1.803428457204769,-1.5074577757809213,0.18163685701661425,0
RS_RS11405,NC_003295.1,2463265,0,tetratricopeptide repeat protein,10.101,4,4.14,330,0.7141,1,0.6744,0.0,0.0,1,1,0,0,1,-1.4637360763426805,-1.7592335097546288,-0.2255684995848555,0
RS_RS11410,NC_003295.1,2464493,0,PelD GGDEF domain-containing protein,5.51,3,5.37,484,0.7025,1,0.6737,0.0,0.0,1,1,0,0,1,-1.8255251221483817,-1.4644276662729132,0.049954502851388895,0
RS_RS11415,NC_003295.1,2465499,0,hypothetical protein,8.913,4,6.38,187,0.7237,1,0.6732,0.0,0.0,1,1,0,0,1,-1.0979558236295826,-1.5533927354969865,-0.2418630327475042,0
RS_RS11420,NC_003295.1,2467824,0,tetratricopeptide repeat protein,8.002,2,8.7,1333,0.7269,1,0.6719,0.0,0.0,1,1,0,0,1,-3.928400918105044,-3.4073859058980145,0.6698678016407247,0
RS_RS11425,NC_003295.1,2471233,0,bifunctional glycoside hydrolase 114/ polysaccharide deacetylase family protein,3.512,3,12.11,949,0.6874,1,0.6701,0.0,0.0,0,1,0,0,0,-3.082676044811506,-1.5242230581035587,-0.25653086505580297,2
RS_RS11430,NC_003295.1,2473789,0,hemolysin family protein,6.033,3,14.67,442,0.6697,0,0.6687,1.0,0.0513,1,1,0,0,0,-1.5023791285288302,-0.6861289193398631,-0.3025745046288546,0
RS_RS11440,NC_003295.1,2475664,1,hypothetical protein,3.623,4,16.54,92,0.7101,0,0.6677,0.0,0.0,1,0,0,0,0,-1.087939192850669,0.16015546796187352,-0.5295778636613193,-1
RS_RS11450,NC_003295.1,2476653,0,type VI secretion system amidase effector protein Tae4,0.0,4,17.53,211,0.5229,1,0.6672,0.0,0.0,0,1,0,0,0,-1.2864286331072114,2.1842465137587865,-0.8910669471938961,2
RS_RS11455,NC_003295.1,2477249,0,PAAR domain-containing protein,3.436,4,18.13,194,0.5997,1,0.6669,0.0,0.0,1,0,0,0,0,-1.304812114920766,1.7447083878745482,-0.2818269888744309,1
RS_RS11460,NC_003295.1,2478257,0,MipA/OmpV family protein,1.244,3,19.14,268,0.694,0,0.6663,1.0,0.0833,1,0,0,0,0,-1.0035668670932751,0.43181362434503034,-0.1557326023397121,1
RS_RS11465,NC_003295.1,2479124,0,VirK family protein,0.0,2,20.0,149,0.6644,0,0.6659,0.0,0.0,1,1,0,1,0,-0.5906898645300583,0.39266887854328636,-0.19615717294019136,0
RS_RS11470,NC_003295.1,2479963,0,SAM-dependent methyltransferase,9.434,2,20.84,318,0.696,0,0.6654,0.0,0.0,1,1,0,0,0,-1.3243277106568847,-1.2716657323576679,-0.13860554124133667,0
RS_RS11480,NC_003295.1,2481846,0,hypothetical protein,4.708,4,22.73,354,0.6667,1,0.6644,0.0,0.0,1,1,0,0,0,-1.6464124371499897,-0.21721205569091084,-0.15743208116404903,0
RS_RS11485,NC_003295.1,2483451,0,hypothetical protein,2.217,3,24.33,451,0.6194,0,0.6635,1.0,0.0,1,0,0,0,0,-1.8770271571533101,0.9081274768389368,-0.1801836689398427,1
RS_RS11490,NC_003295.1,2484378,0,high-potential iron-sulfur protein,3.472,3,25.26,96,0.6944,0,0.663,0.0,0.0,1,0,0,1,0,-0.5614899014580635,0.47057993940941756,-0.23099941364755835,1
RS_RS11495,NC_003295.1,2484865,0,lytic transglycosylase domain-containing protein,3.16,4,25.74,211,0.6998,1,0.6628,1.0,0.0909,1,0,0,0,0,-0.8313778141532079,0.5607674759079526,0.04694032299824993,1
RS_RS11500,NC_003295.1,2485513,0,SCO family protein,4.808,5,26.39,208,0.6603,1,0.6624,0.0,0.0,1,1,0,0,0,-1.3644881886950673,0.10888316808016073,-0.36807099571854,0
RS_RS11505,NC_003295.1,2486742,0,c-type cytochrome,3.795,4,27.62,527,0.704,1,0.6618,0.0,0.0,1,0,0,0,0,-2.167954491956844,-0.2286651810269397,0.11820934142169884,1
RS_RS11510,NC_003295.1,2488037,0,hypothetical protein,3.584,4,26.64,279,0.6834,1,0.6611,0.0,0.0,1,0,0,0,0,-1.514913347228508,0.46705280010626343,-0.03174148583405153,1
RS_RS11515,NC_003295.1,2488869,0,hypothetical protein,0.0,5,25.81,261,0.6526,1,0.6606,0.0,0.0,1,0,0,0,1,-1.569541538015062,0.752707108403434,-0.11295980798130094,1
RS_RS11520,NC_003295.1,2489552,0,hypothetical protein,2.008,4,25.12,166,0.6767,1,0.6602,0.0,0.0,1,1,0,0,1,-1.1214154226102697,-0.302910837727728,-0.044796414466307076,0
RS_RS11530,NC_003295.1,2498846,0,multicopper oxidase domain-containing protein,5.629,4,15.83,533,0.6685,1,0.6552,0.0,0.0,0,0,0,0,1,-2.0531111173195646,-0.5750328569683198,-0.4096788786393363,2
RS_RS11535,NC_003295.1,2500408,0,multicopper oxidase domain-containing protein,5.312,3,14.27,502,0.6414,1,0.6544,0.0,0.0,1,0,0,0,0,-1.9883839693578769,0.5164188271213889,0.0019093166929629462,1
RS_RS11540,NC_003295.1,2501583,0,type II secretion system protein,8.081,2,13.09,165,0.6808,1,0.6538,0.0,0.0,1,1,0,0,0,-0.8870824216443022,-0.4193245474352022,-0.028048246057662304,0
RS_RS11545,NC_003295.1,2502092,0,type II secretion system protein,7.634,4,12.58,131,0.6819,1,0.6535,0.0,0.0,1,1,0,0,0,-1.0248440888729566,-0.2993982863057868,-0.4152045784043667,0
RS_RS11550,NC_003295.1,2502555,1,type II secretion system protein,3.854,4,12.12,173,0.6879,1,0.6532,2.0,0.0,1,1,0,0,1,-0.9904214429344234,-0.5543672438023584,-0.1972614226211233,-1
RS_RS11555,NC_003295.1,2504002,0,type IV pilus secretin PilQ,5.907,4,10.67,790,0.6911,1,0.6525,0.0,0.0,1,1,0,0,1,-2.7388037932433362,-1.823129811479573,0.012377178248277821,0
RS_RS11560,NC_003295.1,2505505,0,secretion system X translation initiation factor,4.717,3,9.17,212,0.7233,1,0.6517,0.0,0.0,1,0,0,0,1,-1.1677356925574944,-0.5384608506870657,0.05068883668507761,1
RS_RS11565,NC_003295.1,2506103,0,hypothetical protein,8.818,4,8.57,189,0.7055,1,0.6513,0.0,0.0,1,1,0,0,1,-1.1045862212907658,-1.3004771901309418,-0.28049934712294444,0
RS_RS11570,NC_003295.1,2506648,1,hypothetical protein,7.533,4,8.03,177,0.6704,1,0.651,1.0,0.0,1,1,0,0,1,-1.024123012041226,-0.67307511436093,-0.3152505091690853,-1
RS_RS11575,NC_003295.1,2507377,0,hypothetical protein,7.479,2,7.3,312,0.7126,1,0.6506,0.0,0.0,0,1,0,0,1,-1.1702284840135673,-1.683935668983883,-0.3044579442575906,2
RS_RS11580,NC_003295.1,2508701,1,GspE/PulE family protein,4.108,4,5.97,568,0.6766,1,0.6499,1.0,0.0,1,1,0,0,1,-2.1119568265418724,-1.0771779189166297,-0.14868281170713238,-1
RS_RS11585,NC_003295.1,2510162,1,type II secretion system F family protein,9.975,4,4.51,401,0.6966,1,0.6491,2.0,0.0,0,0,0,0,0,-1.5763413375838298,-0.5588137282575487,-0.7340283711161206,-1
RS_RS11590,NC_003295.1,2511052,1,type II secretion system major pseudopilin GspG,2.137,3,3.62,156,0.6667,1,0.6487,3.0,0.1538,1,1,0,0,0,-0.11718995725123729,0.6606187817648178,-0.16463800324425076,-1
RS_RS11595,NC_003295.1,2512182,0,PAS domain-containing protein,6.076,2,2.49,384,0.6493,0,0.6481,0.0,0.0,1,1,0,0,0,-1.5707110898938301,-0.4180131694878505,-0.44474513825033385,0
RS_RS11600,NC_003295.1,2513167,1,response regulator,4.184,5,1.51,239,0.6248,1,0.6475,11.0,0.4211,0,1,0,0,0,1.371302011181269,1.3768806751691034,-0.6695429202355904,-1
RS_RS11615,NC_003295.1,2515928,0,hypothetical protein,2.667,4,0.67,125,0.5787,0,0.646,0.0,0.0,1,0,0,0,0,-1.214921030223076,1.9785615966938461,-0.9461334790720706,1
RS_RS11620,NC_003295.1,2517017,0,MFS transporter,7.5,3,1.76,400,0.65,1,0.6455,1.0,0.0,1,0,0,0,0,-1.6320829610729903,0.42044364326623895,-0.21836586670860766,1
RS_RS25530,NC_003295.1,2517923,0,alpha/beta hydrolase,1.821,5,2.67,183,0.5792,1,0.645,1.0,0.25,1,1,0,0,0,-0.09276632576666237,1.9509858678977812,-0.6062257753105167,0
RS_RS11625,NC_003295.1,2518548,1,Lrp/AsnC family transcriptional regulator,0.0,4,3.29,152,0.5811,0,0.6446,9.0,0.4103,1,0,0,0,0,1.2865649033220368,2.9864370556802884,-0.38058947342862637,-1
RS_RS11630,NC_003295.1,2519363,0,alpha/beta hydrolase,3.125,2,4.11,320,0.6,0,0.6442,0.0,0.0,1,1,0,0,0,-1.443230610292363,0.6046123332810387,-0.5075221440556351,0
RS_RS11635,NC_003295.1,2520473,1,Lrp/AsnC ligand binding domain-containing protein,4.167,3,5.22,80,0.5958,0,0.6436,0.0,0.0,0,1,0,0,0,-0.841760116885536,0.7992573664454151,-1.2368596379169676,-1
RS_RS11640,NC_003295.1,2521026,1,SDR family NAD(P)-dependent oxidoreductase,4.831,2,5.77,276,0.5833,1,0.6433,27.0,1.0,1,0,0,0,0,5.407167809938357,3.8917049111857795,1.1882964276611456,-1
RS_RS11645,NC_003295.1,2521727,1,heavy metal-responsive transcriptional regulator,8.0,2,6.47,125,0.5733,0,0.6429,3.0,0.2286,1,1,0,0,0,0.45757680708088755,1.2598471605854993,-0.37650414762824896,-1
RS_RS11650,NC_003295.1,2522919,1,MFS transporter,5.747,3,7.66,522,0.6303,1,0.6423,8.0,0.0256,1,1,0,0,0,-1.310935482091767,0.15442348481794274,-0.04707784169551384,-1
RS_RS11655,NC_003295.1,2524551,0,MFS transporter,11.204,4,6.47,476,0.6996,1,0.6414,0.0,0.0,1,0,0,0,0,-1.9539648015544533,-0.7054720052375104,-0.2843683319780842,1
RS_RS11660,NC_003295.1,2525678,1,MarR family winged helix-turn-helix transcriptional regulator,4.016,5,5.34,166,0.6426,0,0.6408,13.0,0.4872,1,0,0,0,0,1.84881528937774,2.0191267455092,-0.3444010734597368,-1
RS_RS11670,NC_003295.1,2527288,0,helix-turn-helix domain-containing protein,3.623,2,3.73,92,0.5543,0,0.6399,0.0,0.0,1,1,0,0,0,-0.8341895365710218,1.5395485385815373,-0.6838443099100403,0
RS_RS11675,NC_003295.1,2527906,1,LysR family transcriptional regulator,2.222,4,3.12,300,0.5911,1,0.6396,57.0,0.6098,1,0,0,0,0,5.266082481364969,4.166532091820007,1.0009290839021474,-1
RS_RS11680,NC_003295.1,2528877,0,alpha/beta fold hydrolase,3.846,4,2.15,260,0.6103,0,0.6391,13.0,0.4054,1,1,0,0,0,1.3630530722113678,1.4838414645827724,-0.3612430040167617,0
RS_RS11685,NC_003295.1,2529747,0,NAD(P)H-dependent oxidoreductase,3.436,3,1.27,194,0.5584,0,0.6386,0.0,0.0,1,1,0,0,0,-1.2207531106175715,1.3609899291331695,-0.8536311216139192,0
RS_RS11730,NC_003295.1,2535468,1,serine--tRNA ligase,5.315,2,1.79,439,0.6758,1,0.6355,0.0,0.9744,1,1,0,0,0,3.049235165965062,0.9698621985839581,0.7286636640785482,-1
RS_RS11735,NC_003295.1,2536867,0,replication-associated recombination protein A,5.185,2,3.19,450,0.7037,1,0.6348,0.0,0.0,1,1,0,0,0,-1.6953128341809032,-0.9014726310858157,-0.03670885546240402,0
RS_RS11740,NC_003295.1,2537821,1,hypothetical protein,4.796,4,4.14,139,0.7122,1,0.6343,0.0,0.0,1,1,0,0,0,-1.095092166727439,-0.4404024202769329,-0.5169993073144837,-1
RS_RS11745,NC_003295.1,2538388,1,outer membrane lipoprotein chaperone LolA,6.173,2,4.71,216,0.6528,1,0.634,0.0,0.9412,1,0,0,0,0,3.437611474018266,2.1951143213861237,0.6901665436729564,-1
RS_RS11750,NC_003295.1,2539973,0,DNA translocase FtsK,8.951,3,6.29,782,0.6829,1,0.6331,0.0,0.6667,1,1,0,0,0,0.5951473452218138,-0.4616397639366142,0.48387339019626946,0
RS_RS11755,NC_003295.1,2541843,1,thioredoxin-disulfide reductase,4.18,2,8.16,319,0.6698,0,0.6321,0.0,0.775,1,0,0,0,0,2.2760147961225017,1.4568104284023713,0.3471865333739085,-1
RS_RS11760,NC_003295.1,2542782,0,Smr/MutS family protein,4.505,2,9.1,222,0.7252,0,0.6316,0.0,0.2258,1,1,0,0,0,-0.05967674368385648,-0.6861680742589614,-0.16333594379683625,0
RS_RS11765,NC_003295.1,2543467,0,trimeric intracellular cation channel family protein,11.218,1,9.79,208,0.6955,0,0.6312,0.0,0.0513,1,1,0,0,0,-0.6631898746455573,-1.1550232449780806,-0.1960751990439584,0
RS_RS11770,NC_003295.1,2543985,0,P-II family nitrogen regulator,0.0,3,10.3,113,0.6342,1,0.6309,1.0,0.55,1,1,0,0,0,1.7511749455280412,1.907155913331431,0.1403370771780694,0
RS_RS11775,NC_003295.1,2544483,0,class I SAM-dependent methyltransferase,6.38,4,10.8,209,0.6906,1,0.6307,0.0,0.0,1,0,0,0,1,-1.24834272388228,-0.2213703862640404,-0.20743537730777073,1
RS_RS11780,NC_003295.1,2545629,0,NAD+ synthase,4.266,2,11.95,547,0.6813,1,0.6301,0.0,0.75,1,0,0,0,0,1.6161854481311702,1.1479465177675228,0.8126825314608542,1
RS_RS11785,NC_003295.1,2547118,0,GNAT family N-acetyltransferase,4.89,3,13.44,409,0.6789,0,0.6293,0.0,0.0,1,1,1,0,0,-1.71365065264142,-0.07385655494128734,0.6586314734202404,3
RS_RS11795,NC_003295.1,2548564,1,inorganic diphosphatase,5.682,4,14.88,176,0.625,1,0.6285,0.0,1.0,1,0,0,0,0,3.609879896481818,2.7877256370038155,0.4503472387413621,-1
RS_RS11800,NC_003295.1,2549686,0,aldehyde dehydrogenase family protein,6.263,3,16.0,479,0.7119,0,0.6279,13.0,0.125,1,1,0,0,0,-0.4109911086270831,-0.906771736185285,-0.031052704435070144,0
RS_RS11805,NC_003295.1,2550817,1,SDR family oxidoreductase,3.953,5,17.14,253,0.697,0,0.6273,27.0,1.0,1,1,0,0,0,5.137946776521652,1.5832661127046128,0.49225841242912416,-1
RS_RS11810,NC_003295.1,2552009,0,MFS transporter,6.772,3,18.33,443,0.6855,0,0.6266,11.0,0.0857,1,0,0,0,0,-0.692292516075624,0.03543710513681454,-0.03741445006306979,1
RS_RS11815,NC_003295.1,2552952,0,PepSY domain-containing protein,3.745,5,19.27,89,0.5993,0,0.6261,0.0,0.2,1,0,0,0,0,-0.22627586674816444,1.9680379316453336,-0.7400927778118513,1
RS_RS11820,NC_003295.1,2553378,0,cytochrome b/b6 domain-containing protein,5.682,2,19.7,176,0.7102,0,0.6259,0.0,0.1429,1,1,0,0,0,-0.3116528774275462,-0.6596962358172008,-0.14397359364890724,0
RS_RS11825,NC_003295.1,2554280,0,heme biosynthesis protein HemY,11.725,3,20.6,398,0.6868,1,0.6254,0.0,0.1538,1,0,0,0,0,-0.8705409519333446,-0.2569229284774939,0.1382516763830763,1
RS_RS11830,NC_003295.1,2555923,0,fused uroporphyrinogen-III synthase HemD/membrane protein HemX,6.705,2,22.24,696,0.7399,1,0.6245,0.0,0.0,1,0,0,0,1,-2.300206089986277,-1.74924421261562,0.5827984520965024,1
RS_RS11835,NC_003295.1,2557484,1,hydroxymethylbilane synthase,3.98,2,23.8,335,0.7244,1,0.6237,0.0,0.9744,1,1,0,0,0,3.3328357707658167,0.5771075409493505,1.032233069197417,-1
RS_RS11840,NC_003295.1,2559573,0,phosphoenolpyruvate carboxylase,7.776,4,25.89,986,0.7072,0,0.6226,0.0,0.0625,1,1,0,1,0,-2.615912786587951,-2.0817662404253543,-0.13696026332961803,0
RS_RS11850,NC_003295.1,2564115,0,ferritin-like domain-containing protein,13.072,4,30.43,204,0.6585,1,0.6201,0.0,0.0,1,0,0,0,0,-1.1826318777291853,0.08255408906290929,-0.17949925242862114,1
RS_RS11855,NC_003295.1,2564923,1,RNA polymerase sigma factor,0.0,3,31.24,214,0.7336,0,0.6197,6.0,0.5526,0,1,0,0,0,1.8678759867468315,0.07806250850910054,-0.09769400823188999,-1
RS_RS11860,NC_003295.1,2565603,0,anti-sigma factor,5.556,4,31.92,240,0.7528,0,0.6193,0.0,0.1818,1,0,0,0,0,-0.5575711311599375,-0.5485301277592347,-0.15547276601238427,1
RS_RS11865,NC_003295.1,2566780,1,argininosuccinate lyase,4.237,2,33.1,472,0.6836,0,0.6187,0.0,0.439,1,0,0,0,0,0.2720619711292377,0.46975359741726425,0.4653459385031832,-1
RS_RS11870,NC_003295.1,2567774,0,RNA 2'%2C3'-cyclic phosphodiesterase,3.454,2,34.09,193,0.7081,1,0.6181,1.0,0.1538,1,0,0,0,0,-0.24713252988540393,0.5145123396226059,0.489517907639142,1
RS_RS11875,NC_003295.1,2569376,1,arginine/lysine/ornithine decarboxylase,4.386,3,35.69,760,0.6504,1,0.6173,0.0,0.2273,1,1,0,0,0,-1.5072274056885737,-0.3011987551228086,0.4576172481803824,-1
