og_a,og_b,n_orgs_adjacent,source
OG02524,OG06009,4,operon-adjacent (synteny)
OG00102,OG03306,4,operon-adjacent (synteny)
OG02530,OG02850,4,operon-adjacent (synteny)
OG02533,OG06049,4,operon-adjacent (synteny)
OG00053,OG15218,4,operon-adjacent (synteny)
OG00054,OG01603,4,operon-adjacent (synteny)
OG00054,OG01915,4,operon-adjacent (synteny)
OG01791,OG05998,4,operon-adjacent (synteny)
OG02514,OG14800,4,operon-adjacent (synteny)
OG01782,OG15443,4,operon-adjacent (synteny)
OG01810,OG02607,4,operon-adjacent (synteny)
OG01809,OG04912,4,operon-adjacent (synteny)
OG00047,OG05022,4,operon-adjacent (synteny)
OG00047,OG05146,4,operon-adjacent (synteny)
OG00048,OG15487,4,operon-adjacent (synteny)
OG01823,OG01938,4,operon-adjacent (synteny)
OG00049,OG00079,4,operon-adjacent (synteny)
OG01822,OG05316,4,operon-adjacent (synteny)
OG00146,OG01073,4,operon-adjacent (synteny)
OG01443,OG06117,4,operon-adjacent (synteny)
OG01476,OG05602,4,operon-adjacent (synteny)
OG01820,OG15054,4,operon-adjacent (synteny)
OG01443,OG14510,4,operon-adjacent (synteny)
OG01443,OG15509,4,operon-adjacent (synteny)
OG00143,OG15337,4,operon-adjacent (synteny)
OG00143,OG16622,4,operon-adjacent (synteny)
OG01829,OG05746,4,operon-adjacent (synteny)
OG00144,OG14875,4,operon-adjacent (synteny)
OG00143,OG12273,4,operon-adjacent (synteny)
OG00143,OG12342,4,operon-adjacent (synteny)
OG00143,OG12497,4,operon-adjacent (synteny)
OG00143,OG14969,4,operon-adjacent (synteny)
OG01443,OG14442,4,operon-adjacent (synteny)
OG01436,OG01802,4,operon-adjacent (synteny)
OG00148,OG00977,4,operon-adjacent (synteny)
OG00148,OG01022,4,operon-adjacent (synteny)
OG00074,OG00569,4,operon-adjacent (synteny)
OG02188,OG14903,4,operon-adjacent (synteny)
OG00148,OG04317,4,operon-adjacent (synteny)
OG00148,OG04731,4,operon-adjacent (synteny)
OG02188,OG09211,4,operon-adjacent (synteny)
OG02188,OG05914,4,operon-adjacent (synteny)
OG00146,OG13576,4,operon-adjacent (synteny)
OG02637,OG05688,4,operon-adjacent (synteny)
OG00147,OG00798,4,operon-adjacent (synteny)
OG02637,OG14960,4,operon-adjacent (synteny)
OG02639,OG02661,4,operon-adjacent (synteny)
OG02641,OG05898,4,operon-adjacent (synteny)
OG02179,OG02649,4,operon-adjacent (synteny)
OG01818,OG02990,4,operon-adjacent (synteny)
OG02645,OG02832,4,operon-adjacent (synteny)
OG00052,OG03091,4,operon-adjacent (synteny)
OG02634,OG06029,4,operon-adjacent (synteny)
OG02635,OG15253,4,operon-adjacent (synteny)
OG01811,OG02746,4,operon-adjacent (synteny)
OG00146,OG16862,4,operon-adjacent (synteny)
OG02608,OG06078,4,operon-adjacent (synteny)
OG02618,OG04601,4,operon-adjacent (synteny)
OG02618,OG05983,4,operon-adjacent (synteny)
OG02209,OG05564,4,operon-adjacent (synteny)
OG02208,OG02560,4,operon-adjacent (synteny)
OG02608,OG03985,4,operon-adjacent (synteny)
OG02583,OG04523,4,operon-adjacent (synteny)
OG00071,OG00975,4,operon-adjacent (synteny)
OG00071,OG00762,4,operon-adjacent (synteny)
OG02590,OG05752,4,operon-adjacent (synteny)
OG01439,OG05226,4,operon-adjacent (synteny)
OG02220,OG02426,4,operon-adjacent (synteny)
OG02219,OG05876,4,operon-adjacent (synteny)
OG00101,OG00936,4,operon-adjacent (synteny)
OG02598,OG02602,4,operon-adjacent (synteny)
OG01477,OG02763,4,operon-adjacent (synteny)
OG01478,OG06064,4,operon-adjacent (synteny)
OG00101,OG00135,4,operon-adjacent (synteny)
OG01473,OG15045,4,operon-adjacent (synteny)
OG01473,OG16822,4,operon-adjacent (synteny)
OG00101,OG05886,4,operon-adjacent (synteny)
OG01476,OG02719,4,operon-adjacent (synteny)
OG02220,OG05397,4,operon-adjacent (synteny)
OG01439,OG07257,4,operon-adjacent (synteny)
OG01439,OG09205,4,operon-adjacent (synteny)
OG01439,OG14996,4,operon-adjacent (synteny)
OG01834,OG02985,4,operon-adjacent (synteny)
OG01834,OG02753,4,operon-adjacent (synteny)
OG01833,OG02119,4,operon-adjacent (synteny)
OG01470,OG01922,4,operon-adjacent (synteny)
OG01473,OG01901,4,operon-adjacent (synteny)
OG00143,OG03754,4,operon-adjacent (synteny)
OG01461,OG02795,4,operon-adjacent (synteny)
OG01830,OG11930,4,operon-adjacent (synteny)
OG00047,OG04919,4,operon-adjacent (synteny)
OG02199,OG03496,4,operon-adjacent (synteny)
OG01465,OG10491,4,operon-adjacent (synteny)
OG02206,OG03440,4,operon-adjacent (synteny)
OG02204,OG02219,4,operon-adjacent (synteny)
OG02203,OG03127,4,operon-adjacent (synteny)
OG02214,OG03788,4,operon-adjacent (synteny)
OG02213,OG05867,4,operon-adjacent (synteny)
OG02213,OG05863,4,operon-adjacent (synteny)
OG01447,OG04416,4,operon-adjacent (synteny)
OG02624,OG04108,4,operon-adjacent (synteny)
OG00047,OG04898,4,operon-adjacent (synteny)
OG01463,OG03303,4,operon-adjacent (synteny)
OG00684,OG01952,4,operon-adjacent (synteny)
OG00684,OG02064,4,operon-adjacent (synteny)
OG00684,OG05115,4,operon-adjacent (synteny)
OG00684,OG15086,4,operon-adjacent (synteny)
OG00685,OG02544,4,operon-adjacent (synteny)
OG09984,OG13442,4,operon-adjacent (synteny)
OG09897,OG10183,4,operon-adjacent (synteny)
OG09882,OG10247,4,operon-adjacent (synteny)
OG09738,OG10069,4,operon-adjacent (synteny)
OG09795,OG10235,4,operon-adjacent (synteny)
OG09708,OG10050,4,operon-adjacent (synteny)
OG09561,OG10229,4,operon-adjacent (synteny)
OG09585,OG10232,4,operon-adjacent (synteny)
OG09660,OG10088,4,operon-adjacent (synteny)
OG00231,OG01856,4,operon-adjacent (synteny)
OG00699,OG09228,4,operon-adjacent (synteny)
OG00693,OG14793,4,operon-adjacent (synteny)
OG00693,OG15290,4,operon-adjacent (synteny)
OG00697,OG14915,4,operon-adjacent (synteny)
OG00698,OG01876,4,operon-adjacent (synteny)
OG00369,OG03443,4,operon-adjacent (synteny)
OG00370,OG14496,4,operon-adjacent (synteny)
OG00691,OG05022,4,operon-adjacent (synteny)
OG00368,OG00431,4,operon-adjacent (synteny)
OG00368,OG01300,4,operon-adjacent (synteny)
OG00368,OG09158,4,operon-adjacent (synteny)
OG00368,OG10734,4,operon-adjacent (synteny)
OG09474,OG10256,4,operon-adjacent (synteny)
OG09478,OG15723,4,operon-adjacent (synteny)
OG09480,OG15981,4,operon-adjacent (synteny)
OG09513,OG09874,4,operon-adjacent (synteny)
OG10694,OG12181,4,operon-adjacent (synteny)
OG10453,OG10598,4,operon-adjacent (synteny)
OG10202,OG13537,4,operon-adjacent (synteny)
OG10333,OG10350,4,operon-adjacent (synteny)
OG10422,OG10697,4,operon-adjacent (synteny)
OG00679,OG00988,4,operon-adjacent (synteny)
OG00683,OG01164,4,operon-adjacent (synteny)
OG00380,OG00515,4,operon-adjacent (synteny)
OG00378,OG00666,4,operon-adjacent (synteny)
OG00378,OG01602,4,operon-adjacent (synteny)
OG00379,OG01183,4,operon-adjacent (synteny)
OG00379,OG02718,4,operon-adjacent (synteny)
OG00373,OG00674,4,operon-adjacent (synteny)
OG00373,OG01053,4,operon-adjacent (synteny)
OG00686,OG01730,4,operon-adjacent (synteny)
OG00376,OG11597,4,operon-adjacent (synteny)
OG00377,OG05147,4,operon-adjacent (synteny)
OG00377,OG07514,4,operon-adjacent (synteny)
OG00688,OG11560,4,operon-adjacent (synteny)
OG00689,OG11984,4,operon-adjacent (synteny)
OG00366,OG06711,4,operon-adjacent (synteny)
OG00366,OG15483,4,operon-adjacent (synteny)
OG00686,OG02875,4,operon-adjacent (synteny)
OG00686,OG11418,4,operon-adjacent (synteny)
OG00687,OG02378,4,operon-adjacent (synteny)
OG00685,OG03850,4,operon-adjacent (synteny)
OG00685,OG04584,4,operon-adjacent (synteny)
OG00685,OG05676,4,operon-adjacent (synteny)
OG00685,OG05882,4,operon-adjacent (synteny)
OG00686,OG01457,4,operon-adjacent (synteny)
OG00373,OG01403,4,operon-adjacent (synteny)
OG08807,OG10291,4,operon-adjacent (synteny)
OG08807,OG14970,4,operon-adjacent (synteny)
OG00017,OG04915,4,operon-adjacent (synteny)
OG00017,OG04957,4,operon-adjacent (synteny)
OG00710,OG02065,4,operon-adjacent (synteny)
OG00711,OG00711,4,operon-adjacent (synteny)
OG00711,OG00762,4,operon-adjacent (synteny)
OG00363,OG15305,4,operon-adjacent (synteny)
OG00363,OG03238,4,operon-adjacent (synteny)
OG00363,OG03631,4,operon-adjacent (synteny)
OG00363,OG03665,4,operon-adjacent (synteny)
OG00363,OG03993,4,operon-adjacent (synteny)
OG00363,OG04710,4,operon-adjacent (synteny)
OG00363,OG05064,4,operon-adjacent (synteny)
OG09249,OG12902,4,operon-adjacent (synteny)
OG00363,OG00847,4,operon-adjacent (synteny)
OG00363,OG03135,4,operon-adjacent (synteny)
OG08410,OG08592,4,operon-adjacent (synteny)
OG08655,OG08892,4,operon-adjacent (synteny)
OG08214,OG08420,4,operon-adjacent (synteny)
OG07629,OG07629,4,operon-adjacent (synteny)
OG08099,OG12497,4,operon-adjacent (synteny)
OG08099,OG14900,4,operon-adjacent (synteny)
OG08176,OG08180,4,operon-adjacent (synteny)
OG07323,OG07987,4,operon-adjacent (synteny)
OG07587,OG07856,4,operon-adjacent (synteny)
OG00712,OG06630,4,operon-adjacent (synteny)
OG00712,OG15487,4,operon-adjacent (synteny)
OG00714,OG16835,4,operon-adjacent (synteny)
OG00361,OG01617,4,operon-adjacent (synteny)
OG00363,OG05965,4,operon-adjacent (synteny)
OG09252,OG14884,4,operon-adjacent (synteny)
OG09279,OG09450,4,operon-adjacent (synteny)
OG09204,OG14322,4,operon-adjacent (synteny)
OG09205,OG13690,4,operon-adjacent (synteny)
OG09208,OG15315,4,operon-adjacent (synteny)
OG09211,OG14903,4,operon-adjacent (synteny)
OG09222,OG15127,4,operon-adjacent (synteny)
OG09154,OG12245,4,operon-adjacent (synteny)
OG09203,OG14860,4,operon-adjacent (synteny)
OG00703,OG00916,4,operon-adjacent (synteny)
OG00703,OG02602,4,operon-adjacent (synteny)
OG00703,OG03054,4,operon-adjacent (synteny)
OG00703,OG05943,4,operon-adjacent (synteny)
OG00701,OG02002,4,operon-adjacent (synteny)
OG00018,OG05597,4,operon-adjacent (synteny)
OG00702,OG01517,4,operon-adjacent (synteny)
OG00702,OG15343,4,operon-adjacent (synteny)
OG00366,OG04590,4,operon-adjacent (synteny)
OG00366,OG06460,4,operon-adjacent (synteny)
OG00700,OG00843,4,operon-adjacent (synteny)
OG00363,OG16890,4,operon-adjacent (synteny)
OG00364,OG05630,4,operon-adjacent (synteny)
OG00365,OG02738,4,operon-adjacent (synteny)
OG00366,OG01630,4,operon-adjacent (synteny)
OG09110,OG11103,4,operon-adjacent (synteny)
OG08928,OG14658,4,operon-adjacent (synteny)
OG09047,OG09968,4,operon-adjacent (synteny)
OG00017,OG05235,4,operon-adjacent (synteny)
OG00017,OG06567,4,operon-adjacent (synteny)
OG00018,OG01631,4,operon-adjacent (synteny)
OG00701,OG05428,4,operon-adjacent (synteny)
OG00636,OG01045,4,operon-adjacent (synteny)
OG00391,OG12897,4,operon-adjacent (synteny)
OG00634,OG05926,4,operon-adjacent (synteny)
OG00391,OG04528,4,operon-adjacent (synteny)
OG11385,OG11735,4,operon-adjacent (synteny)
OG11428,OG11656,4,operon-adjacent (synteny)
OG00013,OG00192,4,operon-adjacent (synteny)
OG00013,OG03771,4,operon-adjacent (synteny)
OG00013,OG15125,4,operon-adjacent (synteny)
OG11358,OG14951,4,operon-adjacent (synteny)
OG11358,OG15502,4,operon-adjacent (synteny)
OG00013,OG00034,4,operon-adjacent (synteny)
OG11319,OG11430,4,operon-adjacent (synteny)
OG11331,OG14632,4,operon-adjacent (synteny)
OG10650,OG14990,4,operon-adjacent (synteny)
OG00650,OG00833,4,operon-adjacent (synteny)
OG00650,OG02368,4,operon-adjacent (synteny)
OG00650,OG05381,4,operon-adjacent (synteny)
OG00391,OG01026,4,operon-adjacent (synteny)
OG00391,OG01136,4,operon-adjacent (synteny)
OG00646,OG15502,4,operon-adjacent (synteny)
OG00387,OG00798,4,operon-adjacent (synteny)
OG00387,OG01930,4,operon-adjacent (synteny)
OG00389,OG03598,4,operon-adjacent (synteny)
OG00389,OG05361,4,operon-adjacent (synteny)
OG00646,OG15133,4,operon-adjacent (synteny)
OG00386,OG01679,4,operon-adjacent (synteny)
OG11299,OG15471,4,operon-adjacent (synteny)
OG00016,OG00646,4,operon-adjacent (synteny)
OG00016,OG00961,4,operon-adjacent (synteny)
OG00648,OG03635,4,operon-adjacent (synteny)
OG00009,OG01588,4,operon-adjacent (synteny)
OG11603,OG16640,4,operon-adjacent (synteny)
OG11610,OG17004,4,operon-adjacent (synteny)
OG00007,OG15026,4,operon-adjacent (synteny)
OG00009,OG00711,4,operon-adjacent (synteny)
OG00624,OG16159,4,operon-adjacent (synteny)
OG00627,OG11529,4,operon-adjacent (synteny)
OG00398,OG04969,4,operon-adjacent (synteny)
OG00398,OG05675,4,operon-adjacent (synteny)
OG00624,OG15157,4,operon-adjacent (synteny)
OG00398,OG04649,4,operon-adjacent (synteny)
OG00397,OG01394,4,operon-adjacent (synteny)
OG11577,OG11745,4,operon-adjacent (synteny)
OG00006,OG01679,4,operon-adjacent (synteny)
OG00395,OG06446,4,operon-adjacent (synteny)
OG00006,OG01940,4,operon-adjacent (synteny)
OG00006,OG03006,4,operon-adjacent (synteny)
OG11517,OG17033,4,operon-adjacent (synteny)
OG11500,OG16862,4,operon-adjacent (synteny)
OG11513,OG16387,4,operon-adjacent (synteny)
OG11434,OG11470,4,operon-adjacent (synteny)
OG11445,OG16664,4,operon-adjacent (synteny)
OG11447,OG16206,4,operon-adjacent (synteny)
OG11480,OG12169,4,operon-adjacent (synteny)
OG00636,OG15112,4,operon-adjacent (synteny)
OG00636,OG15298,4,operon-adjacent (synteny)
OG00637,OG00856,4,operon-adjacent (synteny)
OG00642,OG16795,4,operon-adjacent (synteny)
OG00643,OG01619,4,operon-adjacent (synteny)
OG00395,OG00944,4,operon-adjacent (synteny)
OG00006,OG01829,4,operon-adjacent (synteny)
OG00666,OG05608,4,operon-adjacent (synteny)
OG00666,OG09301,4,operon-adjacent (synteny)
OG00666,OG14617,4,operon-adjacent (synteny)
OG00666,OG00963,4,operon-adjacent (synteny)
OG00666,OG01070,4,operon-adjacent (synteny)
OG00666,OG02104,4,operon-adjacent (synteny)
OG00016,OG01803,4,operon-adjacent (synteny)
OG00016,OG02210,4,operon-adjacent (synteny)
OG00016,OG02449,4,operon-adjacent (synteny)
OG00016,OG02655,4,operon-adjacent (synteny)
OG10959,OG11779,4,operon-adjacent (synteny)
OG11103,OG11111,4,operon-adjacent (synteny)
OG00676,OG01586,4,operon-adjacent (synteny)
OG00668,OG01328,4,operon-adjacent (synteny)
OG00016,OG00975,4,operon-adjacent (synteny)
OG00668,OG05431,4,operon-adjacent (synteny)
OG00669,OG00904,4,operon-adjacent (synteny)
OG00670,OG01181,4,operon-adjacent (synteny)
OG00384,OG15264,4,operon-adjacent (synteny)
OG00386,OG01113,4,operon-adjacent (synteny)
OG00386,OG01400,4,operon-adjacent (synteny)
OG00380,OG12353,4,operon-adjacent (synteny)
OG00381,OG02250,4,operon-adjacent (synteny)
OG00381,OG02709,4,operon-adjacent (synteny)
OG00382,OG01365,4,operon-adjacent (synteny)
OG10694,OG12282,4,operon-adjacent (synteny)
OG10735,OG10841,4,operon-adjacent (synteny)
OG10563,OG14860,4,operon-adjacent (synteny)
OG10625,OG16066,4,operon-adjacent (synteny)
OG10630,OG12940,4,operon-adjacent (synteny)
OG00668,OG03315,4,operon-adjacent (synteny)
OG00016,OG01184,4,operon-adjacent (synteny)
OG00016,OG00194,4,operon-adjacent (synteny)
OG00016,OG00329,4,operon-adjacent (synteny)
OG00015,OG00923,4,operon-adjacent (synteny)
OG00016,OG00071,4,operon-adjacent (synteny)
OG00662,OG01305,4,operon-adjacent (synteny)
OG00662,OG14746,4,operon-adjacent (synteny)
OG00660,OG02537,4,operon-adjacent (synteny)
OG00660,OG04689,4,operon-adjacent (synteny)
OG00655,OG02540,4,operon-adjacent (synteny)
OG00658,OG01173,4,operon-adjacent (synteny)
OG00650,OG06600,4,operon-adjacent (synteny)
OG00650,OG16808,4,operon-adjacent (synteny)
OG00654,OG01307,4,operon-adjacent (synteny)
OG00654,OG01454,4,operon-adjacent (synteny)
OG00667,OG05926,4,operon-adjacent (synteny)
OG11229,OG14765,4,operon-adjacent (synteny)
OG11229,OG15135,4,operon-adjacent (synteny)
OG11234,OG16743,4,operon-adjacent (synteny)
OG00017,OG00143,4,operon-adjacent (synteny)
OG00016,OG03724,4,operon-adjacent (synteny)
OG00016,OG06220,4,operon-adjacent (synteny)
OG00016,OG13453,4,operon-adjacent (synteny)
OG00016,OG14908,4,operon-adjacent (synteny)
OG00667,OG13612,4,operon-adjacent (synteny)
OG00667,OG13711,4,operon-adjacent (synteny)
OG00667,OG13735,4,operon-adjacent (synteny)
OG00380,OG04215,4,operon-adjacent (synteny)
OG00667,OG00727,4,operon-adjacent (synteny)
OG00667,OG02174,4,operon-adjacent (synteny)
OG00667,OG02542,4,operon-adjacent (synteny)
OG11223,OG13222,4,operon-adjacent (synteny)
OG00346,OG15305,4,operon-adjacent (synteny)
OG00019,OG00745,4,operon-adjacent (synteny)
OG06513,OG06861,4,operon-adjacent (synteny)
OG06527,OG06540,4,operon-adjacent (synteny)
OG06481,OG06686,4,operon-adjacent (synteny)
OG06486,OG12514,4,operon-adjacent (synteny)
OG06490,OG14866,4,operon-adjacent (synteny)
OG06490,OG15231,4,operon-adjacent (synteny)
OG06492,OG14674,4,operon-adjacent (synteny)
OG06400,OG06434,4,operon-adjacent (synteny)
OG06400,OG06631,4,operon-adjacent (synteny)
OG06425,OG11315,4,operon-adjacent (synteny)
OG06427,OG16808,4,operon-adjacent (synteny)
OG06437,OG06716,4,operon-adjacent (synteny)
OG00361,OG02990,4,operon-adjacent (synteny)
OG00342,OG10679,4,operon-adjacent (synteny)
OG00342,OG14626,4,operon-adjacent (synteny)
OG00762,OG14939,4,operon-adjacent (synteny)
OG00770,OG01364,4,operon-adjacent (synteny)
OG00762,OG04930,4,operon-adjacent (synteny)
OG00762,OG05048,4,operon-adjacent (synteny)
OG00762,OG06102,4,operon-adjacent (synteny)
OG00762,OG03655,4,operon-adjacent (synteny)
OG00762,OG03804,4,operon-adjacent (synteny)
OG00762,OG04061,4,operon-adjacent (synteny)
OG06364,OG14872,4,operon-adjacent (synteny)
OG06390,OG13969,4,operon-adjacent (synteny)
OG06390,OG15052,4,operon-adjacent (synteny)
OG06341,OG15231,4,operon-adjacent (synteny)
OG06305,OG13483,4,operon-adjacent (synteny)
OG06445,OG06703,4,operon-adjacent (synteny)
OG00749,OG06530,4,operon-adjacent (synteny)
OG00749,OG15349,4,operon-adjacent (synteny)
OG00750,OG01719,4,operon-adjacent (synteny)
OG00752,OG01021,4,operon-adjacent (synteny)
OG00752,OG01217,4,operon-adjacent (synteny)
OG00745,OG01915,4,operon-adjacent (synteny)
OG00748,OG02100,4,operon-adjacent (synteny)
OG06607,OG09222,4,operon-adjacent (synteny)
OG06619,OG10226,4,operon-adjacent (synteny)
OG06631,OG14765,4,operon-adjacent (synteny)
OG06667,OG15525,4,operon-adjacent (synteny)
OG06578,OG14030,4,operon-adjacent (synteny)
OG06584,OG06611,4,operon-adjacent (synteny)
OG06591,OG15470,4,operon-adjacent (synteny)
OG00346,OG14959,4,operon-adjacent (synteny)
OG00019,OG00977,4,operon-adjacent (synteny)
OG06567,OG06704,4,operon-adjacent (synteny)
OG00019,OG00807,4,operon-adjacent (synteny)
OG00019,OG00843,4,operon-adjacent (synteny)
OG00019,OG00881,4,operon-adjacent (synteny)
OG00019,OG00891,4,operon-adjacent (synteny)
OG00019,OG00901,4,operon-adjacent (synteny)
OG00019,OG00920,4,operon-adjacent (synteny)
OG00762,OG01217,4,operon-adjacent (synteny)
OG00762,OG01506,4,operon-adjacent (synteny)
OG00762,OG02902,4,operon-adjacent (synteny)
OG00761,OG02884,4,operon-adjacent (synteny)
OG00762,OG00806,4,operon-adjacent (synteny)
OG00348,OG16776,4,operon-adjacent (synteny)
OG00346,OG06102,4,operon-adjacent (synteny)
OG06606,OG15136,4,operon-adjacent (synteny)
OG00780,OG14729,4,operon-adjacent (synteny)
OG00787,OG00850,4,operon-adjacent (synteny)
OG00787,OG02107,4,operon-adjacent (synteny)
OG00788,OG01358,4,operon-adjacent (synteny)
OG00337,OG11649,4,operon-adjacent (synteny)
OG00337,OG15180,4,operon-adjacent (synteny)
OG00330,OG13579,4,operon-adjacent (synteny)
OG00335,OG14828,4,operon-adjacent (synteny)
OG00779,OG09188,4,operon-adjacent (synteny)
OG00779,OG09261,4,operon-adjacent (synteny)
OG00779,OG13510,4,operon-adjacent (synteny)
OG00779,OG15122,4,operon-adjacent (synteny)
OG06093,OG15452,4,operon-adjacent (synteny)
OG06178,OG14315,4,operon-adjacent (synteny)
OG06272,OG06540,4,operon-adjacent (synteny)
OG06064,OG06138,4,operon-adjacent (synteny)
OG06013,OG06031,4,operon-adjacent (synteny)
OG06013,OG06156,4,operon-adjacent (synteny)
OG06047,OG16758,4,operon-adjacent (synteny)
OG05984,OG06114,4,operon-adjacent (synteny)
OG05989,OG06073,4,operon-adjacent (synteny)
OG05990,OG06091,4,operon-adjacent (synteny)
OG00798,OG02924,4,operon-adjacent (synteny)
OG00326,OG03187,4,operon-adjacent (synteny)
OG00326,OG03302,4,operon-adjacent (synteny)
OG00326,OG03790,4,operon-adjacent (synteny)
OG00796,OG05696,4,operon-adjacent (synteny)
OG00796,OG05898,4,operon-adjacent (synteny)
OG00797,OG12179,4,operon-adjacent (synteny)
OG00798,OG01930,4,operon-adjacent (synteny)
OG06063,OG06159,4,operon-adjacent (synteny)
OG06273,OG07036,4,operon-adjacent (synteny)
OG00776,OG00861,4,operon-adjacent (synteny)
OG00776,OG01756,4,operon-adjacent (synteny)
OG00776,OG05567,4,operon-adjacent (synteny)
OG00338,OG10423,4,operon-adjacent (synteny)
OG00772,OG05357,4,operon-adjacent (synteny)
OG00772,OG05717,4,operon-adjacent (synteny)
OG00773,OG04425,4,operon-adjacent (synteny)
OG00346,OG01830,4,operon-adjacent (synteny)
OG00346,OG02653,4,operon-adjacent (synteny)
OG00346,OG03300,4,operon-adjacent (synteny)
OG00772,OG01699,4,operon-adjacent (synteny)
OG00344,OG08327,4,operon-adjacent (synteny)
OG00345,OG01883,4,operon-adjacent (synteny)
OG00345,OG03264,4,operon-adjacent (synteny)
OG00019,OG01035,4,operon-adjacent (synteny)
OG00779,OG01018,4,operon-adjacent (synteny)
OG00342,OG00428,4,operon-adjacent (synteny)
OG00342,OG00528,4,operon-adjacent (synteny)
