organism,locus_tag,og_id,pident
deg_Providencia_stuartii_strain_BE2467,BGK56_10325,OG00405,56.4
deg_Providencia_stuartii_strain_BE2467,BGK56_10835,OG01387,43.7
deg_Providencia_stuartii_strain_BE2467,BGK56_10995,OG00120,66.3
deg_Providencia_stuartii_strain_BE2467,BGK56_17875,OG02538,58.0
deg_Providencia_stuartii_strain_BE2467,BGK56_18220,OG04552,37.0
deg_Providencia_stuartii_strain_BE2467,BGK56_09970,OG00480,33.3
deg_Providencia_stuartii_strain_BE2467,BGK56_10450,OG03624,32.6
deg_Providencia_stuartii_strain_BE2467,BGK56_19015,OG00300,32.3
deg_Providencia_stuartii_strain_BE2467,BGK56_19655,OG03750,71.0
deg_Providencia_stuartii_strain_BE2467,BGK56_19185,OG03877,37.6
deg_Providencia_stuartii_strain_BE2467,BGK56_13675,OG01943,72.0
deg_Providencia_stuartii_strain_BE2467,BGK56_14555,OG02332,82.0
deg_Providencia_stuartii_strain_BE2467,BGK56_05965,OG12982,38.4
deg_Providencia_stuartii_strain_BE2467,BGK56_05860,OG01560,47.0
deg_Providencia_stuartii_strain_BE2467,BGK56_06875,OG00021,62.6
deg_Providencia_stuartii_strain_BE2467,BGK56_08480,OG03804,33.1
deg_Providencia_stuartii_strain_BE2467,BGK56_09825,OG01008,46.6
deg_Providencia_stuartii_strain_BE2467,BGK56_17265,OG00912,56.6
deg_Providencia_stuartii_strain_BE2467,BGK56_01685,OG00121,84.4
deg_Providencia_stuartii_strain_BE2467,BGK56_03610,OG03757,71.2
deg_Providencia_stuartii_strain_BE2467,BGK56_01700,OG02147,44.2
deg_Providencia_stuartii_strain_BE2467,BGK56_03305,OG00261,39.0
deg_Providencia_stuartii_strain_BE2467,BGK56_06415,OG00101,41.4
deg_Providencia_stuartii_strain_BE2467,BGK56_04120,OG02819,31.0
deg_Providencia_stuartii_strain_BE2467,BGK56_05410,OG03272,46.8
deg_Providencia_stuartii_strain_BE2467,BGK56_06065,OG02841,37.8
deg_Providencia_stuartii_strain_BE2467,BGK56_06915,OG02905,61.5
deg_Providencia_stuartii_strain_BE2467,BGK56_13725,OG01459,30.6
deg_Providencia_stuartii_strain_BE2467,BGK56_15130,OG01567,48.8
deg_Providencia_stuartii_strain_BE2467,BGK56_03915,OG15428,56.2
deg_Providencia_stuartii_strain_BE2467,BGK56_05040,OG00302,33.1
deg_Providencia_stuartii_strain_BE2467,BGK56_04255,OG14155,44.2
deg_Providencia_stuartii_strain_BE2467,BGK56_06240,OG00617,47.7
deg_Providencia_stuartii_strain_BE2467,BGK56_06890,OG00563,39.0
deg_Providencia_stuartii_strain_BE2467,BGK56_06405,OG01364,51.7
deg_Providencia_stuartii_strain_BE2467,BGK56_09195,OG04863,41.9
deg_Providencia_stuartii_strain_BE2467,BGK56_15985,OG01406,61.4
deg_Providencia_stuartii_strain_BE2467,BGK56_17275,OG03593,67.7
deg_Providencia_stuartii_strain_BE2467,BGK56_19125,OG02921,80.2
deg_Providencia_stuartii_strain_BE2467,BGK56_00230,OG02806,33.0
deg_Providencia_stuartii_strain_BE2467,BGK56_01860,OG04904,59.1
deg_Providencia_stuartii_strain_BE2467,BGK56_09465,OG05205,34.4
deg_Providencia_stuartii_strain_BE2467,BGK56_02150,OG04047,49.8
deg_Providencia_stuartii_strain_BE2467,BGK56_03270,OG05172,56.5
deg_Providencia_stuartii_strain_BE2467,BGK56_04075,OG05051,36.8
deg_Providencia_stuartii_strain_BE2467,BGK56_02995,OG05954,30.9
deg_Providencia_stuartii_strain_BE2467,BGK56_15195,OG03733,35.1
deg_Providencia_stuartii_strain_BE2467,BGK56_17295,OG01041,49.0
deg_Providencia_stuartii_strain_BE2467,BGK56_11685,OG08162,31.3
deg_Providencia_stuartii_strain_BE2467,BGK56_12970,OG03434,66.0
deg_Providencia_stuartii_strain_BE2467,BGK56_13130,OG00052,82.2
deg_Providencia_stuartii_strain_BE2467,BGK56_17855,OG02683,38.6
deg_Providencia_stuartii_strain_BE2467,BGK56_13225,OG03587,55.9
deg_Providencia_stuartii_strain_BE2467,BGK56_14765,OG01171,46.7
deg_Providencia_stuartii_strain_BE2467,BGK56_17210,OG00582,30.2
deg_Providencia_stuartii_strain_BE2467,BGK56_02920,OG15535,34.0
deg_Providencia_stuartii_strain_BE2467,BGK56_03400,OG03533,61.1
deg_Providencia_stuartii_strain_BE2467,BGK56_05630,OG03107,51.8
deg_Providencia_stuartii_strain_BE2467,BGK56_07940,OG00438,30.5
deg_Providencia_stuartii_strain_BE2467,BGK56_08950,OG01212,46.5
deg_Providencia_stuartii_strain_BE2467,BGK56_11235,OG03060,47.8
deg_Providencia_stuartii_strain_BE2467,BGK56_06375,OG00880,58.0
deg_Providencia_stuartii_strain_BE2467,BGK56_06860,OG02610,57.1
deg_Providencia_stuartii_strain_BE2467,BGK56_07990,OG00683,39.5
deg_Providencia_stuartii_strain_BE2467,BGK56_04240,OG01191,34.6
deg_Providencia_stuartii_strain_BE2467,BGK56_10005,OG01213,52.1
deg_Providencia_stuartii_strain_BE2467,BGK56_15010,OG01823,44.1
deg_Providencia_stuartii_strain_BE2467,BGK56_16960,OG01051,36.4
deg_Providencia_stuartii_strain_BE2467,BGK56_19130,OG01100,32.9
deg_Providencia_stuartii_strain_BE2467,BGK56_00710,OG02553,47.0
deg_Providencia_stuartii_strain_BE2467,BGK56_16980,OG02138,57.0
deg_Providencia_stuartii_strain_BE2467,BGK56_08605,OG01672,68.8
deg_Providencia_stuartii_strain_BE2467,BGK56_09925,OG00634,77.3
deg_Providencia_stuartii_strain_BE2467,BGK56_15420,OG01424,48.7
deg_Providencia_stuartii_strain_BE2467,BGK56_16720,OG14101,58.8
deg_Providencia_stuartii_strain_BE2467,BGK56_03715,OG01337,50.0
deg_Providencia_stuartii_strain_BE2467,BGK56_06825,OG06718,60.6
deg_Providencia_stuartii_strain_BE2467,BGK56_18950,OG02582,41.8
deg_Providencia_stuartii_strain_BE2467,BGK56_06040,OG13980,32.3
deg_Providencia_stuartii_strain_BE2467,BGK56_07370,OG00842,54.7
deg_Providencia_stuartii_strain_BE2467,BGK56_10000,OG02009,87.6
deg_Providencia_stuartii_strain_BE2467,BGK56_11975,OG00986,46.4
deg_Providencia_stuartii_strain_BE2467,BGK56_06255,OG03207,71.7
deg_Providencia_stuartii_strain_BE2467,BGK56_06905,OG02989,36.5
deg_Providencia_stuartii_strain_BE2467,BGK56_16485,OG01284,35.7
deg_Providencia_stuartii_strain_BE2467,BGK56_11690,OG00833,30.8
deg_Providencia_stuartii_strain_BE2467,BGK56_16175,OG00626,45.8
deg_Providencia_stuartii_strain_BE2467,BGK56_08410,OG02275,62.8
deg_Providencia_stuartii_strain_BE2467,BGK56_11570,OG02342,35.0
deg_Providencia_stuartii_strain_BE2467,BGK56_09800,OG00389,54.0
deg_Providencia_stuartii_strain_BE2467,BGK56_13065,OG00079,30.3
deg_Providencia_stuartii_strain_BE2467,BGK56_14610,OG03420,60.4
deg_Providencia_stuartii_strain_BE2467,BGK56_05200,OG04062,51.7
deg_Providencia_stuartii_strain_BE2467,BGK56_16760,OG14151,73.5
deg_Providencia_stuartii_strain_BE2467,BGK56_09990,OG02741,43.9
deg_Providencia_stuartii_strain_BE2467,BGK56_09665,OG00790,81.3
deg_Providencia_stuartii_strain_BE2467,BGK56_11305,OG03461,34.3
deg_Providencia_stuartii_strain_BE2467,BGK56_07770,OG00342,63.5
deg_Providencia_stuartii_strain_BE2467,BGK56_10405,OG00803,33.0
deg_Providencia_stuartii_strain_BE2467,BGK56_12385,OG03775,45.1
deg_Providencia_stuartii_strain_BE2467,BGK56_13530,OG03699,62.0
deg_Providencia_stuartii_strain_BE2467,BGK56_15580,OG03447,58.4
deg_Providencia_stuartii_strain_BE2467,BGK56_16425,OG00185,46.9
deg_Providencia_stuartii_strain_BE2467,BGK56_08640,OG00769,63.8
deg_Providencia_stuartii_strain_BE2467,BGK56_09150,OG14072,31.2
deg_Providencia_stuartii_strain_BE2467,BGK56_03740,OG00365,63.6
deg_Providencia_stuartii_strain_BE2467,BGK56_05350,OG02540,46.1
deg_Providencia_stuartii_strain_BE2467,BGK56_07980,OG02284,40.8
deg_Providencia_stuartii_strain_BE2467,BGK56_05850,OG02294,50.9
deg_Providencia_stuartii_strain_BE2467,BGK56_17410,OG02821,68.6
deg_Providencia_stuartii_strain_BE2467,BGK56_19565,OG00486,71.7
deg_Providencia_stuartii_strain_BE2467,BGK56_03265,OG03311,48.7
deg_Providencia_stuartii_strain_BE2467,BGK56_03750,OG01081,48.1
deg_Providencia_stuartii_strain_BE2467,BGK56_05195,OG03336,68.4
deg_Providencia_stuartii_strain_BE2467,BGK56_05855,OG00488,33.3
deg_Providencia_stuartii_strain_BE2467,BGK56_07935,OG00904,57.4
deg_Providencia_stuartii_strain_BE2467,BGK56_10585,OG02148,45.4
deg_Providencia_stuartii_strain_BE2467,BGK56_12075,OG02796,37.5
deg_Providencia_stuartii_strain_BE2467,BGK56_12715,OG03927,42.4
deg_Providencia_stuartii_strain_BE2467,BGK56_15590,OG03503,32.8
deg_Providencia_stuartii_strain_BE2467,BGK56_07960,OG02757,62.3
deg_Providencia_stuartii_strain_BE2467,BGK56_12565,OG00238,42.9
deg_Providencia_stuartii_strain_BE2467,BGK56_11055,OG05174,32.9
deg_Providencia_stuartii_strain_BE2467,BGK56_12365,OG00107,43.5
deg_Providencia_stuartii_strain_BE2467,BGK56_14735,OG14828,58.8
deg_Providencia_stuartii_strain_BE2467,BGK56_16050,OG01701,32.2
deg_Providencia_stuartii_strain_BE2467,BGK56_17835,OG02549,50.0
deg_Providencia_stuartii_strain_BE2467,BGK56_12540,OG13963,30.5
deg_Providencia_stuartii_strain_BE2467,BGK56_14550,OG03119,71.7
deg_Providencia_stuartii_strain_BE2467,BGK56_17335,OG03078,38.4
deg_Providencia_stuartii_strain_BE2467,BGK56_05130,OG03098,37.4
deg_Providencia_stuartii_strain_BE2467,BGK56_10415,OG02738,56.4
deg_Providencia_stuartii_strain_BE2467,BGK56_13035,OG03446,40.4
deg_Providencia_stuartii_strain_BE2467,BGK56_01425,OG01804,33.1
deg_Providencia_stuartii_strain_BE2467,BGK56_08415,OG01127,54.7
deg_Providencia_stuartii_strain_BE2467,BGK56_11735,OG00201,74.0
deg_Providencia_stuartii_strain_BE2467,BGK56_10025,OG00515,31.3
deg_Providencia_stuartii_strain_BE2467,BGK56_12005,OG00069,43.9
deg_Providencia_stuartii_strain_BE2467,BGK56_11500,OG01270,73.1
deg_Providencia_stuartii_strain_BE2467,BGK56_13475,OG01824,56.9
deg_Providencia_stuartii_strain_BE2467,BGK56_13795,OG00863,62.9
deg_Providencia_stuartii_strain_BE2467,BGK56_14325,OG01366,66.6
deg_Providencia_stuartii_strain_BE2467,BGK56_09545,OG15054,34.2
deg_Providencia_stuartii_strain_BE2467,BGK56_10865,OG04619,53.6
deg_Providencia_stuartii_strain_BE2467,BGK56_08900,OG00841,39.4
deg_Providencia_stuartii_strain_BE2467,BGK56_16180,OG00626,31.4
deg_Providencia_stuartii_strain_BE2467,BGK56_16665,OG00885,48.2
deg_Providencia_stuartii_strain_BE2467,BGK56_17805,OG02730,65.0
deg_Providencia_stuartii_strain_BE2467,BGK56_13650,OG00881,39.9
deg_Providencia_stuartii_strain_BE2467,BGK56_18620,OG00332,31.5
deg_Providencia_stuartii_strain_BE2467,BGK56_03620,OG03856,55.8
deg_Providencia_stuartii_strain_BE2467,BGK56_13125,OG03372,47.9
deg_Providencia_stuartii_strain_BE2467,BGK56_16165,OG06373,31.6
deg_Providencia_stuartii_strain_BE2467,BGK56_00855,OG02380,33.5
deg_Providencia_stuartii_strain_BE2467,BGK56_10010,OG03579,53.8
deg_Providencia_stuartii_strain_BE2467,BGK56_11000,OG00929,49.8
deg_Providencia_stuartii_strain_BE2467,BGK56_04960,OG02895,33.3
deg_Providencia_stuartii_strain_BE2467,BGK56_05935,OG03412,64.4
deg_Providencia_stuartii_strain_BE2467,BGK56_18590,OG03730,82.1
deg_Providencia_stuartii_strain_BE2467,BGK56_18925,OG00331,64.8
deg_Providencia_stuartii_strain_BE2467,BGK56_04395,OG14512,47.7
deg_Providencia_stuartii_strain_BE2467,BGK56_09485,OG01719,38.8
deg_Providencia_stuartii_strain_BE2467,BGK56_11790,OG04041,66.6
deg_Providencia_stuartii_strain_BE2467,BGK56_02580,OG00230,45.3
deg_Providencia_stuartii_strain_BE2467,BGK56_03380,OG14168,58.8
deg_Providencia_stuartii_strain_BE2467,BGK56_03540,OG00866,34.7
deg_Providencia_stuartii_strain_BE2467,BGK56_18200,OG03075,32.6
deg_Providencia_stuartii_strain_BE2467,BGK56_18730,OG00975,33.1
deg_Providencia_stuartii_strain_BE2467,BGK56_01285,OG03485,56.1
deg_Providencia_stuartii_strain_BE2467,BGK56_03110,OG15240,48.7
deg_Providencia_stuartii_strain_BE2467,BGK56_04400,OG05310,47.7
deg_Providencia_stuartii_strain_BE2467,BGK56_13280,OG00279,92.7
deg_Providencia_stuartii_strain_BE2467,BGK56_14290,OG00440,49.0
deg_Providencia_stuartii_strain_BE2467,BGK56_14450,OG02940,53.5
deg_Providencia_stuartii_strain_BE2467,BGK56_14850,OG01347,56.6
deg_Providencia_stuartii_strain_BE2467,BGK56_16470,OG00345,39.1
deg_Providencia_stuartii_strain_BE2467,BGK56_03850,OG02770,36.5
deg_Providencia_stuartii_strain_BE2467,BGK56_04815,OG01769,36.6
deg_Providencia_stuartii_strain_BE2467,BGK56_05950,OG00808,42.6
deg_Providencia_stuartii_strain_BE2467,BGK56_03530,OG03228,30.9
deg_Providencia_stuartii_strain_BE2467,BGK56_04335,OG04082,51.8
deg_Providencia_stuartii_strain_BE2467,BGK56_07155,OG03566,47.7
deg_Providencia_stuartii_strain_BE2467,BGK56_08625,OG00396,60.6
deg_Providencia_stuartii_strain_BE2467,BGK56_09780,OG03011,88.0
deg_Providencia_stuartii_strain_BE2467,BGK56_18995,OG00507,55.8
deg_Providencia_stuartii_strain_BE2467,BGK56_01390,OG01761,53.6
deg_Providencia_stuartii_strain_BE2467,BGK56_18350,OG03014,39.2
deg_Providencia_stuartii_strain_BE2467,BGK56_15450,OG02406,37.7
deg_Providencia_stuartii_strain_BE2467,BGK56_16095,OG01931,78.4
deg_Providencia_stuartii_strain_BE2467,BGK56_19075,OG03908,87.8
deg_Providencia_stuartii_strain_BE2467,BGK56_09475,OG10770,38.0
deg_Providencia_stuartii_strain_BE2467,BGK56_13250,OG02327,37.6
deg_Providencia_stuartii_strain_BE2467,BGK56_18930,OG00434,40.0
deg_Providencia_stuartii_strain_BE2467,BGK56_00010,OG05310,44.0
deg_Providencia_stuartii_strain_BE2467,BGK56_00830,OG09178,32.9
deg_Providencia_stuartii_strain_BE2467,BGK56_06010,OG03184,60.4
deg_Providencia_stuartii_strain_BE2467,BGK56_08470,OG02298,63.8
deg_Providencia_stuartii_strain_BE2467,BGK56_14170,OG00485,31.9
deg_Providencia_stuartii_strain_BE2467,BGK56_17035,OG00089,30.6
deg_Providencia_stuartii_strain_BE2467,BGK56_19365,OG03001,86.1
deg_Providencia_stuartii_strain_BE2467,BGK56_11780,OG00119,61.2
deg_Providencia_stuartii_strain_BE2467,BGK56_12585,OG06860,39.3
deg_Providencia_stuartii_strain_BE2467,BGK56_10015,OG00619,30.6
deg_Providencia_stuartii_strain_BE2467,BGK56_11005,OG01337,45.1
deg_Providencia_stuartii_strain_BE2467,BGK56_05740,OG00391,30.3
deg_Providencia_stuartii_strain_BE2467,BGK56_07555,OG03243,53.4
deg_Providencia_stuartii_strain_BE2467,BGK56_06855,OG00387,44.4
deg_Providencia_stuartii_strain_BE2467,BGK56_08465,OG00195,47.8
deg_Providencia_stuartii_strain_BE2467,BGK56_10130,OG01611,40.7
deg_Providencia_stuartii_strain_BE2467,BGK56_10960,OG03388,61.6
deg_Providencia_stuartii_strain_BE2467,BGK56_02475,OG13862,47.4
deg_Providencia_stuartii_strain_BE2467,BGK56_04405,OG05250,44.6
deg_Providencia_stuartii_strain_BE2467,BGK56_06385,OG02021,47.1
deg_Providencia_stuartii_strain_BE2467,BGK56_04675,OG04331,34.4
deg_Providencia_stuartii_strain_BE2467,BGK56_05810,OG03543,76.6
deg_Providencia_stuartii_strain_BE2467,BGK56_06495,OG00425,62.3
deg_Providencia_stuartii_strain_BE2467,BGK56_07950,OG00743,58.9
deg_Providencia_stuartii_strain_BE2467,BGK56_00320,OG15661,31.6
deg_Providencia_stuartii_strain_BE2467,BGK56_03395,OG01722,31.6
deg_Providencia_stuartii_strain_BE2467,BGK56_05070,OG03443,48.3
deg_Providencia_stuartii_strain_BE2467,BGK56_08185,OG04768,36.5
deg_Providencia_stuartii_strain_BE2467,BGK56_12470,OG12292,38.9
deg_Providencia_stuartii_strain_BE2467,BGK56_18490,OG03310,44.6
deg_Providencia_stuartii_strain_BE2467,BGK56_06590,OG00766,40.1
deg_Providencia_stuartii_strain_BE2467,BGK56_07240,OG01723,69.1
deg_Providencia_stuartii_strain_BE2467,BGK56_18115,OG00718,51.6
deg_Providencia_stuartii_strain_BE2467,BGK56_11480,OG03287,58.8
deg_Providencia_stuartii_strain_BE2467,BGK56_14675,OG02656,55.8
deg_Providencia_stuartii_strain_BE2467,BGK56_17615,OG06615,50.8
deg_Providencia_stuartii_strain_BE2467,BGK56_18475,OG01809,52.8
deg_Providencia_stuartii_strain_BE2467,BGK56_12250,OG00749,45.5
deg_Providencia_stuartii_strain_BE2467,BGK56_16250,OG02256,41.0
deg_Providencia_stuartii_strain_BE2467,BGK56_01480,OG01465,42.3
deg_Providencia_stuartii_strain_BE2467,BGK56_07985,OG02365,44.6
deg_Providencia_stuartii_strain_BE2467,BGK56_04265,OG03554,34.8
deg_Providencia_stuartii_strain_BE2467,BGK56_06570,OG00828,38.1
deg_Providencia_stuartii_strain_BE2467,BGK56_10840,OG02353,76.3
deg_Providencia_stuartii_strain_BE2467,BGK56_10670,OG10770,37.2
deg_Providencia_stuartii_strain_BE2467,BGK56_17800,OG02965,76.5
deg_Providencia_stuartii_strain_BE2467,BGK56_18675,OG02253,58.5
deg_Providencia_stuartii_strain_BE2467,BGK56_00075,OG04990,31.6
deg_Providencia_stuartii_strain_BE2467,BGK56_06460,OG00874,57.1
deg_Providencia_stuartii_strain_BE2467,BGK56_13505,OG03876,78.9
deg_Providencia_stuartii_strain_BE2467,BGK56_14900,OG02736,36.4
deg_Providencia_stuartii_strain_BE2467,BGK56_14810,OG01005,60.1
deg_Providencia_stuartii_strain_BE2467,BGK56_16285,OG02059,65.2
deg_Providencia_stuartii_strain_BE2467,BGK56_18785,OG00267,43.4
deg_Providencia_stuartii_strain_BE2467,BGK56_17260,OG03839,76.6
deg_Providencia_stuartii_strain_BE2467,BGK56_00850,OG03817,59.5
deg_Providencia_stuartii_strain_BE2467,BGK56_01550,OG02946,37.8
deg_Providencia_stuartii_strain_BE2467,BGK56_02210,OG02761,64.3
deg_Providencia_stuartii_strain_BE2467,BGK56_19005,OG01660,54.5
deg_Providencia_stuartii_strain_BE2467,BGK56_08785,OG01977,46.9
deg_Providencia_stuartii_strain_BE2467,BGK56_12060,OG00082,48.1
deg_Providencia_stuartii_strain_BE2467,BGK56_01440,OG01791,32.4
deg_Providencia_stuartii_strain_BE2467,BGK56_03705,OG13217,32.5
deg_Providencia_stuartii_strain_BE2467,BGK56_04830,OG03257,70.1
deg_Providencia_stuartii_strain_BE2467,BGK56_06815,OG02317,76.7
deg_Providencia_stuartii_strain_BE2467,BGK56_19290,OG01677,62.2
deg_Providencia_stuartii_strain_BE2467,BGK56_04115,OG03426,65.9
deg_Providencia_stuartii_strain_BE2467,BGK56_05135,OG07482,32.9
deg_Providencia_stuartii_strain_BE2467,BGK56_06115,OG14816,30.6
deg_Providencia_stuartii_strain_BE2467,BGK56_06475,OG01104,37.9
deg_Providencia_stuartii_strain_BE2467,BGK56_10125,OG01002,66.5
deg_Providencia_stuartii_strain_BE2467,BGK56_13740,OG01852,44.8
deg_Providencia_stuartii_strain_BE2467,BGK56_14975,OG03237,70.5
deg_Providencia_stuartii_strain_BE2467,BGK56_16275,OG15590,61.0
deg_Providencia_stuartii_strain_BE2467,BGK56_20075,OG00718,53.9
deg_Providencia_stuartii_strain_BE2467,BGK56_07745,OG00143,31.4
deg_Providencia_stuartii_strain_BE2467,BGK56_19490,OG00718,38.4
deg_Providencia_stuartii_strain_BE2467,BGK56_02060,OG00709,46.5
deg_Providencia_stuartii_strain_BE2467,BGK56_03345,OG02627,69.3
deg_Providencia_stuartii_strain_BE2467,BGK56_06025,OG02406,37.9
deg_Providencia_stuartii_strain_BE2467,BGK56_01505,OG14746,55.8
deg_Providencia_stuartii_strain_BE2467,BGK56_01680,OG00414,75.3
deg_Providencia_stuartii_strain_BE2467,BGK56_03445,OG01794,40.1
deg_Providencia_stuartii_strain_BE2467,BGK56_01690,OG03128,71.6
deg_Providencia_stuartii_strain_BE2467,BGK56_03615,OG03300,73.5
deg_Providencia_stuartii_strain_BE2467,BGK56_11555,OG03824,77.8
deg_Providencia_stuartii_strain_BE2467,BGK56_17985,OG00111,43.0
deg_Providencia_stuartii_strain_BE2467,BGK56_18860,OG00803,34.6
deg_Providencia_stuartii_strain_BE2467,BGK56_01415,OG02815,31.1
deg_Providencia_stuartii_strain_BE2467,BGK56_07235,OG02671,79.3
deg_Providencia_stuartii_strain_BE2467,BGK56_09375,OG02406,41.3
deg_Providencia_stuartii_strain_BE2467,BGK56_18990,OG00336,41.5
deg_Providencia_stuartii_strain_BE2467,BGK56_19795,OG03498,54.4
deg_Providencia_stuartii_strain_BE2467,BGK56_00570,OG00780,65.5
deg_Providencia_stuartii_strain_BE2467,BGK56_04780,OG03375,32.1
deg_Providencia_stuartii_strain_BE2467,BGK56_00285,OG11631,30.9
deg_Providencia_stuartii_strain_BE2467,BGK56_03520,OG01755,52.0
deg_Providencia_stuartii_strain_BE2467,BGK56_11730,OG01225,52.1
deg_Providencia_stuartii_strain_BE2467,BGK56_12375,OG02452,33.6
deg_Providencia_stuartii_strain_BE2467,BGK56_10240,OG03963,32.8
deg_Providencia_stuartii_strain_BE2467,BGK56_10560,OG02832,30.8
deg_Providencia_stuartii_strain_BE2467,BGK56_12700,OG02971,80.7
deg_Providencia_stuartii_strain_BE2467,BGK56_06810,OG02995,40.6
deg_Providencia_stuartii_strain_BE2467,BGK56_17420,OG03375,36.6
deg_Providencia_stuartii_strain_BE2467,BGK56_02955,OG02117,42.8
deg_Providencia_stuartii_strain_BE2467,BGK56_03920,OG02325,43.1
deg_Providencia_stuartii_strain_BE2467,BGK56_08510,OG02139,66.2
deg_Providencia_stuartii_strain_BE2467,BGK56_07550,OG03002,35.5
deg_Providencia_stuartii_strain_BE2467,BGK56_08515,OG07354,37.9
deg_Providencia_stuartii_strain_BE2467,BGK56_14865,OG01601,38.1
deg_Providencia_stuartii_strain_BE2467,BGK56_16650,OG03963,53.0
deg_Providencia_stuartii_strain_BE2467,BGK56_12195,OG02180,83.9
deg_Providencia_stuartii_strain_BE2467,BGK56_12995,OG01187,35.9
deg_Providencia_stuartii_strain_BE2467,BGK56_13000,OG02579,73.3
deg_Providencia_stuartii_strain_BE2467,BGK56_19020,OG00329,33.1
deg_Providencia_stuartii_strain_BE2467,BGK56_19660,OG00202,40.8
deg_Providencia_stuartii_strain_BE2467,BGK56_10720,OG01839,82.1
deg_Providencia_stuartii_strain_BE2467,BGK56_16530,OG03900,57.4
deg_Providencia_stuartii_strain_BE2467,BGK56_14785,OG12155,31.0
deg_Providencia_stuartii_strain_BE2467,BGK56_05690,OG00280,33.3
deg_Providencia_stuartii_strain_BE2467,BGK56_06535,OG05071,46.7
deg_Providencia_stuartii_strain_BE2467,BGK56_04235,OG00636,43.7
deg_Providencia_stuartii_strain_BE2467,BGK56_05695,OG00794,85.0
deg_Providencia_stuartii_strain_BE2467,BGK56_02620,OG01268,52.1
deg_Providencia_stuartii_strain_BE2467,BGK56_03905,OG03893,62.2
deg_Providencia_stuartii_strain_BE2467,BGK56_18595,OG02813,55.6
deg_Providencia_stuartii_strain_BE2467,BGK56_19570,OG01371,47.2
deg_Providencia_stuartii_strain_BE2467,BGK56_14295,OG00546,66.3
deg_Providencia_stuartii_strain_BE2467,BGK56_17270,OG02815,62.1
deg_Providencia_stuartii_strain_BE2467,BGK56_00395,OG00129,51.5
deg_Providencia_stuartii_strain_BE2467,BGK56_01530,OG03652,75.7
deg_Providencia_stuartii_strain_BE2467,BGK56_06580,OG02609,61.4
deg_Providencia_stuartii_strain_BE2467,BGK56_06910,OG01276,30.1
deg_Providencia_stuartii_strain_BE2467,BGK56_05585,OG02038,52.8
deg_Providencia_stuartii_strain_BE2467,BGK56_07560,OG01941,36.4
deg_Providencia_stuartii_strain_BE2467,BGK56_09380,OG12292,38.9
deg_Providencia_stuartii_strain_BE2467,BGK56_09835,OG02430,45.0
deg_Providencia_stuartii_strain_BE2467,BGK56_10155,OG00939,53.0
deg_Providencia_stuartii_strain_BE2467,BGK56_18265,OG01737,54.9
deg_Providencia_stuartii_strain_BE2467,BGK56_19595,OG00803,30.7
deg_Providencia_stuartii_strain_BE2467,BGK56_02490,OG00914,45.5
deg_Providencia_stuartii_strain_BE2467,BGK56_12525,OG05135,33.1
deg_Providencia_stuartii_strain_BE2467,BGK56_16855,OG14069,30.6
deg_Providencia_stuartii_strain_BE2467,BGK56_17890,OG01681,31.6
deg_Providencia_stuartii_strain_BE2467,BGK56_18765,OG00772,34.3
deg_Providencia_stuartii_strain_BE2467,BGK56_13900,OG00245,42.3
deg_Providencia_stuartii_strain_BE2467,BGK56_15955,OG02434,60.8
deg_Providencia_stuartii_strain_BE2467,BGK56_16435,OG00151,38.8
deg_Providencia_stuartii_strain_BE2467,BGK56_03370,OG01873,74.1
deg_Providencia_stuartii_strain_BE2467,BGK56_12230,OG00245,64.6
deg_Providencia_stuartii_strain_BE2467,BGK56_13695,OG02041,75.9
deg_Providencia_stuartii_strain_BE2467,BGK56_14015,OG03642,43.7
deg_Providencia_stuartii_strain_BE2467,BGK56_09025,OG13198,53.1
deg_Providencia_stuartii_strain_BE2467,BGK56_10330,OG03608,71.4
deg_Providencia_stuartii_strain_BE2467,BGK56_11320,OG01465,36.4
deg_Providencia_stuartii_strain_BE2467,BGK56_12310,OG03769,48.5
deg_Providencia_stuartii_strain_BE2467,BGK56_13295,OG02473,55.2
deg_Providencia_stuartii_strain_BE2467,BGK56_11325,OG00305,30.3
deg_Providencia_stuartii_strain_BE2467,BGK56_09190,OG04902,42.3
deg_Providencia_stuartii_strain_BE2467,BGK56_04155,OG01819,33.1
deg_Providencia_stuartii_strain_BE2467,BGK56_04800,OG01320,38.0
deg_Providencia_stuartii_strain_BE2467,BGK56_06785,OG00955,59.0
deg_Providencia_stuartii_strain_BE2467,BGK56_07915,OG00218,47.3
deg_Providencia_stuartii_strain_BE2467,BGK56_08235,OG06241,62.2
deg_Providencia_stuartii_strain_BE2467,BGK56_08080,OG01515,50.2
deg_Providencia_stuartii_strain_BE2467,BGK56_08930,OG01834,48.2
deg_Providencia_stuartii_strain_BE2467,BGK56_14255,OG05967,50.3
deg_Providencia_stuartii_strain_BE2467,BGK56_05185,OG03615,63.1
deg_Providencia_stuartii_strain_BE2467,BGK56_05840,OG02633,46.0
deg_Providencia_stuartii_strain_BE2467,BGK56_06365,OG02427,82.2
