og_id,organism,locus_tag
OG07168,beril_Methanococcus_S2,MMP_RS06905
OG07169,beril_Methanococcus_JJ,MMJJ_RS04340
OG07170,beril_Methanococcus_S2,MMP_RS05310
OG07171,beril_Methanococcus_JJ,MMJJ_RS02735
OG07172,beril_Methanococcus_S2,MMP_RS00350
OG07173,beril_Methanococcus_S2,MMP_RS08765
OG07174,beril_Methanococcus_S2,MMP_RS08605
OG07175,beril_Methanococcus_JJ,MMJJ_RS00595
OG07176,beril_Methanococcus_JJ,MMJJ_RS04605
OG07177,beril_Methanococcus_S2,MMP_RS07970
OG07178,beril_Methanococcus_JJ,MMJJ_RS06555
OG07179,beril_Methanococcus_JJ,MMJJ_RS06235
OG07180,beril_Methanococcus_S2,MMP_RS08060
OG07181,beril_Methanococcus_S2,MMP_RS08750
OG07182,beril_Methanococcus_S2,MMP_RS07815
OG07183,beril_Methanococcus_S2,MMP_RS08990
OG07184,beril_Methanococcus_S2,MMP_RS06530
OG07185,beril_Methanococcus_S2,MMP_RS07750
OG07186,beril_Methanococcus_JJ,MMJJ_RS08725
OG07187,beril_Methanococcus_S2,MMP_RS05885
OG07188,beril_Methanococcus_S2,MMP_RS00105
OG07189,beril_Methanococcus_JJ,MMJJ_RS06475
OG07190,beril_Methanococcus_JJ,MMJJ_RS04780
OG07191,beril_Methanococcus_S2,MMP_RS07325
OG07192,beril_Methanococcus_JJ,MMJJ_RS02590
OG07193,beril_Methanococcus_JJ,MMJJ_RS03045
OG07194,beril_Methanococcus_JJ,MMJJ_RS04075
OG07195,beril_Methanococcus_S2,MMP_RS08275
OG07196,beril_Methanococcus_JJ,MMJJ_RS08215
OG07197,beril_Methanococcus_S2,MMP_RS00210
OG07198,beril_Methanococcus_S2,MMP_RS01340
OG07199,beril_Methanococcus_S2,MMP_RS02180
OG07200,beril_Methanococcus_JJ,MMJJ_RS01705
OG07201,beril_Methanococcus_JJ,MMJJ_RS04615
OG07202,beril_Methanococcus_JJ,MMJJ_RS04910
OG07203,beril_Methanococcus_JJ,MMJJ_RS06490
OG07204,beril_Methanococcus_S2,MMP_RS04430
OG07205,beril_Methanococcus_JJ,MMJJ_RS05160
OG07206,beril_Methanococcus_JJ,MMJJ_RS09125
OG07207,beril_Methanococcus_JJ,MMJJ_RS03920
OG07208,beril_Methanococcus_S2,MMP_RS00050
OG07209,beril_Methanococcus_JJ,MMJJ_RS05220
OG07210,beril_Methanococcus_JJ,MMJJ_RS00585
OG07211,beril_Methanococcus_S2,MMP_RS06925
OG07212,beril_Methanococcus_S2,MMP_RS01320
OG07213,beril_Methanococcus_S2,MMP_RS01725
OG07214,beril_Methanococcus_S2,MMP_RS05715
OG07215,beril_Methanococcus_S2,MMP_RS02820
OG07216,beril_Methanococcus_JJ,MMJJ_RS02115
OG07217,beril_Methanococcus_JJ,MMJJ_RS06680
OG07218,beril_Methanococcus_JJ,MMJJ_RS06875
OG07219,beril_Methanococcus_JJ,MMJJ_RS05025
OG07220,beril_Methanococcus_JJ,MMJJ_RS06290
OG07221,beril_Methanococcus_JJ,MMJJ_RS06300
OG07222,beril_Methanococcus_S2,MMP_RS00455
OG07223,beril_Methanococcus_JJ,MMJJ_RS06045
OG07224,beril_Methanococcus_JJ,MMJJ_RS05930
OG07225,beril_Methanococcus_S2,MMP_RS01260
OG07226,beril_Methanococcus_S2,MMP_RS01400
OG07227,beril_Methanococcus_JJ,MMJJ_RS03965
OG07228,beril_Methanococcus_JJ,MMJJ_RS04040
OG07229,beril_Methanococcus_JJ,MMJJ_RS07055
OG07230,beril_Methanococcus_JJ,MMJJ_RS08875
OG07231,beril_Methanococcus_S2,MMP_RS06135
OG07232,beril_Methanococcus_S2,MMP_RS06820
OG07233,beril_Methanococcus_S2,MMP_RS07105
OG07234,beril_Methanococcus_S2,MMP_RS08640
OG07235,beril_Methanococcus_JJ,MMJJ_RS06325
OG07236,beril_Methanococcus_JJ,MMJJ_RS04540
OG07237,beril_Methanococcus_S2,MMP_RS07385
OG07238,beril_Methanococcus_JJ,MMJJ_RS06165
OG07239,beril_Methanococcus_S2,MMP_RS06220
OG07240,beril_Methanococcus_S2,MMP_RS02810
OG07241,beril_Methanococcus_S2,MMP_RS05700
OG07242,beril_Methanococcus_JJ,MMJJ_RS08655
OG07243,beril_Methanococcus_S2,MMP_RS03265
OG07244,beril_Methanococcus_S2,MMP_RS01080
OG07245,beril_Methanococcus_JJ,MMJJ_RS01820
OG07246,beril_Methanococcus_JJ,MMJJ_RS03955
OG07247,beril_Methanococcus_JJ,MMJJ_RS03705
OG07248,beril_Methanococcus_JJ,MMJJ_RS00425
OG07249,beril_Methanococcus_S2,MMP_RS04770
OG07250,beril_Methanococcus_JJ,MMJJ_RS06340
OG07251,beril_Methanococcus_S2,MMP_RS06410
OG07252,beril_Methanococcus_S2,MMP_RS00620
OG07253,beril_Methanococcus_S2,MMP_RS08780
OG07254,beril_Methanococcus_S2,MMP_RS07220
OG07255,beril_Methanococcus_S2,MMP_RS07960
OG07256,beril_Methanococcus_JJ,MMJJ_RS07790
OG07257,beril_RalstoniaBSBF1503,RALBFv3_RS17045
OG07258,beril_Methanococcus_JJ,MMJJ_RS02850
OG07259,beril_Methanococcus_JJ,MMJJ_RS08390
OG07260,beril_Methanococcus_JJ,MMJJ_RS06950
OG07261,beril_Methanococcus_S2,MMP_RS01540
OG07262,beril_Methanococcus_S2,MMP_RS05780
OG07263,beril_Methanococcus_S2,MMP_RS00515
OG07264,beril_Methanococcus_S2,MMP_RS08655
OG07265,beril_Methanococcus_JJ,MMJJ_RS00700
OG07266,beril_Methanococcus_S2,MMP_RS03145
OG07267,beril_Methanococcus_JJ,MMJJ_RS05670
OG07268,beril_Methanococcus_S2,MMP_RS01505
OG07269,beril_Methanococcus_S2,MMP_RS06600
OG07270,beril_Methanococcus_S2,MMP_RS08400
OG07271,beril_Methanococcus_S2,MMP_RS00205
OG07272,beril_Methanococcus_JJ,MMJJ_RS08175
OG07273,beril_Methanococcus_JJ,MMJJ_RS03995
OG07274,beril_Methanococcus_S2,MMP_RS03635
OG07275,beril_Methanococcus_S2,MMP_RS07790
OG07276,beril_Methanococcus_S2,MMP_RS06280
OG07277,beril_Methanococcus_S2,MMP_RS03505
OG07278,beril_Methanococcus_S2,MMP_RS03615
OG07279,beril_Methanococcus_JJ,MMJJ_RS00570
OG07280,beril_Methanococcus_JJ,MMJJ_RS08025
OG07281,beril_Methanococcus_JJ,MMJJ_RS06670
OG07282,beril_Methanococcus_JJ,MMJJ_RS06175
OG07283,beril_Methanococcus_S2,MMP_RS08825
OG07284,beril_Methanococcus_JJ,MMJJ_RS07970
OG07285,beril_Methanococcus_JJ,MMJJ_RS04110
OG07286,beril_Methanococcus_S2,MMP_RS08245
OG07287,beril_Methanococcus_JJ,MMJJ_RS01300
OG07288,beril_Methanococcus_JJ,MMJJ_RS07515
OG07289,beril_Methanococcus_JJ,MMJJ_RS07015
OG07290,beril_Methanococcus_JJ,MMJJ_RS07045
OG07291,beril_Methanococcus_JJ,MMJJ_RS06330
OG07292,beril_Methanococcus_JJ,MMJJ_RS05740
OG07293,beril_Methanococcus_S2,MMP_RS00860
OG07294,beril_Methanococcus_S2,MMP_RS01250
OG07295,beril_Methanococcus_S2,MMP_RS01065
OG07296,beril_Methanococcus_S2,MMP_RS01280
OG07297,beril_Methanococcus_S2,MMP_RS03545
OG07298,beril_Methanococcus_JJ,MMJJ_RS00880
OG07299,beril_Methanococcus_S2,MMP_RS00815
OG07300,beril_Methanococcus_S2,MMP_RS09030
OG07301,beril_Methanococcus_S2,MMP_RS01550
OG07302,beril_Methanococcus_JJ,MMJJ_RS03520
OG07303,beril_Methanococcus_JJ,MMJJ_RS05390
OG07304,beril_Methanococcus_S2,MMP_RS07100
OG07305,beril_Methanococcus_JJ,MMJJ_RS06865
OG07306,beril_Methanococcus_JJ,MMJJ_RS03145
OG07307,beril_Methanococcus_S2,MMP_RS02345
OG07308,beril_Methanococcus_JJ,MMJJ_RS06205
OG07309,beril_Methanococcus_S2,MMP_RS02775
OG07310,beril_Methanococcus_JJ,MMJJ_RS02960
OG07311,beril_Methanococcus_S2,MMP_RS00900
OG07312,beril_Methanococcus_JJ,MMJJ_RS08790
OG07313,beril_Methanococcus_S2,MMP_RS00340
OG07314,beril_Methanococcus_S2,MMP_RS05135
OG07315,beril_Methanococcus_JJ,MMJJ_RS04045
OG07316,beril_Methanococcus_JJ,MMJJ_RS05430
OG07317,beril_Methanococcus_S2,MMP_RS00625
OG07318,beril_Methanococcus_JJ,MMJJ_RS08805
OG07319,beril_Methanococcus_JJ,MMJJ_RS08615
OG07320,beril_Methanococcus_S2,MMP_RS05540
OG07321,beril_Methanococcus_JJ,MMJJ_RS02000
OG07322,beril_Methanococcus_JJ,MMJJ_RS00775
OG07323,beril_Methanococcus_S2,MMP_RS06780
OG07324,beril_Methanococcus_JJ,MMJJ_RS05270
OG07325,beril_Methanococcus_JJ,MMJJ_RS01065
OG07326,beril_Methanococcus_JJ,MMJJ_RS01780
OG07327,beril_Methanococcus_S2,MMP_RS00065
OG07328,beril_Methanococcus_JJ,MMJJ_RS04815
OG07329,beril_Methanococcus_JJ,MMJJ_RS04565
OG07330,beril_Methanococcus_S2,MMP_RS04925
OG07331,beril_Methanococcus_JJ,MMJJ_RS07410
OG07332,beril_Methanococcus_JJ,MMJJ_RS08030
OG07333,beril_Methanococcus_JJ,MMJJ_RS00840
OG07334,beril_Methanococcus_S2,MMP_RS02260
OG07335,beril_Methanococcus_JJ,MMJJ_RS03485
OG07336,beril_Methanococcus_JJ,MMJJ_RS04200
OG07337,beril_Methanococcus_JJ,MMJJ_RS01465
OG07338,beril_Methanococcus_JJ,MMJJ_RS03845
OG07339,beril_Methanococcus_S2,MMP_RS01475
OG07340,beril_Methanococcus_JJ,MMJJ_RS01500
OG07341,beril_Methanococcus_S2,MMP_RS06850
OG07342,beril_Methanococcus_JJ,MMJJ_RS00740
OG07343,beril_Methanococcus_S2,MMP_RS01990
OG07344,beril_Methanococcus_JJ,MMJJ_RS01870
OG07345,beril_Methanococcus_S2,MMP_RS06480
OG07346,beril_Methanococcus_JJ,MMJJ_RS09055
OG07347,beril_Methanococcus_JJ,MMJJ_RS05055
OG07348,beril_Methanococcus_S2,MMP_RS08050
OG07349,beril_Methanococcus_S2,MMP_RS03680
OG07350,beril_Methanococcus_JJ,MMJJ_RS03745
OG07351,beril_Methanococcus_JJ,MMJJ_RS03815
OG07352,beril_Methanococcus_JJ,MMJJ_RS04960
OG07353,beril_Methanococcus_S2,MMP_RS02285
OG07354,beril_Methanococcus_JJ,MMJJ_RS07920
OG07355,beril_Methanococcus_S2,MMP_RS03665
OG07356,beril_Methanococcus_S2,MMP_RS00150
OG07357,beril_Methanococcus_S2,MMP_RS06110
OG07358,beril_Methanococcus_S2,MMP_RS08045
OG07359,beril_Methanococcus_S2,MMP_RS00160
OG07360,beril_Methanococcus_S2,MMP_RS00190
OG07361,beril_Methanococcus_S2,MMP_RS07860
OG07362,beril_Methanococcus_JJ,MMJJ_RS01615
OG07363,beril_Methanococcus_S2,MMP_RS03040
OG07364,beril_Methanococcus_S2,MMP_RS03780
OG07365,beril_Methanococcus_JJ,MMJJ_RS02145
OG07366,beril_Methanococcus_S2,MMP_RS08240
OG07367,beril_Methanococcus_S2,MMP_RS03150
OG07368,beril_Methanococcus_JJ,MMJJ_RS05245
OG07369,beril_Methanococcus_JJ,MMJJ_RS02955
OG07370,beril_Methanococcus_S2,MMP_RS00685
OG07371,beril_Methanococcus_S2,MMP_RS04995
OG07372,beril_Methanococcus_S2,MMP_RS08540
OG07373,beril_Methanococcus_S2,MMP_RS02110
OG07374,beril_Methanococcus_JJ,MMJJ_RS03765
OG07375,beril_Methanococcus_JJ,MMJJ_RS06855
OG07376,beril_Methanococcus_S2,MMP_RS01085
OG07377,beril_Methanococcus_JJ,MMJJ_RS00070
OG07378,beril_Methanococcus_S2,MMP_RS08810
OG07379,beril_Methanococcus_JJ,MMJJ_RS01700
OG07380,beril_Methanococcus_JJ,MMJJ_RS04730
OG07381,beril_Methanococcus_JJ,MMJJ_RS07845
OG07382,beril_Methanococcus_JJ,MMJJ_RS02895
OG07383,beril_Methanococcus_JJ,MMJJ_RS03250
OG07384,beril_Methanococcus_JJ,MMJJ_RS02260
OG07385,beril_Methanococcus_JJ,MMJJ_RS06945
OG07386,beril_Methanococcus_JJ,MMJJ_RS01765
OG07387,beril_Methanococcus_JJ,MMJJ_RS02090
OG07388,beril_Methanococcus_S2,MMP_RS05400
OG07389,beril_Methanococcus_S2,MMP_RS02005
OG07390,beril_Methanococcus_JJ,MMJJ_RS00135
OG07391,beril_Methanococcus_JJ,MMJJ_RS05045
OG07392,beril_Methanococcus_JJ,MMJJ_RS06075
OG07393,beril_Methanococcus_S2,MMP_RS00450
OG07394,beril_Methanococcus_JJ,MMJJ_RS04920
OG07395,beril_Methanococcus_S2,MMP_RS04605
OG07396,beril_Methanococcus_S2,MMP_RS07440
OG07397,beril_Methanococcus_S2,MMP_RS01845
OG07398,beril_Methanococcus_S2,MMP_RS08120
OG07399,beril_Methanococcus_JJ,MMJJ_RS00535
OG07400,beril_Methanococcus_S2,MMP_RS01775
OG07401,beril_Methanococcus_JJ,MMJJ_RS07065
OG07402,beril_Methanococcus_JJ,MMJJ_RS02040
OG07403,beril_Methanococcus_S2,MMP_RS04410
OG07404,beril_Methanococcus_JJ,MMJJ_RS09040
OG07405,beril_Methanococcus_S2,MMP_RS06520
OG07406,beril_Methanococcus_JJ,MMJJ_RS01350
OG07407,beril_Methanococcus_S2,MMP_RS00285
OG07408,beril_Methanococcus_S2,MMP_RS03175
OG07409,beril_Methanococcus_JJ,MMJJ_RS05510
OG07410,beril_Methanococcus_S2,MMP_RS03180
OG07411,beril_Methanococcus_JJ,MMJJ_RS07340
OG07412,beril_Methanococcus_S2,MMP_RS07140
OG07413,beril_Methanococcus_S2,MMP_RS01235
OG07414,beril_Methanococcus_JJ,MMJJ_RS03915
OG07415,beril_Methanococcus_S2,MMP_RS07560
OG07416,beril_Methanococcus_S2,MMP_RS07895
OG07417,beril_Methanococcus_JJ,MMJJ_RS06405
OG07418,beril_Methanococcus_JJ,MMJJ_RS02570
OG07419,beril_Methanococcus_JJ,MMJJ_RS00435
OG07420,beril_Methanococcus_S2,MMP_RS04980
OG07421,beril_Methanococcus_S2,MMP_RS00635
OG07422,beril_Methanococcus_S2,MMP_RS02390
OG07423,beril_Methanococcus_JJ,MMJJ_RS01715
OG07424,beril_Methanococcus_S2,MMP_RS03085
OG07425,beril_Methanococcus_S2,MMP_RS01985
OG07426,beril_Methanococcus_S2,MMP_RS05925
OG07427,beril_Methanococcus_JJ,MMJJ_RS04030
OG07428,beril_Methanococcus_S2,MMP_RS04835
OG07429,beril_Methanococcus_S2,MMP_RS03425
OG07430,beril_Methanococcus_S2,MMP_RS02695
OG07431,beril_Methanococcus_JJ,MMJJ_RS00075
OG07432,beril_Methanococcus_JJ,MMJJ_RS07095
OG07433,beril_Methanococcus_S2,MMP_RS03575
OG07434,beril_Methanococcus_JJ,MMJJ_RS00100
OG07435,beril_Methanococcus_JJ,MMJJ_RS05820
OG07436,beril_Methanococcus_JJ,MMJJ_RS00485
OG07437,beril_Dda3937,DDA3937_RS20275
OG07438,beril_Methanococcus_S2,MMP_RS05810
OG07439,beril_Methanococcus_S2,MMP_RS03195
OG07440,beril_Methanococcus_JJ,MMJJ_RS00115
OG07441,beril_Methanococcus_S2,MMP_RS00530
OG07442,beril_Methanococcus_JJ,MMJJ_RS06905
OG07443,beril_Methanococcus_JJ,MMJJ_RS05880
OG07444,beril_Methanococcus_JJ,MMJJ_RS07050
OG07445,beril_Methanococcus_JJ,MMJJ_RS08935
OG07446,beril_Methanococcus_S2,MMP_RS08000
OG07447,beril_Methanococcus_JJ,MMJJ_RS05420
OG07448,beril_Methanococcus_S2,MMP_RS02370
OG07449,beril_Methanococcus_S2,MMP_RS04850
OG07450,beril_Methanococcus_S2,MMP_RS03485
OG07451,beril_Methanococcus_S2,MMP_RS07245
OG07452,beril_Methanococcus_JJ,MMJJ_RS06655
OG07453,beril_Methanococcus_S2,MMP_RS02485
OG07454,beril_Methanococcus_S2,MMP_RS07110
OG07455,beril_Methanococcus_JJ,MMJJ_RS07435
OG07456,beril_Methanococcus_JJ,MMJJ_RS02940
OG07457,beril_Methanococcus_S2,MMP_RS02850
OG07458,beril_Methanococcus_S2,MMP_RS03095
OG07459,beril_Methanococcus_JJ,MMJJ_RS07725
OG07460,beril_Methanococcus_S2,MMP_RS00120
OG07461,beril_Methanococcus_JJ,MMJJ_RS01250
OG07462,beril_Methanococcus_S2,MMP_RS07285
OG07463,beril_Methanococcus_S2,MMP_RS05105
OG07464,beril_Methanococcus_S2,MMP_RS00470
OG07465,beril_Methanococcus_JJ,MMJJ_RS07155
OG07466,beril_Methanococcus_S2,MMP_RS05985
OG07467,beril_Methanococcus_JJ,MMJJ_RS04210
OG07468,beril_Methanococcus_S2,MMP_RS07675
OG07469,beril_Methanococcus_JJ,MMJJ_RS04700
OG07470,beril_Methanococcus_S2,MMP_RS05375
OG07471,beril_Methanococcus_S2,MMP_RS00315
OG07472,beril_Methanococcus_S2,MMP_RS01710
OG07473,beril_Methanococcus_S2,MMP_RS07330
OG07474,beril_Methanococcus_S2,MMP_RS08355
OG07475,beril_Methanococcus_JJ,MMJJ_RS06850
OG07476,beril_Methanococcus_S2,MMP_RS02145
OG07477,beril_Methanococcus_S2,MMP_RS03005
OG07478,beril_Methanococcus_S2,MMP_RS07740
OG07479,beril_Methanococcus_JJ,MMJJ_RS00245
OG07480,beril_Methanococcus_JJ,MMJJ_RS07335
OG07481,beril_Methanococcus_JJ,MMJJ_RS03685
OG07482,beril_Methanococcus_S2,MMP_RS01805
OG07483,beril_Methanococcus_JJ,MMJJ_RS05240
OG07484,beril_Methanococcus_S2,MMP_RS05380
OG07485,beril_Methanococcus_S2,MMP_RS05300
OG07486,beril_Methanococcus_JJ,MMJJ_RS07345
OG07487,beril_Methanococcus_S2,MMP_RS09010
OG07488,beril_Methanococcus_S2,MMP_RS07460
OG07489,beril_Methanococcus_S2,MMP_RS01220
OG07490,beril_Methanococcus_S2,MMP_RS04685
OG07491,beril_Methanococcus_S2,MMP_RS05720
OG07492,beril_Methanococcus_JJ,MMJJ_RS07720
OG07493,beril_Methanococcus_JJ,MMJJ_RS04980
OG07494,beril_Methanococcus_JJ,MMJJ_RS00915
OG07495,beril_Methanococcus_S2,MMP_RS03130
OG07496,beril_Methanococcus_S2,MMP_RS04810
OG07497,beril_Methanococcus_S2,MMP_RS06730
OG07498,beril_Methanococcus_JJ,MMJJ_RS05085
OG07499,beril_Methanococcus_JJ,MMJJ_RS01825
OG07500,beril_Methanococcus_JJ,MMJJ_RS01855
OG07501,beril_Methanococcus_S2,MMP_RS07435
OG07502,beril_Methanococcus_S2,MMP_RS08455
OG07503,beril_Methanococcus_S2,MMP_RS02650
OG07504,beril_Methanococcus_JJ,MMJJ_RS05010
OG07505,beril_Methanococcus_JJ,MMJJ_RS02180
OG07506,beril_Methanococcus_JJ,MMJJ_RS09030
OG07507,beril_Methanococcus_S2,MMP_RS05450
OG07508,beril_Methanococcus_JJ,MMJJ_RS07810
OG07509,beril_Methanococcus_JJ,MMJJ_RS08580
OG07510,beril_Methanococcus_S2,MMP_RS07145
OG07511,beril_Methanococcus_JJ,MMJJ_RS06250
OG07512,beril_Methanococcus_JJ,MMJJ_RS03890
OG07513,beril_Methanococcus_JJ,MMJJ_RS02915
OG07514,beril_Methanococcus_JJ,MMJJ_RS00695
OG07515,beril_Methanococcus_S2,MMP_RS07210
OG07516,beril_Methanococcus_S2,MMP_RS01565
OG07517,beril_Methanococcus_S2,MMP_RS02010
OG07518,beril_Methanococcus_JJ,MMJJ_RS04690
OG07519,beril_Methanococcus_S2,MMP_RS05075
OG07520,beril_Methanococcus_JJ,MMJJ_RS08610
OG07521,beril_Methanococcus_S2,MMP_RS08235
OG07522,beril_Methanococcus_JJ,MMJJ_RS09100
OG07523,beril_Methanococcus_JJ,MMJJ_RS05020
OG07524,beril_Methanococcus_S2,MMP_RS04945
OG07525,beril_Methanococcus_JJ,MMJJ_RS07320
OG07526,beril_Methanococcus_JJ,MMJJ_RS05235
OG07527,beril_Methanococcus_JJ,MMJJ_RS00235
OG07528,beril_Methanococcus_JJ,MMJJ_RS04050
OG07529,beril_Methanococcus_S2,MMP_RS04555
OG07530,beril_Methanococcus_JJ,MMJJ_RS07310
OG07531,beril_Methanococcus_JJ,MMJJ_RS05645
OG07532,beril_Methanococcus_JJ,MMJJ_RS04750
OG07533,beril_Methanococcus_JJ,MMJJ_RS04085
OG07534,beril_Methanococcus_JJ,MMJJ_RS03490
OG07535,beril_Methanococcus_JJ,MMJJ_RS00765
OG07536,beril_Methanococcus_JJ,MMJJ_RS04825
OG07537,beril_Methanococcus_JJ,MMJJ_RS06260
OG07538,beril_Methanococcus_JJ,MMJJ_RS09245
OG07539,beril_Methanococcus_S2,MMP_RS03445
OG07540,beril_Methanococcus_S2,MMP_RS06745
OG07541,beril_Methanococcus_JJ,MMJJ_RS05955
OG07542,beril_Methanococcus_S2,MMP_RS07580
OG07543,beril_Methanococcus_JJ,MMJJ_RS07495
OG07544,beril_Methanococcus_JJ,MMJJ_RS05550
OG07545,beril_Methanococcus_S2,MMP_RS00895
OG07546,beril_Methanococcus_JJ,MMJJ_RS04440
OG07547,beril_Methanococcus_JJ,MMJJ_RS08950
OG07548,beril_Methanococcus_JJ,MMJJ_RS06150
OG07549,beril_Methanococcus_JJ,MMJJ_RS00835
OG07550,beril_Methanococcus_JJ,MMJJ_RS05205
OG07551,beril_Methanococcus_JJ,MMJJ_RS07910
OG07552,beril_Methanococcus_S2,MMP_RS02770
OG07553,beril_Methanococcus_JJ,MMJJ_RS01305
OG07554,beril_Methanococcus_S2,MMP_RS00485
OG07555,beril_Methanococcus_S2,MMP_RS06145
OG07556,beril_Methanococcus_JJ,MMJJ_RS03980
OG07557,beril_Methanococcus_JJ,MMJJ_RS00965
OG07558,beril_Methanococcus_JJ,MMJJ_RS09220
OG07559,beril_Methanococcus_JJ,MMJJ_RS01515
OG07560,beril_Methanococcus_S2,MMP_RS04725
OG07561,beril_Methanococcus_S2,MMP_RS07405
OG07562,beril_Methanococcus_S2,MMP_RS05010
OG07563,beril_Methanococcus_S2,MMP_RS03355
OG07564,beril_Methanococcus_JJ,MMJJ_RS00790
OG07565,beril_Methanococcus_JJ,MMJJ_RS04015
OG07566,beril_Methanococcus_S2,MMP_RS05550
OG07567,beril_Methanococcus_S2,MMP_RS08860
OG07568,beril_Methanococcus_S2,MMP_RS03280
OG07569,beril_Methanococcus_S2,MMP_RS02940
OG07570,beril_Methanococcus_JJ,MMJJ_RS00460
OG07571,beril_Methanococcus_S2,MMP_RS02150
OG07572,beril_Methanococcus_S2,MMP_RS04035
OG07573,beril_Methanococcus_S2,MMP_RS04985
OG07574,beril_Methanococcus_S2,MMP_RS07890
OG07575,beril_Methanococcus_JJ,MMJJ_RS03690
OG07576,beril_Methanococcus_JJ,MMJJ_RS00455
OG07577,beril_Methanococcus_JJ,MMJJ_RS05130
OG07578,beril_Methanococcus_S2,MMP_RS00915
OG07579,beril_Methanococcus_JJ,MMJJ_RS09200
OG07580,beril_Methanococcus_JJ,MMJJ_RS04410
OG07581,beril_Methanococcus_S2,MMP_RS04070
OG07582,beril_Methanococcus_S2,MMP_RS05170
OG07583,beril_Methanococcus_S2,MMP_RS01070
OG07584,beril_Methanococcus_S2,MMP_RS00725
OG07586,beril_Methanococcus_JJ,MMJJ_RS03580
OG07587,beril_Methanococcus_JJ,MMJJ_RS03115
OG07588,beril_Methanococcus_S2,MMP_RS02845
OG07589,beril_Methanococcus_JJ,MMJJ_RS08380
OG07590,beril_Methanococcus_S2,MMP_RS06365
OG07591,beril_Methanococcus_JJ,MMJJ_RS05195
OG07592,beril_Methanococcus_S2,MMP_RS04755
OG07593,beril_Methanococcus_S2,MMP_RS03605
OG07594,beril_Methanococcus_JJ,MMJJ_RS03930
OG07595,beril_Methanococcus_S2,MMP_RS01285
OG07596,beril_Methanococcus_JJ,MMJJ_RS04635
OG07597,beril_Methanococcus_JJ,MMJJ_RS00400
OG07598,beril_Methanococcus_JJ,MMJJ_RS08235
OG07599,beril_Methanococcus_JJ,MMJJ_RS06600
OG07600,beril_Methanococcus_JJ,MMJJ_RS00020
OG07601,beril_Methanococcus_JJ,MMJJ_RS08455
OG07602,beril_Methanococcus_JJ,MMJJ_RS01690
OG07603,beril_Methanococcus_JJ,MMJJ_RS08905
OG07604,beril_Methanococcus_S2,MMP_RS01275
OG07605,beril_Methanococcus_JJ,MMJJ_RS03170
OG07606,beril_Methanococcus_JJ,MMJJ_RS00170
OG07607,beril_Methanococcus_S2,MMP_RS00740
OG07608,beril_Methanococcus_S2,MMP_RS05505
OG07609,beril_Methanococcus_JJ,MMJJ_RS07185
OG07610,beril_Methanococcus_JJ,MMJJ_RS07670
OG07611,beril_Methanococcus_JJ,MMJJ_RS01910
OG07612,beril_Methanococcus_S2,MMP_RS06020
OG07613,beril_Methanococcus_S2,MMP_RS08390
OG07614,beril_Methanococcus_S2,MMP_RS06675
OG07615,beril_Methanococcus_JJ,MMJJ_RS05335
OG07616,beril_Methanococcus_JJ,MMJJ_RS06530
OG07617,beril_Methanococcus_JJ,MMJJ_RS05935
OG07618,beril_Methanococcus_S2,MMP_RS07240
OG07619,beril_Methanococcus_S2,MMP_RS06495
OG07620,beril_Methanococcus_S2,MMP_RS07915
OG07621,beril_Methanococcus_JJ,MMJJ_RS08700
OG07622,beril_Methanococcus_S2,MMP_RS00345
OG07623,beril_Methanococcus_S2,MMP_RS07590
OG07624,beril_Methanococcus_JJ,MMJJ_RS01470
OG07625,beril_Methanococcus_S2,MMP_RS05745
OG07626,beril_Methanococcus_JJ,MMJJ_RS06625
OG07627,beril_Methanococcus_S2,MMP_RS03455
OG07628,beril_Methanococcus_JJ,MMJJ_RS05910
OG07629,beril_Methanococcus_JJ,MMJJ_RS05155
OG07630,beril_Methanococcus_JJ,MMJJ_RS05380
OG07631,beril_Methanococcus_S2,MMP_RS07425
OG07632,beril_Methanococcus_JJ,MMJJ_RS05375
OG07633,beril_Methanococcus_S2,MMP_RS04875
OG07634,beril_Methanococcus_S2,MMP_RS08125
OG07635,beril_Methanococcus_S2,MMP_RS05390
OG07636,beril_Methanococcus_JJ,MMJJ_RS05790
OG07637,beril_Methanococcus_S2,MMP_RS03090
OG07638,beril_Methanococcus_S2,MMP_RS07500
OG07639,beril_Methanococcus_JJ,MMJJ_RS06535
OG07640,beril_Methanococcus_S2,MMP_RS00665
OG07641,beril_Methanococcus_S2,MMP_RS02070
OG07642,beril_Methanococcus_S2,MMP_RS04690
OG07643,beril_Methanococcus_S2,MMP_RS03105
OG07644,beril_Methanococcus_S2,MMP_RS03640
OG07645,beril_Methanococcus_S2,MMP_RS00745
OG07646,beril_Methanococcus_S2,MMP_RS07910
OG07647,beril_Methanococcus_S2,MMP_RS08665
OG07648,beril_Methanococcus_JJ,MMJJ_RS00305
OG07649,beril_Methanococcus_JJ,MMJJ_RS09135
OG07650,beril_Methanococcus_S2,MMP_RS02505
OG07651,beril_Methanococcus_JJ,MMJJ_RS02325
OG07652,beril_Methanococcus_JJ,MMJJ_RS08410
OG07653,beril_Methanococcus_JJ,MMJJ_RS03180
OG07654,beril_Methanococcus_S2,MMP_RS02215
OG07655,beril_Methanococcus_JJ,MMJJ_RS06275
OG07656,beril_Methanococcus_JJ,MMJJ_RS02295
OG07657,beril_Methanococcus_S2,MMP_RS07335
OG07658,beril_Methanococcus_S2,MMP_RS04795
